Aspect
	temporal_guo
Model: nghuyong/ernie-3.0-base-zh, Accuracy: 91.80000, Average Perplexity (Good Sentences): -43.57530, Average Perplexity (Bad Sentences): -83.19111
0: good sentence 0, PPL: -26.70827
260: good sentence 130, PPL: -123.55666
261: bad sentence 130, PPL: -224.16140
262: good sentence 131, PPL: -90.31069
263: bad sentence 131, PPL: -238.33222
264: good sentence 132, PPL: -832.04904
265: bad sentence 132, PPL: -925.05525
266: good sentence 133, PPL: -9.94005
267: bad sentence 133, PPL: -16.29952
268: good sentence 134, PPL: -90.21450
269: bad sentence 134, PPL: -116.50174
270: good sentence 135, PPL: -93.97892
271: bad sentence 135, PPL: -184.02594
272: good sentence 136, PPL: -28.31696
273: bad sentence 136, PPL: -64.66347
274: good sentence 137, PPL: -28.14327
275: bad sentence 137, PPL: -65.48331
276: good sentence 138, PPL: -9.51161
277: bad sentence 138, PPL: -19.50909
278: good sentence 139, PPL: -31.44449
279: bad sentence 139, PPL: -45.09994
280: good sentence 140, PPL: -20.03192
281: bad sentence 140, PPL: -38.34415
282: good sentence 141, PPL: -52.55755
283: bad sentence 141, PPL: -167.56772
284: good sentence 142, PPL: -121.13867
285: bad sentence 142, PPL: -143.86278
286: good sentence 143, PPL: -53.77567
287: bad sentence 143, PPL: -92.53205
288: good sentence 144, PPL: -67.54208
289: bad sentence 144, PPL: -101.72381
290: good sentence 145, PPL: -155.99081
291: bad sentence 145, PPL: -255.48523
292: good sentence 146, PPL: -36.96215
293: bad sentence 146, PPL: -71.28431
294: good sentence 147, PPL: -98.97978
295: bad sentence 147, PPL: -158.70917
296: good sentence 148, PPL: -23.57885
297: bad sentence 148, PPL: -66.97059
298: good sentence 149, PPL: -21.10150
299: bad sentence 149, PPL: -43.58882
300: good sentence 150, PPL: -79.78008
301: bad sentence 150, PPL: -127.15244
302: good sentence 151, PPL: -75.69909
303: bad sentence 151, PPL: -46.32843
304: good sentence 152, PPL: -120.29148
305: bad sentence 152, PPL: -177.83894
306: good sentence 153, PPL: -28.98609
307: bad sentence 153, PPL: -24.91513
308: good sentence 154, PPL: -35.93141
309: bad sentence 154, PPL: -89.45164
310: good sentence 155, PPL: -15.16736
311: bad sentence 155, PPL: -46.61080
312: good sentence 156, PPL: -6.56206
313: bad sentence 156, PPL: -16.48198
314: good sentence 157, PPL: -73.10362
315: bad sentence 157, PPL: -131.38102
316: good sentence 158, PPL: -146.19090
317: bad sentence 158, PPL: -105.48022
318: good sentence 159, PPL: -98.97978
319: bad sentence 159, PPL: -162.79860
320: good sentence 160, PPL: -53.80766
321: bad sentence 160, PPL: -61.68761
322: good sentence 161, PPL: -52.54154
323: bad sentence 161, PPL: -222.32258
324: good sentence 162, PPL: -67.31373
325: bad sentence 162, PPL: -149.82181
326: good sentence 163, PPL: -8.24738
327: bad sentence 163, PPL: -21.18088
328: good sentence 164, PPL: -158.47021
329: bad sentence 164, PPL: -144.51257
330: good sentence 165, PPL: -29.77590
331: bad sentence 165, PPL: -40.43311
332: good sentence 166, PPL: -27.45650
333: bad sentence 166, PPL: -40.02779
334: good sentence 167, PPL: -33.17813
335: bad sentence 167, PPL: -61.63774
336: good sentence 168, PPL: -19.13276
337: bad sentence 168, PPL: -56.79970
338: good sentence 169, PPL: -131.85269
339: bad sentence 169, PPL: -230.12827
340: good sentence 170, PPL: -77.64170
341: bad sentence 170, PPL: -104.79011
342: good sentence 171, PPL: -95.56231
343: bad sentence 171, PPL: -105.77513
344: good sentence 172, PPL: -202.78211
345: bad sentence 172, PPL: -514.68951
346: good sentence 173, PPL: -27.27555
347: bad sentence 173, PPL: -59.76696
348: good sentence 174, PPL: -37.47484
349: bad sentence 174, PPL: -54.75382
350: good sentence 175, PPL: -27.51651
351: bad sentence 175, PPL: -106.11355
352: good sentence 176, PPL: -45.17817
353: bad sentence 176, PPL: -51.47017
354: good sentence 177, PPL: -183.58637
355: bad sentence 177, PPL: -148.77764
356: good sentence 178, PPL: -158.03839
357: bad sentence 178, PPL: -516.60152
358: good sentence 179, PPL: -21.04533
359: bad sentence 179, PPL: -31.92031
360: good sentence 180, PPL: -13.07755
361: bad sentence 180, PPL: -17.23727
362: good sentence 181, PPL: -39.58969
363: bad sentence 181, PPL: -43.58787
364: good sentence 182, PPL: -60.74626
365: bad sentence 182, PPL: -126.13822
366: good sentence 183, PPL: -19.70648
367: bad sentence 183, PPL: -109.00533
368: good sentence 184, PPL: -32.21816
369: bad sentence 184, PPL: -88.96332
370: good sentence 185, PPL: -36.48108
371: bad sentence 185, PPL: -73.14539
372: good sentence 186, PPL: -120.99114
373: bad sentence 186, PPL: -222.04112
374: good sentence 187, PPL: -11.28824
375: bad sentence 187, PPL: -16.90343
376: good sentence 188, PPL: -26.01829
377: bad sentence 188, PPL: -21.50593
378: good sentence 189, PPL: -11.29161
379: bad sentence 189, PPL: -19.23458
380: good sentence 190, PPL: -58.54702
381: bad sentence 190, PPL: -140.91310
382: good sentence 191, PPL: -12.55548
383: bad sentence 191, PPL: -16.22771
384: good sentence 192, PPL: -11.26400
385: bad sentence 192, PPL: -20.90013
386: good sentence 193, PPL: -18.69890
387: bad sentence 193, PPL: -50.12530
388: good sentence 194, PPL: -100.44786
389: bad sentence 194, PPL: -534.75435
390: good sentence 195, PPL: -56.61730
391: bad sentence 195, PPL: -117.43651
392: good sentence 196, PPL: -90.60238
393: bad sentence 196, PPL: -229.98405
394: good sentence 197, PPL: -7.36880
395: bad sentence 197, PPL: -10.11308
396: good sentence 198, PPL: -16.96844
397: bad sentence 198, PPL: -36.64858
398: good sentence 199, PPL: -4.17025
399: bad sentence 199, PPL: -10.73088
400: good sentence 200, PPL: -13.31486
401: bad sentence 200, PPL: -57.95625
402: good sentence 201, PPL: -35.28128
403: bad sentence 201, PPL: -51.21857
404: good sentence 202, PPL: -45.04869
405: bad sentence 202, PPL: -121.39439
406: good sentence 203, PPL: -13.61059
407: bad sentence 203, PPL: -47.85380
408: good sentence 204, PPL: -127.30225
409: bad sentence 204, PPL: -463.63835
410: good sentence 205, PPL: -2.99423
411: bad sentence 205, PPL: -7.79435
412: good sentence 206, PPL: -75.44780
413: bad sentence 206, PPL: -94.97717
414: good sentence 207, PPL: -46.86134
415: bad sentence 207, PPL: -37.19987
416: good sentence 208, PPL: -58.68231
417: bad sentence 208, PPL: -99.46025
418: good sentence 209, PPL: -416.83477
419: bad sentence 209, PPL: -346.92855
420: good sentence 210, PPL: -231.34530
421: bad sentence 210, PPL: -215.61738
422: good sentence 211, PPL: -68.68185
423: bad sentence 211, PPL: -18.25674
424: good sentence 212, PPL: -29.24944
425: bad sentence 212, PPL: -60.45928
426: good sentence 213, PPL: -11.01246
427: bad sentence 213, PPL: -21.58918
428: good sentence 214, PPL: -65.59429
429: bad sentence 214, PPL: -96.70498
430: good sentence 215, PPL: -9.55421
431: bad sentence 215, PPL: -12.89765
432: good sentence 216, PPL: -126.14262
433: bad sentence 216, PPL: -212.73698
434: good sentence 217, PPL: -31.22638
435: bad sentence 217, PPL: -67.54486
436: good sentence 218, PPL: -79.64717
437: bad sentence 218, PPL: -148.72313
438: good sentence 219, PPL: -9.62479
439: bad sentence 219, PPL: -42.72332
440: good sentence 220, PPL: -71.43973
441: bad sentence 220, PPL: -63.20968
442: good sentence 221, PPL: -29.51917
443: bad sentence 221, PPL: -73.12287
444: good sentence 222, PPL: -13.89272
445: bad sentence 222, PPL: -44.20879
446: good sentence 223, PPL: -104.35671
447: bad sentence 223, PPL: -301.96739
448: good sentence 224, PPL: -10.45465
449: bad sentence 224, PPL: -38.27029
450: good sentence 225, PPL: -88.29885
451: bad sentence 225, PPL: -309.58554
452: good sentence 226, PPL: -19.55260
453: bad sentence 226, PPL: -39.65550
454: good sentence 227, PPL: -37.03774
455: bad sentence 227, PPL: -46.66090
456: good sentence 228, PPL: -53.41042
457: bad sentence 228, PPL: -115.27408
458: good sentence 229, PPL: -31.15777
459: bad sentence 229, PPL: -57.47204
460: good sentence 230, PPL: -207.45083
461: bad sentence 230, PPL: -348.99608
462: good sentence 231, PPL: -397.43886
463: bad sentence 231, PPL: -360.74113
464: good sentence 232, PPL: -78.23238
465: bad sentence 232, PPL: -197.96690
466: good sentence 233, PPL: -35.70470
467: bad sentence 233, PPL: -37.19978
468: good sentence 234, PPL: -63.51111
469: bad sentence 234, PPL: -75.83614
470: good sentence 235, PPL: -61.06536
471: bad sentence 235, PPL: -142.81492
472: good sentence 236, PPL: -116.04379
473: bad sentence 236, PPL: -118.75478
474: good sentence 237, PPL: -11.01052
475: bad sentence 237, PPL: -30.83257
476: good sentence 238, PPL: -21.02419
477: bad sentence 238, PPL: -29.48005
478: good sentence 239, PPL: -31.85957
479: bad sentence 239, PPL: -144.15873
480: good sentence 240, PPL: -42.66441
481: bad sentence 240, PPL: -132.23457
482: good sentence 241, PPL: -119.49169
483: bad sentence 241, PPL: -156.37293
484: good sentence 242, PPL: -201.96420
485: bad sentence 242, PPL: -285.74259
486: good sentence 243, PPL: -33.57235
487: bad sentence 243, PPL: -22.71417
488: good sentence 244, PPL: -138.45009
489: bad sentence 244, PPL: -162.51870
490: good sentence 245, PPL: -1050.32139
491: bad sentence 245, PPL: -3201.29721
492: good sentence 246, PPL: -151.06276
493: bad sentence 246, PPL: -377.33887
494: good sentence 247, PPL: -27.58344
495: bad sentence 247, PPL: -66.91185
496: good sentence 248, PPL: -29.32392
497: bad sentence 248, PPL: -57.42335
498: good sentence 249, PPL: -273.39027
499: bad sentence 249, PPL: -219.40392
500: good sentence 250, PPL: -15.70753
501: bad sentence 250, PPL: -24.47510
502: good sentence 251, PPL: -50.03547
503: bad sentence 251, PPL: -66.24163
504: good sentence 252, PPL: -9.70480
505: bad sentence 252, PPL: -30.05387
506: good sentence 253, PPL: -15.24734
507: bad sentence 253, PPL: -31.27630
508: good sentence 254, PPL: -31.22831
509: bad sentence 254, PPL: -46.38905
510: good sentence 255, PPL: -37.60573
511: bad sentence 255, PPL: -167.96799
512: good sentence 256, PPL: -75.50272
513: bad sentence 256, PPL: -161.62649
514: good sentence 257, PPL: -11.51959
515: bad sentence 257, PPL: -21.99733
516: good sentence 258, PPL: -37.46661
517: bad sentence 258, PPL: -93.47820
518: good sentence 259, PPL: -35.70635
519: bad sentence 259, PPL: -130.15582
520: good sentence 260, PPL: -19.70566
521: bad sentence 260, PPL: -13.93615
522: good sentence 261, PPL: -30.88479
523: bad sentence 261, PPL: -73.47150
524: good sentence 262, PPL: -41.35585
525: bad sentence 262, PPL: -50.35982
526: good sentence 263, PPL: -26.87036
527: bad sentence 263, PPL: -41.44630
528: good sentence 264, PPL: -9.73775
529: bad sentence 264, PPL: -23.59492
530: good sentence 265, PPL: -33.39226
531: bad sentence 265, PPL: -92.41824
532: good sentence 266, PPL: -90.82715
533: bad sentence 266, PPL: -211.52924
534: good sentence 267, PPL: -10.24123
535: bad sentence 267, PPL: -22.42101
536: good sentence 268, PPL: -9.56673
537: bad sentence 268, PPL: -40.67205
538: good sentence 269, PPL: -18.28205
539: bad sentence 269, PPL: -75.09971
540: good sentence 270, PPL: -36.12569
541: bad sentence 270, PPL: -359.81103
542: good sentence 271, PPL: -59.96041
543: bad sentence 271, PPL: -133.35257
544: good sentence 272, PPL: -112.83711
545: bad sentence 272, PPL: -255.32856
546: good sentence 273, PPL: -25.43869
547: bad sentence 273, PPL: -48.45903
548: good sentence 274, PPL: -32.80441
549: bad sentence 274, PPL: -58.13261
550: good sentence 275, PPL: -145.82927
551: bad sentence 275, PPL: -198.20426
552: good sentence 276, PPL: -8.61083
553: bad sentence 276, PPL: -49.74033
554: good sentence 277, PPL: -197.03835
555: bad sentence 277, PPL: -202.53269
556: good sentence 278, PPL: -47.94684
557: bad sentence 278, PPL: -106.52381
558: good sentence 279, PPL: -32.03623
559: bad sentence 279, PPL: -198.16614
560: good sentence 280, PPL: -5.43338
561: bad sentence 280, PPL: -11.53499
562: good sentence 281, PPL: -51.64791
563: bad sentence 281, PPL: -65.27156
564: good sentence 282, PPL: -25.22830
565: bad sentence 282, PPL: -29.62108
566: good sentence 283, PPL: -22.73416
567: bad sentence 283, PPL: -58.50239
568: good sentence 284, PPL: -115.54657
569: bad sentence 284, PPL: -402.40790
570: good sentence 285, PPL: -199.23829
571: bad sentence 285, PPL: -336.61576
572: good sentence 286, PPL: -146.39686
573: bad sentence 286, PPL: -97.84522
574: good sentence 287, PPL: -45.31967
575: bad sentence 287, PPL: -168.37357
576: good sentence 288, PPL: -53.83089
577: bad sentence 288, PPL: -125.57031
578: good sentence 289, PPL: -399.18516
579: bad sentence 289, PPL: -574.79564
580: good sentence 290, PPL: -56.68837
581: bad sentence 290, PPL: -118.93295
582: good sentence 291, PPL: -38.91620
583: bad sentence 291, PPL: -67.94701
584: good sentence 292, PPL: -18.54174
585: bad sentence 292, PPL: -55.58140
586: good sentence 293, PPL: -40.36834
587: bad sentence 293, PPL: -92.38428
588: good sentence 294, PPL: -63.54167
589: bad sentence 294, PPL: -77.41187
590: good sentence 295, PPL: -14.72525
591: bad sentence 295, PPL: -47.03004
592: good sentence 296, PPL: -104.74229
593: bad sentence 296, PPL: -233.35568
594: good sentence 297, PPL: -20.37403
595: bad sentence 297, PPL: -74.09811
596: good sentence 298, PPL: -60.60410
597: bad sentence 298, PPL: -219.46175
598: good sentence 299, PPL: -40.44587
599: bad sentence 299, PPL: -56.16965
600: good sentence 300, PPL: -82.80256
601: bad sentence 300, PPL: -211.73948
602: good sentence 301, PPL: -10.34887
603: bad sentence 301, PPL: -23.29509
604: good sentence 302, PPL: -39.87731
605: bad sentence 302, PPL: -57.32904
606: good sentence 303, PPL: -21.39911
607: bad sentence 303, PPL: -31.66425
608: good sentence 304, PPL: -14.76818
609: bad sentence 304, PPL: -44.64986
610: good sentence 305, PPL: -34.51203
611: bad sentence 305, PPL: -30.88108
612: good sentence 306, PPL: -179.38552
613: bad sentence 306, PPL: -74.69899
614: good sentence 307, PPL: -11.22118
615: bad sentence 307, PPL: -33.28088
616: good sentence 308, PPL: -22.90947
617: bad sentence 308, PPL: -60.94248
618: good sentence 309, PPL: -54.64409
619: bad sentence 309, PPL: -108.74781
620: good sentence 310, PPL: -84.98350
621: bad sentence 310, PPL: -108.91191
622: good sentence 311, PPL: -35.84990
623: bad sentence 311, PPL: -110.86275
624: good sentence 312, PPL: -26.08641
625: bad sentence 312, PPL: -49.07392
626: good sentence 313, PPL: -149.67982
627: bad sentence 313, PPL: -208.72255
628: good sentence 314, PPL: -72.11898
629: bad sentence 314, PPL: -113.15167
630: good sentence 315, PPL: -166.60058
631: bad sentence 315, PPL: -178.36577
632: good sentence 316, PPL: -120.49519
633: bad sentence 316, PPL: -164.15549
634: good sentence 317, PPL: -60.62751
635: bad sentence 317, PPL: -101.22458
636: good sentence 318, PPL: -143.72341
637: bad sentence 318, PPL: -176.50970
638: good sentence 319, PPL: -18.77307
639: bad sentence 319, PPL: -35.91592
640: good sentence 320, PPL: -354.58355
641: bad sentence 320, PPL: -533.49637
642: good sentence 321, PPL: -97.88517
643: bad sentence 321, PPL: -211.99850
644: good sentence 322, PPL: -61.86575
645: bad sentence 322, PPL: -300.14804
646: good sentence 323, PPL: -22.47145
647: bad sentence 323, PPL: -41.80398
648: good sentence 324, PPL: -23.03397
649: bad sentence 324, PPL: -30.47028
650: good sentence 325, PPL: -91.92497
651: bad sentence 325, PPL: -227.07317
652: good sentence 326, PPL: -759.80581
653: bad sentence 326, PPL: -1456.80577
654: good sentence 327, PPL: -20.98890
655: bad sentence 327, PPL: -45.00114
656: good sentence 328, PPL: -28.23605
657: bad sentence 328, PPL: -97.90804
658: good sentence 329, PPL: -43.21066
659: bad sentence 329, PPL: -57.06387
660: good sentence 330, PPL: -42.12456
661: bad sentence 330, PPL: -40.93179
662: good sentence 331, PPL: -20.10430
663: bad sentence 331, PPL: -52.09412
664: good sentence 332, PPL: -105.10979
665: bad sentence 332, PPL: -517.32556
666: good sentence 333, PPL: -45.29492
667: bad sentence 333, PPL: -54.86139
668: good sentence 334, PPL: -12.07343
669: bad sentence 334, PPL: -21.33881
670: good sentence 335, PPL: -71.48568
671: bad sentence 335, PPL: -127.64526
672: good sentence 336, PPL: -9.06887
673: bad sentence 336, PPL: -22.16302
674: good sentence 337, PPL: -14.34955
675: bad sentence 337, PPL: -23.23145
676: good sentence 338, PPL: -96.28752
677: bad sentence 338, PPL: -93.98515
678: good sentence 339, PPL: -45.70967
679: bad sentence 339, PPL: -122.11003
680: good sentence 340, PPL: -31.63789
681: bad sentence 340, PPL: -75.03069
682: good sentence 341, PPL: -101.69812
683: bad sentence 341, PPL: -143.57858
684: good sentence 342, PPL: -6.69980
685: bad sentence 342, PPL: -17.44840
686: good sentence 343, PPL: -28.32533
687: bad sentence 343, PPL: -96.53966
688: good sentence 344, PPL: -11.18231
689: bad sentence 344, PPL: -15.33054
690: good sentence 345, PPL: -21.15286
691: bad sentence 345, PPL: -50.55285
692: good sentence 346, PPL: -27.12995
693: bad sentence 346, PPL: -96.87276
694: good sentence 347, PPL: -63.06003
695: bad sentence 347, PPL: -73.23292
696: good sentence 348, PPL: -93.50277
697: bad sentence 348, PPL: -168.86932
698: good sentence 349, PPL: -45.62525
699: bad sentence 349, PPL: -56.71051
700: good sentence 350, PPL: -31.52116
701: bad sentence 350, PPL: -85.97722
702: good sentence 351, PPL: -27.55697
703: bad sentence 351, PPL: -27.37811
704: good sentence 352, PPL: -20.76204
705: bad sentence 352, PPL: -94.03682
706: good sentence 353, PPL: -24.54996
