PolarityItem
	any
Model: nghuyong/ernie-3.0-base-zh, Accuracy: 85.20000, Average Perplexity (Good Sentences): -20.99936, Average Perplexity (Bad Sentences): -48.62079
0: good sentence 0, PPL: -5.06160
70: good sentence 35, PPL: -49.99275
71: bad sentence 35, PPL: -98.28209
72: good sentence 36, PPL: -62.25979
73: bad sentence 36, PPL: -331.85875
74: good sentence 37, PPL: -51.96192
75: bad sentence 37, PPL: -40.77895
76: good sentence 38, PPL: -7.11058
77: bad sentence 38, PPL: -7.88746
78: good sentence 39, PPL: -45.78562
79: bad sentence 39, PPL: -136.05410
80: good sentence 40, PPL: -14.59325
81: bad sentence 40, PPL: -20.12066
82: good sentence 41, PPL: -127.43207
83: bad sentence 41, PPL: -292.73200
84: good sentence 42, PPL: -90.11268
85: bad sentence 42, PPL: -74.80593
86: good sentence 43, PPL: -46.02964
87: bad sentence 43, PPL: -47.67458
88: good sentence 44, PPL: -2.80059
89: bad sentence 44, PPL: -7.13649
90: good sentence 45, PPL: -5.96133
91: bad sentence 45, PPL: -12.56355
92: good sentence 46, PPL: -11.87750
93: bad sentence 46, PPL: -40.03469
94: good sentence 47, PPL: -50.06807
95: bad sentence 47, PPL: -33.77295
96: good sentence 48, PPL: -12.43607
97: bad sentence 48, PPL: -30.70048
98: good sentence 49, PPL: -6.80268
99: bad sentence 49, PPL: -48.27127
100: good sentence 50, PPL: -8.27071
101: bad sentence 50, PPL: -30.47391
102: good sentence 51, PPL: -52.78801
103: bad sentence 51, PPL: -109.88248
104: good sentence 52, PPL: -58.42370
105: bad sentence 52, PPL: -512.33689
106: good sentence 53, PPL: -28.90645
107: bad sentence 53, PPL: -124.97652
108: good sentence 54, PPL: -105.06980
109: bad sentence 54, PPL: -119.03719
110: good sentence 55, PPL: -46.81517
111: bad sentence 55, PPL: -34.92102
112: good sentence 56, PPL: -157.45649
113: bad sentence 56, PPL: -90.45168
114: good sentence 57, PPL: -4.32946
115: bad sentence 57, PPL: -36.39461
116: good sentence 58, PPL: -8.21563
117: bad sentence 58, PPL: -11.50478
118: good sentence 59, PPL: -28.15011
119: bad sentence 59, PPL: -164.76267
120: good sentence 60, PPL: -24.69532
121: bad sentence 60, PPL: -145.52930
122: good sentence 61, PPL: -2.82670
123: bad sentence 61, PPL: -14.99195
124: good sentence 62, PPL: -35.46528
125: bad sentence 62, PPL: -75.64184
126: good sentence 63, PPL: -20.12522
127: bad sentence 63, PPL: -27.76739
128: good sentence 64, PPL: -81.24039
129: bad sentence 64, PPL: -133.46427
130: good sentence 65, PPL: -4.39312
131: bad sentence 65, PPL: -7.11302
132: good sentence 66, PPL: -136.91266
133: bad sentence 66, PPL: -888.39868
134: good sentence 67, PPL: -85.14128
135: bad sentence 67, PPL: -26.32440
136: good sentence 68, PPL: -35.19850
137: bad sentence 68, PPL: -163.52823
138: good sentence 69, PPL: -236.80489
139: bad sentence 69, PPL: -448.39989
140: good sentence 70, PPL: -63.81728
141: bad sentence 70, PPL: -337.81700
142: good sentence 71, PPL: -21.45953
143: bad sentence 71, PPL: -30.30816
144: good sentence 72, PPL: -25.04275
145: bad sentence 72, PPL: -31.35328
146: good sentence 73, PPL: -36.57378
147: bad sentence 73, PPL: -18.19781
148: good sentence 74, PPL: -16.66228
149: bad sentence 74, PPL: -23.60312
150: good sentence 75, PPL: -19.53920
151: bad sentence 75, PPL: -132.41470
152: good sentence 76, PPL: -51.35992
153: bad sentence 76, PPL: -135.79929
154: good sentence 77, PPL: -8.71962
155: bad sentence 77, PPL: -44.30801
156: good sentence 78, PPL: -20.89486
157: bad sentence 78, PPL: -46.50840
158: good sentence 79, PPL: -15.56727
159: bad sentence 79, PPL: -178.25069
160: good sentence 80, PPL: -37.56314
161: bad sentence 80, PPL: -92.69803
162: good sentence 81, PPL: -18.42842
163: bad sentence 81, PPL: -37.79590
164: good sentence 82, PPL: -11.71748
165: bad sentence 82, PPL: -9.03900
166: good sentence 83, PPL: -29.39954
167: bad sentence 83, PPL: -101.13275
168: good sentence 84, PPL: -5.42537
169: bad sentence 84, PPL: -17.28851
170: good sentence 85, PPL: -39.89103
171: bad sentence 85, PPL: -79.27928
172: good sentence 86, PPL: -13.59212
173: bad sentence 86, PPL: -9.74597
174: good sentence 87, PPL: -24.65403
175: bad sentence 87, PPL: -14.53729
176: good sentence 88, PPL: -21.36037
177: bad sentence 88, PPL: -107.02072
178: good sentence 89, PPL: -9.11958
179: bad sentence 89, PPL: -33.61082
180: good sentence 90, PPL: -15.02350
181: bad sentence 90, PPL: -74.69358
182: good sentence 91, PPL: -9.07141
183: bad sentence 91, PPL: -30.97598
184: good sentence 92, PPL: -10.09527
185: bad sentence 92, PPL: -39.96302
186: good sentence 93, PPL: -13.23961
187: bad sentence 93, PPL: -65.41331
188: good sentence 94, PPL: -20.23742
189: bad sentence 94, PPL: -75.66055
190: good sentence 95, PPL: -48.18157
191: bad sentence 95, PPL: -49.79121
192: good sentence 96, PPL: -5.69440
193: bad sentence 96, PPL: -9.59492
194: good sentence 97, PPL: -69.86976
195: bad sentence 97, PPL: -329.16550
196: good sentence 98, PPL: -2.32489
197: bad sentence 98, PPL: -3.33340
198: good sentence 99, PPL: -16.71024
199: bad sentence 99, PPL: -20.36346
200: good sentence 100, PPL: -14.22145
201: bad sentence 100, PPL: -59.14474
202: good sentence 101, PPL: -12.30504
203: bad sentence 101, PPL: -40.03029
204: good sentence 102, PPL: -26.13891
205: bad sentence 102, PPL: -168.13414
206: good sentence 103, PPL: -3.75322
207: bad sentence 103, PPL: -2.72401
208: good sentence 104, PPL: -371.30081
209: bad sentence 104, PPL: -956.95614
210: good sentence 105, PPL: -13.78328
211: bad sentence 105, PPL: -9.33375
212: good sentence 106, PPL: -37.10054
213: bad sentence 106, PPL: -42.29783
214: good sentence 107, PPL: -29.62574
215: bad sentence 107, PPL: -45.97803
216: good sentence 108, PPL: -16.43245
217: bad sentence 108, PPL: -43.93244
218: good sentence 109, PPL: -9.51508
219: bad sentence 109, PPL: -6.95985
220: good sentence 110, PPL: -2.86049
221: bad sentence 110, PPL: -11.50157
222: good sentence 111, PPL: -6.93869
223: bad sentence 111, PPL: -15.72431
224: good sentence 112, PPL: -5.56957
225: bad sentence 112, PPL: -27.15014
226: good sentence 113, PPL: -28.31320
227: bad sentence 113, PPL: -163.55243
228: good sentence 114, PPL: -11.77240
229: bad sentence 114, PPL: -59.00757
230: good sentence 115, PPL: -7.80197
231: bad sentence 115, PPL: -25.18546
232: good sentence 116, PPL: -25.60132
233: bad sentence 116, PPL: -54.41603
234: good sentence 117, PPL: -27.97097
235: bad sentence 117, PPL: -31.93039
236: good sentence 118, PPL: -9.44727
237: bad sentence 118, PPL: -76.02436
238: good sentence 119, PPL: -5.80119
239: bad sentence 119, PPL: -20.13328
240: good sentence 120, PPL: -16.99002
241: bad sentence 120, PPL: -47.55466
242: good sentence 121, PPL: -10.90277
243: bad sentence 121, PPL: -26.87791
244: good sentence 122, PPL: -13.96468
245: bad sentence 122, PPL: -11.87995
246: good sentence 123, PPL: -25.31662
247: bad sentence 123, PPL: -49.40225
248: good sentence 124, PPL: -72.34257
249: bad sentence 124, PPL: -71.59700
250: good sentence 125, PPL: -26.11124
251: bad sentence 125, PPL: -30.46785
252: good sentence 126, PPL: -16.98296
253: bad sentence 126, PPL: -20.90466
254: good sentence 127, PPL: -4.65335
255: bad sentence 127, PPL: -22.07576
256: good sentence 128, PPL: -26.23125
257: bad sentence 128, PPL: -95.67577
258: good sentence 129, PPL: -38.44857
259: bad sentence 129, PPL: -90.14104
260: good sentence 130, PPL: -27.02799
261: bad sentence 130, PPL: -70.15856
262: good sentence 131, PPL: -5.47245
263: bad sentence 131, PPL: -10.31246
264: good sentence 132, PPL: -24.10249
265: bad sentence 132, PPL: -69.98230
266: good sentence 133, PPL: -151.27737
267: bad sentence 133, PPL: -66.65653
268: good sentence 134, PPL: -112.83523
269: bad sentence 134, PPL: -1322.05863
270: good sentence 135, PPL: -12.47367
271: bad sentence 135, PPL: -31.42178
272: good sentence 136, PPL: -6.10714
273: bad sentence 136, PPL: -38.87655
274: good sentence 137, PPL: -10.03033
275: bad sentence 137, PPL: -17.32809
276: good sentence 138, PPL: -20.52677
277: bad sentence 138, PPL: -25.81828
278: good sentence 139, PPL: -55.89926
279: bad sentence 139, PPL: -36.41389
280: good sentence 140, PPL: -27.36980
281: bad sentence 140, PPL: -33.53893
282: good sentence 141, PPL: -12.94974
283: bad sentence 141, PPL: -95.55042
284: good sentence 142, PPL: -16.53254
285: bad sentence 142, PPL: -45.31436
286: good sentence 143, PPL: -4.99800
287: bad sentence 143, PPL: -45.45063
288: good sentence 144, PPL: -9.67548
289: bad sentence 144, PPL: -11.87128
290: good sentence 145, PPL: -22.39331
291: bad sentence 145, PPL: -55.91850
292: good sentence 146, PPL: -36.38238
293: bad sentence 146, PPL: -75.95615
294: good sentence 147, PPL: -9.23483
295: bad sentence 147, PPL: -32.15042
296: good sentence 148, PPL: -14.10930
297: bad sentence 148, PPL: -8.81546
298: good sentence 149, PPL: -84.28975
299: bad sentence 149, PPL: -86.34455
300: good sentence 150, PPL: -4.21450
301: bad sentence 150, PPL: -26.44318
302: good sentence 151, PPL: -11.48036
303: bad sentence 151, PPL: -9.42852
304: good sentence 152, PPL: -1.50032
305: bad sentence 152, PPL: -3.13137
306: good sentence 153, PPL: -22.33434
307: bad sentence 153, PPL: -112.49655
308: good sentence 154, PPL: -121.95414
309: bad sentence 154, PPL: -187.47974
310: good sentence 155, PPL: -5.47433
311: bad sentence 155, PPL: -9.53813
312: good sentence 156, PPL: -13.08310
313: bad sentence 156, PPL: -9.83689
314: good sentence 157, PPL: -10.74766
315: bad sentence 157, PPL: -19.77781
316: good sentence 158, PPL: -29.60009
317: bad sentence 158, PPL: -423.78111
318: good sentence 159, PPL: -30.13923
319: bad sentence 159, PPL: -33.92736
320: good sentence 160, PPL: -14.63128
321: bad sentence 160, PPL: -27.83654
322: good sentence 161, PPL: -9.65930
323: bad sentence 161, PPL: -14.78863
324: good sentence 162, PPL: -18.24696
325: bad sentence 162, PPL: -28.12235
326: good sentence 163, PPL: -40.23205
327: bad sentence 163, PPL: -73.16773
328: good sentence 164, PPL: -101.19841
329: bad sentence 164, PPL: -102.42156
330: good sentence 165, PPL: -38.64629
331: bad sentence 165, PPL: -65.87123
332: good sentence 166, PPL: -99.14888
333: bad sentence 166, PPL: -124.80913
334: good sentence 167, PPL: -10.43881
335: bad sentence 167, PPL: -28.48335
336: good sentence 168, PPL: -5.62997
337: bad sentence 168, PPL: -67.67355
338: good sentence 169, PPL: -10.68763
339: bad sentence 169, PPL: -83.48580
340: good sentence 170, PPL: -53.09176
341: bad sentence 170, PPL: -131.34990
342: good sentence 171, PPL: -46.32292
343: bad sentence 171, PPL: -236.42572
344: good sentence 172, PPL: -302.90790
345: bad sentence 172, PPL: -788.63724
346: good sentence 173, PPL: -25.14945
347: bad sentence 173, PPL: -21.71706
348: good sentence 174, PPL: -7.70415
349: bad sentence 174, PPL: -41.05513
350: good sentence 175, PPL: -88.47918
351: bad sentence 175, PPL: -667.19129
352: good sentence 176, PPL: -11.36046
353: bad sentence 176, PPL: -15.80660
354: good sentence 177, PPL: -24.67543
355: bad sentence 177, PPL: -47.66251
356: good sentence 178, PPL: -98.65677
357: bad sentence 178, PPL: -158.59681
358: good sentence 179, PPL: -43.62376
359: bad sentence 179, PPL: -230.38626
360: good sentence 180, PPL: -35.65637
361: bad sentence 180, PPL: -155.63425
362: good sentence 181, PPL: -82.92045
363: bad sentence 181, PPL: -725.44162
364: good sentence 182, PPL: -20.14921
365: bad sentence 182, PPL: -19.94496
366: good sentence 183, PPL: -11.21068
367: bad sentence 183, PPL: -29.09704
368: good sentence 184, PPL: -2.55403
369: bad sentence 184, PPL: -8.17937
370: good sentence 185, PPL: -112.90819
371: bad sentence 185, PPL: -912.13233
372: good sentence 186, PPL: -4.75754
373: bad sentence 186, PPL: -8.49962
374: good sentence 187, PPL: -28.67441
375: bad sentence 187, PPL: -21.61140
376: good sentence 188, PPL: -3.31674
377: bad sentence 188, PPL: -7.64483
378: good sentence 189, PPL: -11.07438
379: bad sentence 189, PPL: -10.16552
380: good sentence 190, PPL: -9.58474
381: bad sentence 190, PPL: -4.87022
382: good sentence 191, PPL: -4.98106
383: bad sentence 191, PPL: -21.00377
384: good sentence 192, PPL: -70.15693
385: bad sentence 192, PPL: -45.45568
386: good sentence 193, PPL: -21.60178
387: bad sentence 193, PPL: -77.10502
388: good sentence 194, PPL: -23.06731
389: bad sentence 194, PPL: -150.41916
390: good sentence 195, PPL: -56.72392
391: bad sentence 195, PPL: -380.11376
392: good sentence 196, PPL: -13.87689
393: bad sentence 196, PPL: -16.81759
394: good sentence 197, PPL: -19.74808
395: bad sentence 197, PPL: -14.17345
396: good sentence 198, PPL: -5.73887
397: bad sentence 198, PPL: -32.91943
398: good sentence 199, PPL: -6.51933
399: bad sentence 199, PPL: -18.22971
400: good sentence 200, PPL: -96.38965
401: bad sentence 200, PPL: -182.29382
402: good sentence 201, PPL: -154.35113
403: bad sentence 201, PPL: -324.36232
404: good sentence 202, PPL: -332.86643
405: bad sentence 202, PPL: -3569.68895
406: good sentence 203, PPL: -5.88484
407: bad sentence 203, PPL: -23.21624
408: good sentence 204, PPL: -13.39174
409: bad sentence 204, PPL: -17.03714
410: good sentence 205, PPL: -5.20428
411: bad sentence 205, PPL: -14.14846
412: good sentence 206, PPL: -941.82349
413: bad sentence 206, PPL: -1498.68201
414: good sentence 207, PPL: -63.47299
415: bad sentence 207, PPL: -232.68789
416: good sentence 208, PPL: -13.88123
417: bad sentence 208, PPL: -55.35230
418: good sentence 209, PPL: -24.02781
419: bad sentence 209, PPL: -121.98297
420: good sentence 210, PPL: -13.28181
421: bad sentence 210, PPL: -36.66211
422: good sentence 211, PPL: -2.57957
423: bad sentence 211, PPL: -9.67033
424: good sentence 212, PPL: -45.02637
425: bad sentence 212, PPL: -82.35183
426: good sentence 213, PPL: -21.55873
427: bad sentence 213, PPL: -69.41295
428: good sentence 214, PPL: -112.02788
429: bad sentence 214, PPL: -281.50803
430: good sentence 215, PPL: -14.75058
431: bad sentence 215, PPL: -57.81879
432: good sentence 216, PPL: -14.15325
433: bad sentence 216, PPL: -68.21866
434: good sentence 217, PPL: -4.68669
435: bad sentence 217, PPL: -3.90488
436: good sentence 218, PPL: -41.85762
437: bad sentence 218, PPL: -105.64826
438: good sentence 219, PPL: -8.68715
439: bad sentence 219, PPL: -17.31236
440: good sentence 220, PPL: -78.95847
441: bad sentence 220, PPL: -48.92767
442: good sentence 221, PPL: -13.98925
443: bad sentence 221, PPL: -60.59711
444: good sentence 222, PPL: -8.02870
445: bad sentence 222, PPL: -3.40286
446: good sentence 223, PPL: -19.37675
447: bad sentence 223, PPL: -19.74736
448: good sentence 224, PPL: -56.78076
449: bad sentence 224, PPL: -155.16357
450: good sentence 225, PPL: -20.08585
451: bad sentence 225, PPL: -52.97212
452: good sentence 226, PPL: -2.53576
453: bad sentence 226, PPL: -7.25632
454: good sentence 227, PPL: -23.11144
455: bad sentence 227, PPL: -325.66348
456: good sentence 228, PPL: -18.94016
457: bad sentence 228, PPL: -32.96787
458: good sentence 229, PPL: -15.21932
459: bad sentence 229, PPL: -34.62782
460: good sentence 230, PPL: -6.26440
461: bad sentence 230, PPL: -46.58449
462: good sentence 231, PPL: -14.27468
463: bad sentence 231, PPL: -16.42509
464: good sentence 232, PPL: -9.75123
465: bad sentence 232, PPL: -9.62033
466: good sentence 233, PPL: -13.47922
467: bad sentence 233, PPL: -81.76490
468: good sentence 234, PPL: -5.07331
469: bad sentence 234, PPL: -18.67734
470: good sentence 235, PPL: -10.76316
471: bad sentence 235, PPL: -61.54482
472: good sentence 236, PPL: -22.59625
473: bad sentence 236, PPL: -45.63620
474: good sentence 237, PPL: -2.53488
475: bad sentence 237, PPL: -4.21514
476: good sentence 238, PPL: -4.56150
477: bad sentence 238, PPL: -17.40707
478: good sentence 239, PPL: -20.56344
479: bad sentence 239, PPL: -284.78309
480: good sentence 240, PPL: -51.88455
481: bad sentence 240, PPL: -70.12164
482: good sentence 241, PPL: -20.14473
483: bad sentence 241, PPL: -79.37606
484: good sentence 242, PPL: -24.30513
485: bad sentence 242, PPL: -18.58249
486: good sentence 243, PPL: -25.88510
487: bad sentence 243, PPL: -134.18181
488: good sentence 244, PPL: -25.66270
489: bad sentence 244, PPL: -70.44791
490: good sentence 245, PPL: -6.68911
491: bad sentence 245, PPL: -11.20456
492: good sentence 246, PPL: -4.12718
493: bad sentence 246, PPL: -11.90137
494: good sentence 247, PPL: -40.68327
495: bad sentence 247, PPL: -191.52113
496: good sentence 248, PPL: -11.51883
497: bad sentence 248, PPL: -39.44892
498: good sentence 249, PPL: -12.80950
499: bad sentence 249, PPL: -79.01720
500: good sentence 250, PPL: -10.64096
501: bad sentence 250, PPL: -25.22216
502: good sentence 251, PPL: -11.43576
503: bad sentence 251, PPL: -22.17108
504: good sentence 252, PPL: -16.74183
505: bad sentence 252, PPL: -27.64133
506: good sentence 253, PPL: -12.78340
507: bad sentence 253, PPL: -48.62418
508: good sentence 254, PPL: -20.00023
509: bad sentence 254, PPL: -50.09966
510: good sentence 255, PPL: -5.23102
511: bad sentence 255, PPL: -12.63180
512: good sentence 256, PPL: -10.76351
513: bad sentence 256, PPL: -30.22412
514: good sentence 257, PPL: -5.51354
515: bad sentence 257, PPL: -54.36811
516: good sentence 258, PPL: -28.85044
517: bad sentence 258, PPL: -26.41230
518: good sentence 259, PPL: -79.34859
519: bad sentence 259, PPL: -77.11894
520: good sentence 260, PPL: -27.25894
521: bad sentence 260, PPL: -595.23467
522: good sentence 261, PPL: -24.15461
523: bad sentence 261, PPL: -24.90938
524: good sentence 262, PPL: -2.62317
525: bad sentence 262, PPL: -8.25142
526: good sentence 263, PPL: -5.29314
527: bad sentence 263, PPL: -41.26136
528: good sentence 264, PPL: -23.65515
529: bad sentence 264, PPL: -184.30033
530: good sentence 265, PPL: -60.06930
531: bad sentence 265, PPL: -101.73359
532: good sentence 266, PPL: -84.58983
533: bad sentence 266, PPL: -60.28883
534: good sentence 267, PPL: -11.45762
535: bad sentence 267, PPL: -30.09810
536: good sentence 268, PPL: -12.97536
537: bad sentence 268, PPL: -12.73175
538: good sentence 269, PPL: -3.17518
539: bad sentence 269, PPL: -9.84339
540: good sentence 270, PPL: -13.19095
541: bad sentence 270, PPL: -61.09219
542: good sentence 271, PPL: -40.63702
543: bad sentence 271, PPL: -52.68847
544: good sentence 272, PPL: -5.75183
545: bad sentence 272, PPL: -14.75211
546: good sentence 273, PPL: -9.05988
547: bad sentence 273, PPL: -37.31700
548: good sentence 274, PPL: -33.07479
549: bad sentence 274, PPL: -299.98134
550: good sentence 275, PPL: -4.67300
551: bad sentence 275, PPL: -7.72727
552: good sentence 276, PPL: -116.84874
553: bad sentence 276, PPL: -592.85943
554: good sentence 277, PPL: -4.65575
555: bad sentence 277, PPL: -6.45317
556: good sentence 278, PPL: -266.39873
557: bad sentence 278, PPL: -1354.78998
558: good sentence 279, PPL: -22.43476
559: bad sentence 279, PPL: -24.66693
560: good sentence 280, PPL: -13.25255
561: bad sentence 280, PPL: -69.75605
562: good sentence 281, PPL: -26.50435
563: bad sentence 281, PPL: -110.79865
564: good sentence 282, PPL: -30.30510
565: bad sentence 282, PPL: -56.94675
566: good sentence 283, PPL: -13.70597
567: bad sentence 283, PPL: -128.01587
568: good sentence 284, PPL: -12.38206
569: bad sentence 284, PPL: -13.48347
570: good sentence 285, PPL: -13.73974
571: bad sentence 285, PPL: -21.29362
572: good sentence 286, PPL: -3.28353
573: bad sentence 286, PPL: -9.77761
574: good sentence 287, PPL: -6.46603
575: bad sentence 287, PPL: -18.04037
576: good sentence 288, PPL: -19.25022
577: bad sentence 288, PPL: -25.71397
578: good sentence 289, PPL: -4.64305
579: bad sentence 289, PPL: -30.43211
580: good sentence 290, PPL: -58.85214
581: bad sentence 290, PPL: -75.07942
582: good sentence 291, PPL: -6.74801
583: bad sentence 291, PPL: -4.92939
584: good sentence 292, PPL: -302.28473
585: bad sentence 292, PPL: -396.81371
586: good sentence 293, PPL: -11.44949
587: bad sentence 293, PPL: -14.32598
588: good sentence 294, PPL: -36.11238
589: bad sentence 294, PPL: -35.53681
590: good sentence 295, PPL: -100.14278
591: bad sentence 295, PPL: -229.71345
592: good sentence 296, PPL: -26.17159
593: bad sentence 296, PPL: -70.77104
594: good sentence 297, PPL: -32.75584
595: bad sentence 297, PPL: -56.63118
596: good sentence 298, PPL: -10.34761
597: bad sentence 298, PPL: -38.06119
598: good sentence 299, PPL: -40.22756
599: bad sentence 299, PPL: -656.31906
600: good sentence 300, PPL: -10.14301
601: bad sentence 300, PPL: -23.00134
602: good sentence 301, PPL: -13.69077
603: bad sentence 301, PPL: -5.83018
604: good sentence 302, PPL: -5.20074
605: bad sentence 302, PPL: -12.58830
606: good sentence 303, PPL: -12.86030
607: bad sentence 303, PPL: -23.53303
608: good sentence 304, PPL: -8.36635
609: bad sentence 304, PPL: -53.10283
610: good sentence 305, PPL: -12.53764
611: bad sentence 305, PPL: -76.28796
612: good sentence 306, PPL: -91.49015
613: bad sentence 306, PPL: -272.09034
614: good sentence 307, PPL: -67.09499
615: bad sentence 307, PPL: -165.29578
616: good sentence 308, PPL: -19.49468
617: bad sentence 308, PPL: -76.22989
618: good sentence 309, PPL: -363.76631
619: bad sentence 309, PPL: -374.29826
620: good sentence 310, PPL: -69.72900
621: bad sentence 310, PPL: -316.45717
622: good sentence 311, PPL: -14.42946
623: bad sentence 311, PPL: -41.29635
624: good sentence 312, PPL: -102.00504
625: bad sentence 312, PPL: -46.35654
626: good sentence 313, PPL: -3.28600
627: bad sentence 313, PPL: -3.46702
628: good sentence 314, PPL: -187.49713
629: bad sentence 314, PPL: -202.85962
630: good sentence 315, PPL: -34.33644
631: bad sentence 315, PPL: -36.57287
632: good sentence 316, PPL: -23.95031
633: bad sentence 316, PPL: -18.53319
634: good sentence 317, PPL: -2.67804
635: bad sentence 317, PPL: -13.90503
636: good sentence 318, PPL: -2.70274
637: bad sentence 318, PPL: -35.71277
638: good sentence 319, PPL: -55.54740
639: bad sentence 319, PPL: -226.00987
640: good sentence 320, PPL: -62.72744
641: bad sentence 320, PPL: -189.24728
642: good sentence 321, PPL: -65.65476
643: bad sentence 321, PPL: -55.06153
644: good sentence 322, PPL: -33.67768
645: bad sentence 322, PPL: -10.03835
646: good sentence 323, PPL: -5.14465
647: bad sentence 323, PPL: -18.41259
648: good sentence 324, PPL: -113.18010
649: bad sentence 324, PPL: -489.24781
650: good sentence 325, PPL: -68.42140
651: bad sentence 325, PPL: -95.72230
652: good sentence 326, PPL: -39.23527
653: bad sentence 326, PPL: -78.49389
654: good sentence 327, PPL: -4.11577
655: bad sentence 327, PPL: -14.54331
656: good sentence 328, PPL: -27.63756
657: bad sentence 328, PPL: -112.44982
658: good sentence 329, PPL: -12.18168
659: bad sentence 329, PPL: -50.51116
660: good sentence 330, PPL: -22.51380
661: bad sentence 330, PPL: -55.34055
662: good sentence 331, PPL: -37.54349
663: bad sentence 331, PPL: -85.04928
664: good sentence 332, PPL: -5.85526
665: bad sentence 332, PPL: -22.54241
666: good sentence 333, PPL: -21.21948
667: bad sentence 333, PPL: -26.78844
668: good sentence 334, PPL: -29.36336
669: bad sentence 334, PPL: -68.78722
670: good sentence 335, PPL: -48.69635
671: bad sentence 335, PPL: -33.61437
672: good sentence 336, PPL: -426.20702
673: bad sentence 336, PPL: -617.02906
674: good sentence 337, PPL: -33.69731
675: bad sentence 337, PPL: -11.76155
676: good sentence 338, PPL: -148.02878
677: bad sentence 338, PPL: -594.38803
678: good sentence 339, PPL: -38.92319
679: bad sentence 339, PPL: -41.10864
680: good sentence 340, PPL: -159.45664
681: bad sentence 340, PPL: -371.72475
682: good sentence 341, PPL: -10.40322
683: bad sentence 341, PPL: -57.05346
684: good sentence 342, PPL: -21.95855
685: bad sentence 342, PPL: -27.88093
686: good sentence 343, PPL: -8.40577
687: bad sentence 343, PPL: -28.74657
688: good sentence 344, PPL: -13.31282
689: bad sentence 344, PPL: -7.73310
690: good sentence 345, PPL: -4.68563
691: bad sentence 345, PPL: -9.85668
692: good sentence 346, PPL: -55.93722
693: bad sentence 346, PPL: -201.38970
694: good sentence 347, PPL: -120.59603
695: bad sentence 347, PPL: -142.36942
696: good sentence 348, PPL: -21.24496
697: bad sentence 348, PPL: -20.99665
698: good sentence 349, PPL: -13.81764
699: bad sentence 349, PPL: -37.12574
700: good sentence 350, PPL: -10.42255
701: bad sentence 350, PPL: -25.28299
702: good sentence 351, PPL: -39.83263
703: bad sentence 351, PPL: -57.50424
704: good sentence 352, PPL: -26.65380
705: bad sentence 352, PPL: -37.12281
706: good sentence 353, PPL: -3.03185
