Classifier-Noun
	cl_comp_noun
Model: TsinghuaAI/CPM-Generate, Accuracy: 51.00000, Average Perplexity (Good Sentences): -14761.50586, Average Perplexity (Bad Sentences): -14969.32031
0: good sentence 0, PPL: -23207.98633
1: bad sentence 0, PPL: -28483.03320
2: good sentence 1, PPL: -25493.41211
3: bad sentence 1, PPL: -14154.01465
4: good sentence 2, PPL: -7928.58984
5: bad sentence 2, PPL: -8126.34668
6: good sentence 3, PPL: -17953.25000
7: bad sentence 3, PPL: -18479.74414
8: good sentence 4, PPL: -11494.84766
9: bad sentence 4, PPL: -13458.55176
10: good sentence 5, PPL: -23456.10938
11: bad sentence 5, PPL: -12441.67871
12: good sentence 6, PPL: -12469.36719
13: bad sentence 6, PPL: -11551.51953
14: good sentence 7, PPL: -15677.12500
15: bad sentence 7, PPL: -17145.47852
16: good sentence 8, PPL: -8553.73242
17: bad sentence 8, PPL: -13772.96973
18: good sentence 9, PPL: -11255.45898
19: bad sentence 9, PPL: -19588.55859
20: good sentence 10, PPL: -13978.76562
21: bad sentence 10, PPL: -14004.91992
22: good sentence 11, PPL: -15302.31445
23: bad sentence 11, PPL: -14859.14648
24: good sentence 12, PPL: -31041.12109
25: bad sentence 12, PPL: -25566.96484
26: good sentence 13, PPL: -27179.32422
27: bad sentence 13, PPL: -11807.77539
28: good sentence 14, PPL: -16014.19141
29: bad sentence 14, PPL: -26082.17188
30: good sentence 15, PPL: -12454.83203
31: bad sentence 15, PPL: -15945.30859
32: good sentence 16, PPL: -12700.14258
33: bad sentence 16, PPL: -11015.12891
34: good sentence 17, PPL: -7216.62646
35: bad sentence 17, PPL: -5739.40771
36: good sentence 18, PPL: -8481.93848
37: bad sentence 18, PPL: -6158.84277
38: good sentence 19, PPL: -15136.89355
39: bad sentence 19, PPL: -10480.82129
40: good sentence 20, PPL: -13513.01758
41: bad sentence 20, PPL: -17756.38086
42: good sentence 21, PPL: -14375.35840
43: bad sentence 21, PPL: -10218.76758
44: good sentence 22, PPL: -7230.44531
45: bad sentence 22, PPL: -7566.53076
46: good sentence 23, PPL: -13158.36230
47: bad sentence 23, PPL: -15205.95215
48: good sentence 24, PPL: -9293.16406
49: bad sentence 24, PPL: -7370.38232
50: good sentence 25, PPL: -9707.56934
51: bad sentence 25, PPL: -14055.69824
52: good sentence 26, PPL: -24179.53125
53: bad sentence 26, PPL: -15034.24512
54: good sentence 27, PPL: -15955.88086
55: bad sentence 27, PPL: -14560.50781
56: good sentence 28, PPL: -38297.92969
57: bad sentence 28, PPL: -45896.45703
58: good sentence 29, PPL: -11641.24316
