Classifier-Noun
	cl_comp_noun
Model: 01-ai/Yi-6B, Accuracy: 59.70000, Average Perplexity (Good Sentences): -427.66229, Average Perplexity (Bad Sentences): -547.58862
0: good sentence 0, PPL: -271.84027
1: bad sentence 0, PPL: -578.18878
2: good sentence 1, PPL: -3937.28955
3: bad sentence 1, PPL: -877.57892
4: good sentence 2, PPL: -247.55257
5: bad sentence 2, PPL: -457.82993
6: good sentence 3, PPL: -1422.27441
7: bad sentence 3, PPL: -409.15552
8: good sentence 4, PPL: -619.59625
9: bad sentence 4, PPL: -475.57111
10: good sentence 5, PPL: -651.17871
11: bad sentence 5, PPL: -325.56311
12: good sentence 6, PPL: -1793.75659
13: bad sentence 6, PPL: -1075.70496
14: good sentence 7, PPL: -1786.60583
15: bad sentence 7, PPL: -1258.73584
16: good sentence 8, PPL: -147.53659
17: bad sentence 8, PPL: -719.73401
18: good sentence 9, PPL: -295.17380
19: bad sentence 9, PPL: -473.33545
20: good sentence 10, PPL: -385.44028
21: bad sentence 10, PPL: -421.09207
22: good sentence 11, PPL: -321.08234
23: bad sentence 11, PPL: -551.87079
24: good sentence 12, PPL: -796.71741
25: bad sentence 12, PPL: -156.84070
26: good sentence 13, PPL: -477.65991
27: bad sentence 13, PPL: -261.18896
28: good sentence 14, PPL: -66.17891
29: bad sentence 14, PPL: -751.29871
30: good sentence 15, PPL: -171.16585
31: bad sentence 15, PPL: -226.23734
32: good sentence 16, PPL: -77.64533
33: bad sentence 16, PPL: -128.18367
34: good sentence 17, PPL: -93.78860
35: bad sentence 17, PPL: -106.80521
36: good sentence 18, PPL: -123.49890
37: bad sentence 18, PPL: -379.48737
38: good sentence 19, PPL: -436.75708
39: bad sentence 19, PPL: -229.58276
40: good sentence 20, PPL: -274.82190
41: bad sentence 20, PPL: -496.44244
42: good sentence 21, PPL: -394.00259
43: bad sentence 21, PPL: -1095.70996
44: good sentence 22, PPL: -1484.60364
45: bad sentence 22, PPL: -1295.69189
46: good sentence 23, PPL: -248.20737
47: bad sentence 23, PPL: -907.62042
48: good sentence 24, PPL: -2056.78052
49: bad sentence 24, PPL: -414.82227
50: good sentence 25, PPL: -1856.60352
51: bad sentence 25, PPL: -942.23450
52: good sentence 26, PPL: -2306.69653
53: bad sentence 26, PPL: -2033.59485
54: good sentence 27, PPL: -114.03474
55: bad sentence 27, PPL: -989.01263
56: good sentence 28, PPL: -422.69522
57: bad sentence 28, PPL: -2120.96997
58: good sentence 29, PPL: -229.40253
59: bad sentence 29, PPL: -1220.93396
60: good sentence 30, PPL: -947.83398
61: bad sentence 30, PPL: -683.63385
62: good sentence 31, PPL: -248.50201
63: bad sentence 31, PPL: -1004.36981
64: good sentence 32, PPL: -108.52467
65: bad sentence 32, PPL: -1004.88043
66: good sentence 33, PPL: -228.30058
67: bad sentence 33, PPL: -89.90054
68: good sentence 34, PPL: -348.37836
69: bad sentence 34, PPL: -850.31506
70: good sentence 35, PPL: -360.08948
71: bad sentence 35, PPL: -540.40009
72: good sentence 36, PPL: -350.61282
73: bad sentence 36, PPL: -479.35614
74: good sentence 37, PPL: -436.69168
75: bad sentence 37, PPL: -752.42084
76: good sentence 38, PPL: -1003.67181
77: bad sentence 38, PPL: -838.40405
78: good sentence 39, PPL: -170.72958
79: bad sentence 39, PPL: -1717.65491
80: good sentence 40, PPL: -252.76778
81: bad sentence 40, PPL: -516.56494
82: good sentence 41, PPL: -1653.52087
83: bad sentence 41, PPL: -4213.76709
84: good sentence 42, PPL: -219.52888
85: bad sentence 42, PPL: -480.26013
86: good sentence 43, PPL: -402.13239
87: bad sentence 43, PPL: -712.30164
88: good sentence 44, PPL: -704.79578
89: bad sentence 44, PPL: -471.55573
90: good sentence 45, PPL: -638.45587
91: bad sentence 45, PPL: -1066.77661
92: good sentence 46, PPL: -288.52481
93: bad sentence 46, PPL: -214.99884
94: good sentence 47, PPL: -1110.43652
95: bad sentence 47, PPL: -655.43567
96: good sentence 48, PPL: -237.00812
97: bad sentence 48, PPL: -278.50699
98: good sentence 49, PPL: -3853.11646
99: bad sentence 49, PPL: -457.16913
100: good sentence 50, PPL: -649.75934
101: bad sentence 50, PPL: -2625.89111
102: good sentence 51, PPL: -416.50461
103: bad sentence 51, PPL: -453.53918
104: good sentence 52, PPL: -93.56904
105: bad sentence 52, PPL: -332.35315
106: good sentence 53, PPL: -1661.77930
107: bad sentence 53, PPL: -1206.20618
108: good sentence 54, PPL: -1107.62683
109: bad sentence 54, PPL: -4599.80518
110: good sentence 55, PPL: -117.31745
111: bad sentence 55, PPL: -537.10284
112: good sentence 56, PPL: -1242.00012
113: bad sentence 56, PPL: -818.32001
114: good sentence 57, PPL: -454.32727
115: bad sentence 57, PPL: -626.81378
116: good sentence 58, PPL: -230.74832
117: bad sentence 58, PPL: -383.80231
118: good sentence 59, PPL: -75.48612
119: bad sentence 59, PPL: -770.85669
120: good sentence 60, PPL: -1814.65759
121: bad sentence 60, PPL: -1346.58496
122: good sentence 61, PPL: -199.38918
123: bad sentence 61, PPL: -248.55605
124: good sentence 62, PPL: -721.84125
125: bad sentence 62, PPL: -844.78516
126: good sentence 63, PPL: -2600.29053
127: bad sentence 63, PPL: -488.59131
128: good sentence 64, PPL: -359.27344
129: bad sentence 64, PPL: -515.99603
130: good sentence 65, PPL: -674.59467
131: bad sentence 65, PPL: -543.02087
132: good sentence 66, PPL: -1437.19788
133: bad sentence 66, PPL: -1201.68298
134: good sentence 67, PPL: -440.68518
135: bad sentence 67, PPL: -1488.22986
136: good sentence 68, PPL: -2011.63806
137: bad sentence 68, PPL: -530.11157
138: good sentence 69, PPL: -472.04346
139: bad sentence 69, PPL: -362.53232
140: good sentence 70, PPL: -903.65143
141: bad sentence 70, PPL: -814.83435
142: good sentence 71, PPL: -454.51169
143: bad sentence 71, PPL: -326.92960
144: good sentence 72, PPL: -175.97829
145: bad sentence 72, PPL: -240.08586
146: good sentence 73, PPL: -796.71741
147: bad sentence 73, PPL: -677.03607
148: good sentence 74, PPL: -158.91205
149: bad sentence 74, PPL: -250.55449
150: good sentence 75, PPL: -198.46443
151: bad sentence 75, PPL: -254.61993
152: good sentence 76, PPL: -230.92113
153: bad sentence 76, PPL: -142.94766
154: good sentence 77, PPL: -552.64502
155: bad sentence 77, PPL: -202.70726
156: good sentence 78, PPL: -258.25092
157: bad sentence 78, PPL: -630.24329
158: good sentence 79, PPL: -1830.29919
159: bad sentence 79, PPL: -4311.55469
160: good sentence 80, PPL: -114.03474
161: bad sentence 80, PPL: -220.92113
162: good sentence 81, PPL: -654.99164
163: bad sentence 81, PPL: -1260.38684
164: good sentence 82, PPL: -955.09491
165: bad sentence 82, PPL: -510.11481
166: good sentence 83, PPL: -704.46411
167: bad sentence 83, PPL: -413.03149
168: good sentence 84, PPL: -138.46616
169: bad sentence 84, PPL: -180.84891
170: good sentence 85, PPL: -1641.06543
171: bad sentence 85, PPL: -430.31436
172: good sentence 86, PPL: -468.62378
173: bad sentence 86, PPL: -566.15430
174: good sentence 87, PPL: -506.96341
175: bad sentence 87, PPL: -285.56738
176: good sentence 88, PPL: -477.03128
177: bad sentence 88, PPL: -752.43237
178: good sentence 89, PPL: -371.17166
179: bad sentence 89, PPL: -237.29681
180: good sentence 90, PPL: -937.13593
181: bad sentence 90, PPL: -887.18115
182: good sentence 91, PPL: -868.55334
183: bad sentence 91, PPL: -558.60431
184: good sentence 92, PPL: -437.34061
185: bad sentence 92, PPL: -565.30566
186: good sentence 93, PPL: -385.74200
187: bad sentence 93, PPL: -393.55194
188: good sentence 94, PPL: -290.63913
189: bad sentence 94, PPL: -766.52374
190: good sentence 95, PPL: -141.07993
191: bad sentence 95, PPL: -336.83301
192: good sentence 96, PPL: -139.72414
193: bad sentence 96, PPL: -747.86377
194: good sentence 97, PPL: -188.76680
195: bad sentence 97, PPL: -110.14845
196: good sentence 98, PPL: -1510.43396
197: bad sentence 98, PPL: -699.05896
198: good sentence 99, PPL: -453.39795
199: bad sentence 99, PPL: -250.94080
200: good sentence 100, PPL: -567.01160
201: bad sentence 100, PPL: -200.29185
202: good sentence 101, PPL: -1308.04968
203: bad sentence 101, PPL: -220.70274
204: good sentence 102, PPL: -606.00165
205: bad sentence 102, PPL: -2190.87158
206: good sentence 103, PPL: -210.89337
207: bad sentence 103, PPL: -259.72968
208: good sentence 104, PPL: -119.87694
209: bad sentence 104, PPL: -109.43144
210: good sentence 105, PPL: -101.85201
211: bad sentence 105, PPL: -335.01129
212: good sentence 106, PPL: -63.08516
213: bad sentence 106, PPL: -164.54039
214: good sentence 107, PPL: -447.58060
215: bad sentence 107, PPL: -1280.74133
216: good sentence 108, PPL: -731.25195
217: bad sentence 108, PPL: -3019.31982
218: good sentence 109, PPL: -165.36131
219: bad sentence 109, PPL: -471.82968
220: good sentence 110, PPL: -559.74097
221: bad sentence 110, PPL: -627.93713
222: good sentence 111, PPL: -186.29887
223: bad sentence 111, PPL: -805.75531
224: good sentence 112, PPL: -93.12176
225: bad sentence 112, PPL: -173.93660
226: good sentence 113, PPL: -546.02838
227: bad sentence 113, PPL: -326.72498
228: good sentence 114, PPL: -1863.78027
229: bad sentence 114, PPL: -1696.30530
230: good sentence 115, PPL: -793.73657
231: bad sentence 115, PPL: -409.06384
232: good sentence 116, PPL: -618.94458
233: bad sentence 116, PPL: -384.08789
234: good sentence 117, PPL: -1202.36499
235: bad sentence 117, PPL: -1298.34692
236: good sentence 118, PPL: -2311.49170
237: bad sentence 118, PPL: -1433.76660
238: good sentence 119, PPL: -1373.08435
239: bad sentence 119, PPL: -245.27719
240: good sentence 120, PPL: -465.18826
241: bad sentence 120, PPL: -285.85172
242: good sentence 121, PPL: -167.35075
243: bad sentence 121, PPL: -911.93262
244: good sentence 122, PPL: -499.59134
245: bad sentence 122, PPL: -1518.61694
246: good sentence 123, PPL: -1991.80957
247: bad sentence 123, PPL: -710.13928
248: good sentence 124, PPL: -92.02888
249: bad sentence 124, PPL: -613.04126
250: good sentence 125, PPL: -315.88922
251: bad sentence 125, PPL: -2132.36108
252: good sentence 126, PPL: -319.39740
253: bad sentence 126, PPL: -320.83301
254: good sentence 127, PPL: -534.61896
255: bad sentence 127, PPL: -581.80017
256: good sentence 128, PPL: -959.11420
257: bad sentence 128, PPL: -668.09973
258: good sentence 129, PPL: -612.19641
259: bad sentence 129, PPL: -483.39902
260: good sentence 130, PPL: -681.10785
261: bad sentence 130, PPL: -1057.79578
262: good sentence 131, PPL: -269.34512
263: bad sentence 131, PPL: -385.71329
264: good sentence 132, PPL: -233.46585
265: bad sentence 132, PPL: -506.26019
266: good sentence 133, PPL: -372.48349
267: bad sentence 133, PPL: -729.89404
268: good sentence 134, PPL: -161.71384
269: bad sentence 134, PPL: -410.11517
270: good sentence 135, PPL: -1005.33099
271: bad sentence 135, PPL: -1325.04138
272: good sentence 136, PPL: -1629.74707
273: bad sentence 136, PPL: -278.30933
274: good sentence 137, PPL: -65.82212
275: bad sentence 137, PPL: -191.62866
276: good sentence 138, PPL: -734.87048
277: bad sentence 138, PPL: -1954.30664
278: good sentence 139, PPL: -399.29379
279: bad sentence 139, PPL: -574.70459
280: good sentence 140, PPL: -1456.73340
281: bad sentence 140, PPL: -640.26532
282: good sentence 141, PPL: -77.10632
283: bad sentence 141, PPL: -52.92637
284: good sentence 142, PPL: -234.61455
285: bad sentence 142, PPL: -234.59015
286: good sentence 143, PPL: -1610.58630
287: bad sentence 143, PPL: -559.31085
288: good sentence 144, PPL: -144.92278
289: bad sentence 144, PPL: -520.39923
290: good sentence 145, PPL: -470.01331
291: bad sentence 145, PPL: -625.00696
292: good sentence 146, PPL: -269.53629
293: bad sentence 146, PPL: -360.20026
294: good sentence 147, PPL: -305.82715
295: bad sentence 147, PPL: -1166.84180
296: good sentence 148, PPL: -1009.75391
297: bad sentence 148, PPL: -481.74823
298: good sentence 149, PPL: -279.14905
299: bad sentence 149, PPL: -1865.46960
300: good sentence 150, PPL: -739.01068
301: bad sentence 150, PPL: -1002.75421
302: good sentence 151, PPL: -1361.86902
303: bad sentence 151, PPL: -1145.12939
304: good sentence 152, PPL: -222.54280
305: bad sentence 152, PPL: -385.48752
306: good sentence 153, PPL: -110.79919
307: bad sentence 153, PPL: -380.21548
308: good sentence 154, PPL: -947.92938
309: bad sentence 154, PPL: -199.10092
310: good sentence 155, PPL: -629.28540
311: bad sentence 155, PPL: -181.08360
312: good sentence 156, PPL: -10282.82910
313: bad sentence 156, PPL: -3190.60425
314: good sentence 157, PPL: -230.81908
315: bad sentence 157, PPL: -685.51208
316: good sentence 158, PPL: -114.78607
317: bad sentence 158, PPL: -247.78723
318: good sentence 159, PPL: -117.31745
319: bad sentence 159, PPL: -391.57990
320: good sentence 160, PPL: -347.13980
321: bad sentence 160, PPL: -424.84747
322: good sentence 161, PPL: -148.16405
323: bad sentence 161, PPL: -166.48470
324: good sentence 162, PPL: -1438.95679
325: bad sentence 162, PPL: -1402.42053
326: good sentence 163, PPL: -479.40942
327: bad sentence 163, PPL: -4077.98145
328: good sentence 164, PPL: -289.73792
329: bad sentence 164, PPL: -784.69580
330: good sentence 165, PPL: -414.02411
