Plural
	cl_men_self_female
Model: nghuyong/ernie-3.0-base-zh, Accuracy: 98.30000, Average Perplexity (Good Sentences): -19.46785, Average Perplexity (Bad Sentences): -33.03818
0: good sentence 0, PPL: -7.48936
1: bad sentence 0, PPL: -10.06138
2: good sentence 1, PPL: -17.03020
3: bad sentence 1, PPL: -37.63818
4: good sentence 2, PPL: -12.54382
5: bad sentence 2, PPL: -21.46385
6: good sentence 3, PPL: -91.51992
7: bad sentence 3, PPL: -201.40065
8: good sentence 4, PPL: -7.54601
9: bad sentence 4, PPL: -12.57342
10: good sentence 5, PPL: -9.79625
11: bad sentence 5, PPL: -20.28686
12: good sentence 6, PPL: -41.26300
13: bad sentence 6, PPL: -64.00343
14: good sentence 7, PPL: -231.39181
15: bad sentence 7, PPL: -393.40707
16: good sentence 8, PPL: -115.17047
17: bad sentence 8, PPL: -131.20040
18: good sentence 9, PPL: -98.85735
19: bad sentence 9, PPL: -186.79180
20: good sentence 10, PPL: -35.12614
21: bad sentence 10, PPL: -73.82862
22: good sentence 11, PPL: -83.92023
23: bad sentence 11, PPL: -181.38111
24: good sentence 12, PPL: -7.09843
25: bad sentence 12, PPL: -11.11728
26: good sentence 13, PPL: -54.38136
27: bad sentence 13, PPL: -101.91202
28: good sentence 14, PPL: -42.41762
29: bad sentence 14, PPL: -68.82808
30: good sentence 15, PPL: -31.99997
31: bad sentence 15, PPL: -40.17495
32: good sentence 16, PPL: -6.70635
33: bad sentence 16, PPL: -9.11728
34: good sentence 17, PPL: -6.44114
35: bad sentence 17, PPL: -9.64498
36: good sentence 18, PPL: -5.39973
37: bad sentence 18, PPL: -6.34084
38: good sentence 19, PPL: -5.69226
39: bad sentence 19, PPL: -7.25308
40: good sentence 20, PPL: -18.67755
41: bad sentence 20, PPL: -29.53903
42: good sentence 21, PPL: -31.04464
43: bad sentence 21, PPL: -58.47858
44: good sentence 22, PPL: -24.96170
45: bad sentence 22, PPL: -47.48888
46: good sentence 23, PPL: -9.18435
47: bad sentence 23, PPL: -11.33528
48: good sentence 24, PPL: -8.38194
49: bad sentence 24, PPL: -14.16999
50: good sentence 25, PPL: -17.33988
51: bad sentence 25, PPL: -25.00213
52: good sentence 26, PPL: -24.35148
53: bad sentence 26, PPL: -36.73220
54: good sentence 27, PPL: -12.42157
55: bad sentence 27, PPL: -23.51713
56: good sentence 28, PPL: -17.98903
57: bad sentence 28, PPL: -33.69434
58: good sentence 29, PPL: -20.96292
59: bad sentence 29, PPL: -30.97993
60: good sentence 30, PPL: -6.41470
61: bad sentence 30, PPL: -10.08813
62: good sentence 31, PPL: -33.58770
63: bad sentence 31, PPL: -66.74537
64: good sentence 32, PPL: -27.28979
65: bad sentence 32, PPL: -67.14127
66: good sentence 33, PPL: -11.69819
