Plural
	baseline_cl_female
Model: nghuyong/ernie-3.0-base-zh, Accuracy: 99.50000, Average Perplexity (Good Sentences): -23.08974, Average Perplexity (Bad Sentences): -61.71305
0: good sentence 0, PPL: -94.26337
1: bad sentence 0, PPL: -767.88867
2: good sentence 1, PPL: -12.48384
3: bad sentence 1, PPL: -34.57124
4: good sentence 2, PPL: -24.98612
5: bad sentence 2, PPL: -50.27592
6: good sentence 3, PPL: -26.09299
7: bad sentence 3, PPL: -67.77847
8: good sentence 4, PPL: -12.99865
9: bad sentence 4, PPL: -29.67878
10: good sentence 5, PPL: -26.40080
11: bad sentence 5, PPL: -111.87396
12: good sentence 6, PPL: -27.37124
13: bad sentence 6, PPL: -84.79878
14: good sentence 7, PPL: -7.79984
15: bad sentence 7, PPL: -38.62726
16: good sentence 8, PPL: -551.87813
17: bad sentence 8, PPL: -1181.16024
18: good sentence 9, PPL: -57.22418
19: bad sentence 9, PPL: -105.01548
20: good sentence 10, PPL: -58.58369
21: bad sentence 10, PPL: -128.48674
22: good sentence 11, PPL: -18.07296
23: bad sentence 11, PPL: -37.38858
24: good sentence 12, PPL: -14.21375
25: bad sentence 12, PPL: -51.91618
26: good sentence 13, PPL: -22.78790
27: bad sentence 13, PPL: -41.49692
28: good sentence 14, PPL: -50.72145
29: bad sentence 14, PPL: -155.23834
30: good sentence 15, PPL: -9.78637
31: bad sentence 15, PPL: -67.14886
32: good sentence 16, PPL: -24.16112
33: bad sentence 16, PPL: -43.56712
34: good sentence 17, PPL: -17.01311
35: bad sentence 17, PPL: -41.68495
36: good sentence 18, PPL: -175.85673
37: bad sentence 18, PPL: -402.00573
38: good sentence 19, PPL: -82.28881
39: bad sentence 19, PPL: -107.42460
40: good sentence 20, PPL: -344.43853
41: bad sentence 20, PPL: -1204.09496
42: good sentence 21, PPL: -32.87177
43: bad sentence 21, PPL: -61.07079
44: good sentence 22, PPL: -4.04054
45: bad sentence 22, PPL: -10.46797
46: good sentence 23, PPL: -8.33778
47: bad sentence 23, PPL: -29.67776
48: good sentence 24, PPL: -31.86378
49: bad sentence 24, PPL: -45.42346
50: good sentence 25, PPL: -17.77324
51: bad sentence 25, PPL: -40.11304
52: good sentence 26, PPL: -48.56025
53: bad sentence 26, PPL: -135.98642
54: good sentence 27, PPL: -16.78971
55: bad sentence 27, PPL: -73.27717
56: good sentence 28, PPL: -70.72339
57: bad sentence 28, PPL: -265.57258
58: good sentence 29, PPL: -16.72782
59: bad sentence 29, PPL: -36.88613
60: good sentence 30, PPL: -31.44656
61: bad sentence 30, PPL: -80.65378
62: good sentence 31, PPL: -114.03259
63: bad sentence 31, PPL: -323.87558
64: good sentence 32, PPL: -7.48589
65: bad sentence 32, PPL: -19.12207
66: good sentence 33, PPL: -7.31625
67: bad sentence 33, PPL: -14.61563
68: good sentence 34, PPL: -87.53170
69: bad sentence 34, PPL: -237.61847
70: good sentence 35, PPL: -25.63873
71: bad sentence 35, PPL: -41.97381
72: good sentence 36, PPL: -7.50968
73: bad sentence 36, PPL: -13.73348
74: good sentence 37, PPL: -10.24624
75: bad sentence 37, PPL: -82.78688
76: good sentence 38, PPL: -9.32690
77: bad sentence 38, PPL: -26.71804
78: good sentence 39, PPL: -257.66425
79: bad sentence 39, PPL: -433.53681
80: good sentence 40, PPL: -10.10213
81: bad sentence 40, PPL: -27.33886
82: good sentence 41, PPL: -13.55561
83: bad sentence 41, PPL: -29.35993
84: good sentence 42, PPL: -12.48255
85: bad sentence 42, PPL: -21.12656
86: good sentence 43, PPL: -27.65429
87: bad sentence 43, PPL: -84.03647
88: good sentence 44, PPL: -18.25473
89: bad sentence 44, PPL: -44.62987
90: good sentence 45, PPL: -18.00364
91: bad sentence 45, PPL: -42.88029
92: good sentence 46, PPL: -12.01453
93: bad sentence 46, PPL: -23.26973
94: good sentence 47, PPL: -15.03288
95: bad sentence 47, PPL: -38.50745
96: good sentence 48, PPL: -134.81870
97: bad sentence 48, PPL: -546.95909
98: good sentence 49, PPL: -41.20624
99: bad sentence 49, PPL: -55.35796
100: good sentence 50, PPL: -150.37338
101: bad sentence 50, PPL: -483.37789
102: good sentence 51, PPL: -16.79877
103: bad sentence 51, PPL: -37.53057
104: good sentence 52, PPL: -13.06917
105: bad sentence 52, PPL: -27.30855
106: good sentence 53, PPL: -11.91376
107: bad sentence 53, PPL: -22.43857
108: good sentence 54, PPL: -36.94799
109: bad sentence 54, PPL: -38.27831
110: good sentence 55, PPL: -15.25434
111: bad sentence 55, PPL: -48.95701
112: good sentence 56, PPL: -8.90910
113: bad sentence 56, PPL: -13.14386
114: good sentence 57, PPL: -47.53081
115: bad sentence 57, PPL: -276.25846
116: good sentence 58, PPL: -53.44931
117: bad sentence 58, PPL: -182.48787
118: good sentence 59, PPL: -45.22359
119: bad sentence 59, PPL: -230.92692
120: good sentence 60, PPL: -43.60272
121: bad sentence 60, PPL: -87.16942
