verb_complement_duration_1000.csv
Model: imone/pangu_2_6B, Accuracy: 0.82600, Average Perplexity (Good Sentences): -6168.79395, Average Perplexity (Bad Sentences): -9102.62207
0: good sentence 0, PPL: -40563.44141
1: bad sentence 0, PPL: -62949.01172
2: good sentence 1, PPL: -3697.25659
3: bad sentence 1, PPL: -5757.36182
4: good sentence 2, PPL: -28255.12305
5: bad sentence 2, PPL: -40745.73828
6: good sentence 3, PPL: -18292.77344
7: bad sentence 3, PPL: -20509.88672
8: good sentence 4, PPL: -1513.78601
9: bad sentence 4, PPL: -2430.47998
10: good sentence 5, PPL: -4228.75439
11: bad sentence 5, PPL: -5294.17188
12: good sentence 6, PPL: -3854.39917
13: bad sentence 6, PPL: -5949.67285
14: good sentence 7, PPL: -3495.46826
15: bad sentence 7, PPL: -6717.96191
16: good sentence 8, PPL: -26291.70312
17: bad sentence 8, PPL: -49725.10547
18: good sentence 9, PPL: -3052.91553
19: bad sentence 9, PPL: -3195.25391
20: good sentence 10, PPL: -13110.36328
21: bad sentence 10, PPL: -20466.17773
22: good sentence 11, PPL: -3639.92212
23: bad sentence 11, PPL: -5534.59961
24: good sentence 12, PPL: -12793.97754
25: bad sentence 12, PPL: -17068.39453
26: good sentence 13, PPL: -17861.42383
27: bad sentence 13, PPL: -27593.75195
28: good sentence 14, PPL: -2934.74707
29: bad sentence 14, PPL: -2647.14771
30: good sentence 15, PPL: -19180.31836
31: bad sentence 15, PPL: -14806.42676
32: good sentence 16, PPL: -6547.52490
33: bad sentence 16, PPL: -9609.48145
34: good sentence 17, PPL: -4999.96973
35: bad sentence 17, PPL: -6153.05957
36: good sentence 18, PPL: -6123.70166
37: bad sentence 18, PPL: -13631.78809
38: good sentence 19, PPL: -455.10788
39: bad sentence 19, PPL: -1841.64771
40: good sentence 20, PPL: -652.48907
41: bad sentence 20, PPL: -1261.79700
42: good sentence 21, PPL: -8451.65918
43: bad sentence 21, PPL: -5538.72314
44: good sentence 22, PPL: -2394.86597
45: bad sentence 22, PPL: -2400.53125
46: good sentence 23, PPL: -9909.96191
47: bad sentence 23, PPL: -22519.75195
48: good sentence 24, PPL: -3136.02612
49: bad sentence 24, PPL: -6319.09570
50: good sentence 25, PPL: -6144.91992
51: bad sentence 25, PPL: -5785.93408
52: good sentence 26, PPL: -10098.05859
53: bad sentence 26, PPL: -6366.96826
54: good sentence 27, PPL: -4275.03711
55: bad sentence 27, PPL: -6151.11768
56: good sentence 28, PPL: -4162.06592
57: bad sentence 28, PPL: -5232.16846
58: good sentence 29, PPL: -12301.03320
59: bad sentence 29, PPL: -19836.95312
60: good sentence 30, PPL: -8995.27734
61: bad sentence 30, PPL: -19083.32617
62: good sentence 31, PPL: -1934.38452
63: bad sentence 31, PPL: -3149.67236
64: good sentence 32, PPL: -43570.53906
65: bad sentence 32, PPL: -65869.15625
66: good sentence 33, PPL: -4487.14844
67: bad sentence 33, PPL: -5673.62891
68: good sentence 34, PPL: -3698.83984
69: bad sentence 34, PPL: -5130.95947
70: good sentence 35, PPL: -3782.53491
71: bad sentence 35, PPL: -6919.93164
72: good sentence 36, PPL: -1028.20789
73: bad sentence 36, PPL: -5127.05615
74: good sentence 37, PPL: -5807.21729
75: bad sentence 37, PPL: -21515.44336
76: good sentence 38, PPL: -12725.31152
77: bad sentence 38, PPL: -17469.00977
78: good sentence 39, PPL: -9333.87988
79: bad sentence 39, PPL: -12546.31738
80: good sentence 40, PPL: -2819.18726
81: bad sentence 40, PPL: -2885.57446
82: good sentence 41, PPL: -4792.15820
83: bad sentence 41, PPL: -5577.78418
84: good sentence 42, PPL: -5254.92627
85: bad sentence 42, PPL: -7391.77393
86: good sentence 43, PPL: -2607.58667
87: bad sentence 43, PPL: -18950.78711
88: good sentence 44, PPL: -1808.73572
89: bad sentence 44, PPL: -2433.06714
90: good sentence 45, PPL: -2956.97900
91: bad sentence 45, PPL: -3549.43042
92: good sentence 46, PPL: -13798.79004
93: bad sentence 46, PPL: -7804.63379
94: good sentence 47, PPL: -3488.09229
95: bad sentence 47, PPL: -2961.62158
96: good sentence 48, PPL: -5510.95068
97: bad sentence 48, PPL: -35998.41016
98: good sentence 49, PPL: -11566.64453
99: bad sentence 49, PPL: -38243.76562
100: good sentence 50, PPL: -5884.02051
101: bad sentence 50, PPL: -13314.76367
102: good sentence 51, PPL: -7961.48145
103: bad sentence 51, PPL: -16797.04297
104: good sentence 52, PPL: -7943.44629
105: bad sentence 52, PPL: -7986.93506
106: good sentence 53, PPL: -2521.59717
107: bad sentence 53, PPL: -2928.74390
108: good sentence 54, PPL: -5971.53564
109: bad sentence 54, PPL: -4812.13965
110: good sentence 55, PPL: -6093.23486
111: bad sentence 55, PPL: -8813.81738
112: good sentence 56, PPL: -28196.20117
113: bad sentence 56, PPL: -89495.03906
114: good sentence 57, PPL: -7075.16211
115: bad sentence 57, PPL: -10067.38477
116: good sentence 58, PPL: -10321.38184
117: bad sentence 58, PPL: -20256.05859
118: good sentence 59, PPL: -1947.21936
119: bad sentence 59, PPL: -3075.08228
120: good sentence 60, PPL: -23495.78125
121: bad sentence 60, PPL: -34869.83203
122: good sentence 61, PPL: -13832.78418
123: bad sentence 61, PPL: -10058.65137
124: good sentence 62, PPL: -5428.89111
125: bad sentence 62, PPL: -8469.45117
126: good sentence 63, PPL: -5254.63574
127: bad sentence 63, PPL: -4483.11914
128: good sentence 64, PPL: -655.74011
129: bad sentence 64, PPL: -1627.64172
130: good sentence 65, PPL: -25380.85352
131: bad sentence 65, PPL: -46513.92969
132: good sentence 66, PPL: -17218.90430
133: bad sentence 66, PPL: -23455.23633
134: good sentence 67, PPL: -4170.74023
135: bad sentence 67, PPL: -6111.30420
136: good sentence 68, PPL: -176683.32812
137: bad sentence 68, PPL: -170683.35938
138: good sentence 69, PPL: -11878.16113
139: bad sentence 69, PPL: -33365.49219
140: good sentence 70, PPL: -4952.53613
141: bad sentence 70, PPL: -7766.03271
142: good sentence 71, PPL: -69929.43750
143: bad sentence 71, PPL: -141454.39062
144: good sentence 72, PPL: -6649.14307
145: bad sentence 72, PPL: -4704.20947
146: good sentence 73, PPL: -18932.10938
147: bad sentence 73, PPL: -47784.47266
148: good sentence 74, PPL: -4237.00586
149: bad sentence 74, PPL: -6091.83447
150: good sentence 75, PPL: -12709.81152
151: bad sentence 75, PPL: -8506.79980
152: good sentence 76, PPL: -5973.02783
153: bad sentence 76, PPL: -7432.44727
154: good sentence 77, PPL: -48678.39844
155: bad sentence 77, PPL: -41423.71875
156: good sentence 78, PPL: -22168.41797
157: bad sentence 78, PPL: -21797.25195
158: good sentence 79, PPL: -2550.61060
159: bad sentence 79, PPL: -4014.88428
160: good sentence 80, PPL: -3792.31616
161: bad sentence 80, PPL: -2937.03589
162: good sentence 81, PPL: -3052.35962
163: bad sentence 81, PPL: -4033.95557
164: good sentence 82, PPL: -3055.43213
165: bad sentence 82, PPL: -2992.75635
166: good sentence 83, PPL: -7650.62109
167: bad sentence 83, PPL: -9614.00977
168: good sentence 84, PPL: -6852.11475
169: bad sentence 84, PPL: -6262.05566
170: good sentence 85, PPL: -21734.81250
171: bad sentence 85, PPL: -52477.42578
172: good sentence 86, PPL: -1251.68518
173: bad sentence 86, PPL: -2293.02246
174: good sentence 87, PPL: -38479.84766
175: bad sentence 87, PPL: -41168.59766
176: good sentence 88, PPL: -7848.94189
177: bad sentence 88, PPL: -15417.36133
178: good sentence 89, PPL: -5161.60400
179: bad sentence 89, PPL: -7268.82373
180: good sentence 90, PPL: -11055.75293
181: bad sentence 90, PPL: -22778.62500
182: good sentence 91, PPL: -15951.24023
183: bad sentence 91, PPL: -17662.81445
184: good sentence 92, PPL: -6226.09473
185: bad sentence 92, PPL: -7276.15527
186: good sentence 93, PPL: -3121.30713
187: bad sentence 93, PPL: -2807.37549
188: good sentence 94, PPL: -4146.63867
189: bad sentence 94, PPL: -5618.14404
190: good sentence 95, PPL: -626.04852
191: bad sentence 95, PPL: -814.65173
192: good sentence 96, PPL: -6514.13525
193: bad sentence 96, PPL: -4880.01562
194: good sentence 97, PPL: -12877.48730
195: bad sentence 97, PPL: -31876.97852
196: good sentence 98, PPL: -13732.37695
197: bad sentence 98, PPL: -11625.00098
198: good sentence 99, PPL: -1497.69031
199: bad sentence 99, PPL: -3922.55322
200: good sentence 100, PPL: -6378.03564
201: bad sentence 100, PPL: -15959.19824
202: good sentence 101, PPL: -10548.18555
203: bad sentence 101, PPL: -20582.66016
204: good sentence 102, PPL: -4984.36328
205: bad sentence 102, PPL: -6012.86377
206: good sentence 103, PPL: -4154.57129
207: bad sentence 103, PPL: -5516.37744
208: good sentence 104, PPL: -3182.68140
209: bad sentence 104, PPL: -4478.41455
210: good sentence 105, PPL: -14712.86426
211: bad sentence 105, PPL: -37825.94531
212: good sentence 106, PPL: -18648.28516
213: bad sentence 106, PPL: -27295.25195
214: good sentence 107, PPL: -4853.21289
215: bad sentence 107, PPL: -5729.73291
216: good sentence 108, PPL: -35489.85547
217: bad sentence 108, PPL: -46312.30859
218: good sentence 109, PPL: -14101.29395
219: bad sentence 109, PPL: -23136.29883
220: good sentence 110, PPL: -1485.28918
221: bad sentence 110, PPL: -1668.74316
222: good sentence 111, PPL: -9716.35938
223: bad sentence 111, PPL: -7826.21875
224: good sentence 112, PPL: -26233.39453
225: bad sentence 112, PPL: -56252.39844
226: good sentence 113, PPL: -3766.42310
227: bad sentence 113, PPL: -4823.69092
228: good sentence 114, PPL: -6350.38916
229: bad sentence 114, PPL: -7988.98389
230: good sentence 115, PPL: -3047.55444
231: bad sentence 115, PPL: -3506.46948
232: good sentence 116, PPL: -2293.96411
233: bad sentence 116, PPL: -3368.81836
234: good sentence 117, PPL: -13547.39258
235: bad sentence 117, PPL: -20890.50781
236: good sentence 118, PPL: -17405.15430
237: bad sentence 118, PPL: -21038.45508
238: good sentence 119, PPL: -14259.08203
239: bad sentence 119, PPL: -21038.07422
240: good sentence 120, PPL: -1952.12256
241: bad sentence 120, PPL: -3377.83911
242: good sentence 121, PPL: -3418.01440
243: bad sentence 121, PPL: -13537.43555
244: good sentence 122, PPL: -6976.44043
245: bad sentence 122, PPL: -7901.35596
246: good sentence 123, PPL: -1974.67969
247: bad sentence 123, PPL: -2019.56067
248: good sentence 124, PPL: -3482.39526
249: bad sentence 124, PPL: -3483.21899
250: good sentence 125, PPL: -2533.21973
251: bad sentence 125, PPL: -2984.13525
252: good sentence 126, PPL: -2374.82568
253: bad sentence 126, PPL: -2777.71582
254: good sentence 127, PPL: -1857.32166
255: bad sentence 127, PPL: -3111.72510
256: good sentence 128, PPL: -2148.94604
257: bad sentence 128, PPL: -2222.28931
258: good sentence 129, PPL: -10024.04395
259: bad sentence 129, PPL: -9406.26172
260: good sentence 130, PPL: -2599.20850
261: bad sentence 130, PPL: -3389.97314
262: good sentence 131, PPL: -1613.55200
263: bad sentence 131, PPL: -3471.01953
264: good sentence 132, PPL: -67081.05469
265: bad sentence 132, PPL: -82361.26562
266: good sentence 133, PPL: -1960.71350
267: bad sentence 133, PPL: -6031.43164
268: good sentence 134, PPL: -4722.85547
269: bad sentence 134, PPL: -4259.30469
270: good sentence 135, PPL: -4775.70654
271: bad sentence 135, PPL: -4003.87988
272: good sentence 136, PPL: -9175.95703
273: bad sentence 136, PPL: -15347.47363
274: good sentence 137, PPL: -9225.80566
275: bad sentence 137, PPL: -9735.97754
276: good sentence 138, PPL: -10815.45703
277: bad sentence 138, PPL: -21247.89453
278: good sentence 139, PPL: -6242.09326
279: bad sentence 139, PPL: -5894.74854
280: good sentence 140, PPL: -24599.00391
281: bad sentence 140, PPL: -23404.67188
282: good sentence 141, PPL: -6759.33496
283: bad sentence 141, PPL: -5282.71777
284: good sentence 142, PPL: -1041.18018
285: bad sentence 142, PPL: -2012.16956
286: good sentence 143, PPL: -3764.31152
287: bad sentence 143, PPL: -5119.44336
288: good sentence 144, PPL: -3081.05615
289: bad sentence 144, PPL: -3805.56519
290: good sentence 145, PPL: -27576.17773
291: bad sentence 145, PPL: -31274.34766
292: good sentence 146, PPL: -107934.42969
293: bad sentence 146, PPL: -60618.00391
294: good sentence 147, PPL: -1929.49475
295: bad sentence 147, PPL: -1724.38245
296: good sentence 148, PPL: -15942.23633
297: bad sentence 148, PPL: -30195.25586
298: good sentence 149, PPL: -6424.99414
299: bad sentence 149, PPL: -19108.98633
300: good sentence 150, PPL: -2736.21387
301: bad sentence 150, PPL: -5810.65186
302: good sentence 151, PPL: -4206.33496
303: bad sentence 151, PPL: -6147.73340
304: good sentence 152, PPL: -1887.36560
305: bad sentence 152, PPL: -2935.64258
306: good sentence 153, PPL: -3020.18970
307: bad sentence 153, PPL: -2676.71460
308: good sentence 154, PPL: -21509.75977
309: bad sentence 154, PPL: -30761.92578
310: good sentence 155, PPL: -1659.03271
311: bad sentence 155, PPL: -2436.80322
312: good sentence 156, PPL: -4899.53613
313: bad sentence 156, PPL: -5155.59717
314: good sentence 157, PPL: -12639.47461
315: bad sentence 157, PPL: -10701.98926
316: good sentence 158, PPL: -5552.43115
317: bad sentence 158, PPL: -6644.18018
318: good sentence 159, PPL: -6566.92334
319: bad sentence 159, PPL: -14131.47656
320: good sentence 160, PPL: -4868.26514
321: bad sentence 160, PPL: -8032.27686
322: good sentence 161, PPL: -2599.74023
323: bad sentence 161, PPL: -4547.47363
324: good sentence 162, PPL: -7004.94092
325: bad sentence 162, PPL: -9650.88281
326: good sentence 163, PPL: -9620.64941
327: bad sentence 163, PPL: -19101.33398
328: good sentence 164, PPL: -2568.66724
329: bad sentence 164, PPL: -2878.77148
330: good sentence 165, PPL: -2819.14404
331: bad sentence 165, PPL: -3521.95312
332: good sentence 166, PPL: -33944.35547
333: bad sentence 166, PPL: -17449.79492
334: good sentence 167, PPL: -6398.46875
335: bad sentence 167, PPL: -6660.64990
336: good sentence 168, PPL: -5421.56982
337: bad sentence 168, PPL: -7589.93213
338: good sentence 169, PPL: -7916.79590
339: bad sentence 169, PPL: -8882.72461
340: good sentence 170, PPL: -6188.52246
341: bad sentence 170, PPL: -4674.68848
342: good sentence 171, PPL: -15855.62988
343: bad sentence 171, PPL: -91918.93750
344: good sentence 172, PPL: -11632.94141
345: bad sentence 172, PPL: -14619.37695
346: good sentence 173, PPL: -2258.11304
347: bad sentence 173, PPL: -3248.99390
348: good sentence 174, PPL: -19582.43164
349: bad sentence 174, PPL: -25152.87891
350: good sentence 175, PPL: -8063.94531
351: bad sentence 175, PPL: -21213.67773
352: good sentence 176, PPL: -3415.04297
353: bad sentence 176, PPL: -6400.09180
354: good sentence 177, PPL: -26855.42578
355: bad sentence 177, PPL: -40281.06250
356: good sentence 178, PPL: -11385.02832
357: bad sentence 178, PPL: -18024.42773
358: good sentence 179, PPL: -2955.69604
359: bad sentence 179, PPL: -3331.46973
360: good sentence 180, PPL: -36454.99609
361: bad sentence 180, PPL: -43601.05078
362: good sentence 181, PPL: -9238.90723
363: bad sentence 181, PPL: -26309.78516
364: good sentence 182, PPL: -2621.67749
365: bad sentence 182, PPL: -2690.32690
366: good sentence 183, PPL: -7040.39014
367: bad sentence 183, PPL: -23340.72070
368: good sentence 184, PPL: -20629.29102
369: bad sentence 184, PPL: -39392.56250
370: good sentence 185, PPL: -19305.03516
371: bad sentence 185, PPL: -32720.83008
372: good sentence 186, PPL: -32290.22266
373: bad sentence 186, PPL: -32623.74023
374: good sentence 187, PPL: -8946.60645
375: bad sentence 187, PPL: -8858.58105
376: good sentence 188, PPL: -23891.79102
377: bad sentence 188, PPL: -32381.53125
378: good sentence 189, PPL: -8494.56738
379: bad sentence 189, PPL: -14981.86035
380: good sentence 190, PPL: -9520.29785
381: bad sentence 190, PPL: -9252.91797
382: good sentence 191, PPL: -22049.43750
383: bad sentence 191, PPL: -12720.91895
384: good sentence 192, PPL: -4200.30615
385: bad sentence 192, PPL: -7239.02881
386: good sentence 193, PPL: -3016.14282
387: bad sentence 193, PPL: -4397.00781
388: good sentence 194, PPL: -4957.89062
389: bad sentence 194, PPL: -5698.45898
390: good sentence 195, PPL: -3475.66650
391: bad sentence 195, PPL: -7524.79346
392: good sentence 196, PPL: -6560.00000
393: bad sentence 196, PPL: -6517.44092
394: good sentence 197, PPL: -3778.21924
395: bad sentence 197, PPL: -6532.70508
396: good sentence 198, PPL: -1695.27014
397: bad sentence 198, PPL: -2780.73071
398: good sentence 199, PPL: -3575.96948
399: bad sentence 199, PPL: -7727.68213
400: good sentence 200, PPL: -50894.59766
401: bad sentence 200, PPL: -35695.48438
402: good sentence 201, PPL: -6077.22900
403: bad sentence 201, PPL: -10091.62793
404: good sentence 202, PPL: -19534.34570
405: bad sentence 202, PPL: -39130.31250
406: good sentence 203, PPL: -2777.13306
407: bad sentence 203, PPL: -3752.02539
408: good sentence 204, PPL: -3357.92554
409: bad sentence 204, PPL: -11303.41309
410: good sentence 205, PPL: -5194.30859
411: bad sentence 205, PPL: -13005.42188
412: good sentence 206, PPL: -16975.39258
413: bad sentence 206, PPL: -25081.47266
414: good sentence 207, PPL: -1464.15686
415: bad sentence 207, PPL: -1483.68372
416: good sentence 208, PPL: -7035.84619
417: bad sentence 208, PPL: -6432.23486
418: good sentence 209, PPL: -866.87762
419: bad sentence 209, PPL: -1888.36108
420: good sentence 210, PPL: -2853.56299
421: bad sentence 210, PPL: -2350.29761
422: good sentence 211, PPL: -2070.10864
423: bad sentence 211, PPL: -4242.77979
424: good sentence 212, PPL: -8253.18457
425: bad sentence 212, PPL: -20858.15820
426: good sentence 213, PPL: -10054.34570
427: bad sentence 213, PPL: -8994.74512
428: good sentence 214, PPL: -11598.05762
429: bad sentence 214, PPL: -18033.78320
430: good sentence 215, PPL: -6023.30908
431: bad sentence 215, PPL: -5745.49756
432: good sentence 216, PPL: -9195.61523
433: bad sentence 216, PPL: -10802.08789
