Anaphor
	baseline_male
Model: imone/pangu_2_6B, Accuracy: 100.00000, Average Perplexity (Good Sentences): -3825.13013, Average Perplexity (Bad Sentences): -5183.50635
0: good sentence 0, PPL: -1444.32629
1: bad sentence 0, PPL: -1985.73083
2: good sentence 1, PPL: -875.66315
3: bad sentence 1, PPL: -1331.59131
4: good sentence 2, PPL: -4384.11523
5: bad sentence 2, PPL: -4892.41553
6: good sentence 3, PPL: -12998.55273
7: bad sentence 3, PPL: -14399.15039
8: good sentence 4, PPL: -7593.48730
9: bad sentence 4, PPL: -11103.01367
10: good sentence 5, PPL: -8832.38770
11: bad sentence 5, PPL: -10746.25293
12: good sentence 6, PPL: -1493.66150
13: bad sentence 6, PPL: -1847.73987
14: good sentence 7, PPL: -10496.87598
15: bad sentence 7, PPL: -13412.48828
16: good sentence 8, PPL: -3622.14038
17: bad sentence 8, PPL: -4581.85889
18: good sentence 9, PPL: -4568.30273
19: bad sentence 9, PPL: -6396.76660
20: good sentence 10, PPL: -4242.80371
21: bad sentence 10, PPL: -5882.65723
22: good sentence 11, PPL: -10055.97559
23: bad sentence 11, PPL: -12801.23926
24: good sentence 12, PPL: -15602.19141
25: bad sentence 12, PPL: -20081.58398
26: good sentence 13, PPL: -5109.34717
27: bad sentence 13, PPL: -7305.65039
28: good sentence 14, PPL: -7665.52002
29: bad sentence 14, PPL: -12151.24121
30: good sentence 15, PPL: -19794.11328
31: bad sentence 15, PPL: -27645.50977
32: good sentence 16, PPL: -4630.20410
33: bad sentence 16, PPL: -6611.84814
34: good sentence 17, PPL: -7579.05371
35: bad sentence 17, PPL: -9378.96777
36: good sentence 18, PPL: -1106.69763
37: bad sentence 18, PPL: -2179.37695
38: good sentence 19, PPL: -4314.63135
39: bad sentence 19, PPL: -5360.63525
40: good sentence 20, PPL: -7593.46582
41: bad sentence 20, PPL: -12693.71191
42: good sentence 21, PPL: -6531.44678
43: bad sentence 21, PPL: -8847.63867
44: good sentence 22, PPL: -982.50903
45: bad sentence 22, PPL: -1235.41418
46: good sentence 23, PPL: -3466.42114
47: bad sentence 23, PPL: -8788.98047
48: good sentence 24, PPL: -1834.60339
49: bad sentence 24, PPL: -2494.63208
50: good sentence 25, PPL: -9865.70898
51: bad sentence 25, PPL: -13622.95117
52: good sentence 26, PPL: -1377.90527
53: bad sentence 26, PPL: -2961.82495
54: good sentence 27, PPL: -6519.83398
55: bad sentence 27, PPL: -7920.74512
56: good sentence 28, PPL: -3468.62378
57: bad sentence 28, PPL: -4390.68457
58: good sentence 29, PPL: -7746.50537
59: bad sentence 29, PPL: -12944.51855
60: good sentence 30, PPL: -2382.20337
61: bad sentence 30, PPL: -3278.29419
62: good sentence 31, PPL: -9262.14355
63: bad sentence 31, PPL: -14168.83008
64: good sentence 32, PPL: -6292.63525
65: bad sentence 32, PPL: -8132.37842
66: good sentence 33, PPL: -1573.09717
67: bad sentence 33, PPL: -2039.85608
68: good sentence 34, PPL: -6935.27930
69: bad sentence 34, PPL: -9190.59180
70: good sentence 35, PPL: -9787.34570
71: bad sentence 35, PPL: -14310.82324
72: good sentence 36, PPL: -9168.64355
73: bad sentence 36, PPL: -10629.37402
74: good sentence 37, PPL: -7677.73779
75: bad sentence 37, PPL: -9136.96777
76: good sentence 38, PPL: -4184.17383
77: bad sentence 38, PPL: -5588.18799
78: good sentence 39, PPL: -2345.21143
79: bad sentence 39, PPL: -3150.22510
80: good sentence 40, PPL: -10214.95801
81: bad sentence 40, PPL: -12418.25488
82: good sentence 41, PPL: -7873.81689
83: bad sentence 41, PPL: -11161.93750
84: good sentence 42, PPL: -4108.08057
85: bad sentence 42, PPL: -11130.02734
86: good sentence 43, PPL: -15581.40332
87: bad sentence 43, PPL: -20112.63281
88: good sentence 44, PPL: -1960.09949
89: bad sentence 44, PPL: -2754.31543
90: good sentence 45, PPL: -4349.62500
91: bad sentence 45, PPL: -5519.80859
92: good sentence 46, PPL: -1541.34131
93: bad sentence 46, PPL: -1940.87683
94: good sentence 47, PPL: -6023.05078
95: bad sentence 47, PPL: -7547.61230
96: good sentence 48, PPL: -4228.57715
97: bad sentence 48, PPL: -5211.46680
98: good sentence 49, PPL: -3678.67212
99: bad sentence 49, PPL: -6236.58350
100: good sentence 50, PPL: -2683.18970
101: bad sentence 50, PPL: -5320.39453
102: good sentence 51, PPL: -33211.77344
103: bad sentence 51, PPL: -63210.21484
104: good sentence 52, PPL: -3376.79883
105: bad sentence 52, PPL: -5042.16992
106: good sentence 53, PPL: -2103.85059
107: bad sentence 53, PPL: -2393.70972
108: good sentence 54, PPL: -5919.76709
109: bad sentence 54, PPL: -6878.13916
110: good sentence 55, PPL: -4211.07520
111: bad sentence 55, PPL: -5972.34424
112: good sentence 56, PPL: -3653.66650
113: bad sentence 56, PPL: -4795.86182
114: good sentence 57, PPL: -2820.60718
115: bad sentence 57, PPL: -3399.26758
116: good sentence 58, PPL: -2006.01062
117: bad sentence 58, PPL: -3133.94507
118: good sentence 59, PPL: -5629.35840
119: bad sentence 59, PPL: -6512.13477
120: good sentence 60, PPL: -1042.58020
121: bad sentence 60, PPL: -1430.39929
122: good sentence 61, PPL: -716.72809
123: bad sentence 61, PPL: -958.31323
124: good sentence 62, PPL: -5210.84570
125: bad sentence 62, PPL: -7144.72998
126: good sentence 63, PPL: -4477.06104
127: bad sentence 63, PPL: -5377.21436
128: good sentence 64, PPL: -5030.98340
129: bad sentence 64, PPL: -7046.33496
130: good sentence 65, PPL: -3296.03125
131: bad sentence 65, PPL: -4001.71924
132: good sentence 66, PPL: -2848.92798
133: bad sentence 66, PPL: -3388.60254
134: good sentence 67, PPL: -2344.87158
135: bad sentence 67, PPL: -4076.42188
136: good sentence 68, PPL: -9202.16895
137: bad sentence 68, PPL: -12245.01562
138: good sentence 69, PPL: -10449.03418
139: bad sentence 69, PPL: -13928.88965
140: good sentence 70, PPL: -8457.90039
141: bad sentence 70, PPL: -17063.10352
142: good sentence 71, PPL: -2521.38306
143: bad sentence 71, PPL: -3909.01221
144: good sentence 72, PPL: -7141.15381
145: bad sentence 72, PPL: -12657.45898
146: good sentence 73, PPL: -7263.14160
147: bad sentence 73, PPL: -10175.41504
148: good sentence 74, PPL: -5893.68018
149: bad sentence 74, PPL: -7821.09277
150: good sentence 75, PPL: -2703.38452
151: bad sentence 75, PPL: -4231.40088
152: good sentence 76, PPL: -6862.04150
153: bad sentence 76, PPL: -11439.59863
154: good sentence 77, PPL: -1519.30359
155: bad sentence 77, PPL: -2077.27661
156: good sentence 78, PPL: -34230.92188
157: bad sentence 78, PPL: -53948.86719
158: good sentence 79, PPL: -3053.13989
159: bad sentence 79, PPL: -3826.99438
