passive_formal_1000.csv
Model: TsinghuaAI/CPM-Generate, Accuracy: 0.47000, Average Perplexity (Good Sentences): -64999.33594, Average Perplexity (Bad Sentences): -61651.57031
0: good sentence 0, PPL: -82326.79688
1: bad sentence 0, PPL: -24415.79102
2: good sentence 1, PPL: -243893.20312
3: bad sentence 1, PPL: -118049.43750
4: good sentence 2, PPL: -106046.75000
5: bad sentence 2, PPL: -71761.38281
6: good sentence 3, PPL: -65510.25781
7: bad sentence 3, PPL: -63346.35547
8: good sentence 4, PPL: -149918.87500
9: bad sentence 4, PPL: -61874.39844
10: good sentence 5, PPL: -101487.88281
11: bad sentence 5, PPL: -124740.11719
12: good sentence 6, PPL: -43105.29297
13: bad sentence 6, PPL: -45854.41797
14: good sentence 7, PPL: -112223.55469
15: bad sentence 7, PPL: -125520.08594
16: good sentence 8, PPL: -36270.82031
17: bad sentence 8, PPL: -93428.53125
18: good sentence 9, PPL: -12183.75586
19: bad sentence 9, PPL: -33234.42969
20: good sentence 10, PPL: -88736.44531
21: bad sentence 10, PPL: -127080.48438
22: good sentence 11, PPL: -68475.58594
23: bad sentence 11, PPL: -57100.22656
24: good sentence 12, PPL: -14083.13672
25: bad sentence 12, PPL: -23381.40234
26: good sentence 13, PPL: -44681.40234
27: bad sentence 13, PPL: -27873.58008
28: good sentence 14, PPL: -5875.21729
29: bad sentence 14, PPL: -9646.11621
30: good sentence 15, PPL: -31749.61523
31: bad sentence 15, PPL: -27857.47656
32: good sentence 16, PPL: -142402.28125
33: bad sentence 16, PPL: -49792.67969
34: good sentence 17, PPL: -27948.72266
35: bad sentence 17, PPL: -156376.96875
36: good sentence 18, PPL: -29488.66992
37: bad sentence 18, PPL: -72219.79688
38: good sentence 19, PPL: -80300.67969
39: bad sentence 19, PPL: -68719.92188
40: good sentence 20, PPL: -85078.83594
41: bad sentence 20, PPL: -85376.56250
42: good sentence 21, PPL: -47359.87500
43: bad sentence 21, PPL: -39928.31641
44: good sentence 22, PPL: -32782.70703
45: bad sentence 22, PPL: -16636.01172
46: good sentence 23, PPL: -117712.28906
47: bad sentence 23, PPL: -72813.30469
48: good sentence 24, PPL: -62504.36328
49: bad sentence 24, PPL: -81474.27344
50: good sentence 25, PPL: -14110.28027
51: bad sentence 25, PPL: -19141.63477
52: good sentence 26, PPL: -61406.58594
53: bad sentence 26, PPL: -56223.65234
54: good sentence 27, PPL: -79630.42188
55: bad sentence 27, PPL: -90728.03906
56: good sentence 28, PPL: -156009.34375
57: bad sentence 28, PPL: -105593.82812
58: good sentence 29, PPL: -82097.22656
59: bad sentence 29, PPL: -86953.50781
60: good sentence 30, PPL: -119297.98438
61: bad sentence 30, PPL: -93778.10156
62: good sentence 31, PPL: -34573.14062
63: bad sentence 31, PPL: -77411.39844
64: good sentence 32, PPL: -94108.96094
65: bad sentence 32, PPL: -107271.21094
66: good sentence 33, PPL: -108495.85156
67: bad sentence 33, PPL: -158873.78125
68: good sentence 34, PPL: -137584.84375
69: bad sentence 34, PPL: -142935.35938
70: good sentence 35, PPL: -98662.96875
71: bad sentence 35, PPL: -106111.49219
72: good sentence 36, PPL: -15376.42383
73: bad sentence 36, PPL: -14370.38281
74: good sentence 37, PPL: -186720.34375
75: bad sentence 37, PPL: -53586.65234
76: good sentence 38, PPL: -17632.68750
77: bad sentence 38, PPL: -16624.92578
78: good sentence 39, PPL: -86609.14844
79: bad sentence 39, PPL: -113498.13281
80: good sentence 40, PPL: -456496.28125
81: bad sentence 40, PPL: -82688.03906
82: good sentence 41, PPL: -120039.57031
83: bad sentence 41, PPL: -207356.76562
84: good sentence 42, PPL: -21318.56836
85: bad sentence 42, PPL: -47059.26172
86: good sentence 43, PPL: -61423.63281
87: bad sentence 43, PPL: -56927.26172
88: good sentence 44, PPL: -25424.67773
89: bad sentence 44, PPL: -6875.02441
90: good sentence 45, PPL: -147918.68750
91: bad sentence 45, PPL: -93690.13281
92: good sentence 46, PPL: -185882.79688
93: bad sentence 46, PPL: -589784.68750
94: good sentence 47, PPL: -22203.34961
95: bad sentence 47, PPL: -21794.00781
96: good sentence 48, PPL: -33615.15625
97: bad sentence 48, PPL: -19965.74805
98: good sentence 49, PPL: -88167.72656
99: bad sentence 49, PPL: -75956.35156
100: good sentence 50, PPL: -135246.28125
101: bad sentence 50, PPL: -126845.22656
102: good sentence 51, PPL: -43664.92578
103: bad sentence 51, PPL: -140022.96875
104: good sentence 52, PPL: -18500.91992
105: bad sentence 52, PPL: -37823.05859
106: good sentence 53, PPL: -71541.15625
107: bad sentence 53, PPL: -66436.69531
108: good sentence 54, PPL: -83277.29688
109: bad sentence 54, PPL: -52650.57031
110: good sentence 55, PPL: -50166.98828
111: bad sentence 55, PPL: -101960.33594
112: good sentence 56, PPL: -31084.01562
113: bad sentence 56, PPL: -20113.72656
114: good sentence 57, PPL: -4947.99023
115: bad sentence 57, PPL: -6258.96338
116: good sentence 58, PPL: -239696.04688
