head_final_clause_1000.csv
Model: TsinghuaAI/CPM-Generate, Accuracy: 0.86500, Average Perplexity (Good Sentences): -41043.70312, Average Perplexity (Bad Sentences): -48791.24609
0: good sentence 0, PPL: -21735.26758
158: good sentence 79, PPL: -17188.29102
159: bad sentence 79, PPL: -18266.85156
160: good sentence 80, PPL: -12863.59277
161: bad sentence 80, PPL: -14570.74512
162: good sentence 81, PPL: -33831.63281
163: bad sentence 81, PPL: -43821.61328
164: good sentence 82, PPL: -28743.98633
165: bad sentence 82, PPL: -25180.26367
166: good sentence 83, PPL: -53308.70703
167: bad sentence 83, PPL: -59786.67578
168: good sentence 84, PPL: -40949.28125
169: bad sentence 84, PPL: -58214.37891
170: good sentence 85, PPL: -29362.41602
171: bad sentence 85, PPL: -38653.11719
172: good sentence 86, PPL: -27173.75000
173: bad sentence 86, PPL: -28663.89062
174: good sentence 87, PPL: -52814.41406
175: bad sentence 87, PPL: -68665.09375
176: good sentence 88, PPL: -77065.56250
177: bad sentence 88, PPL: -111450.51562
178: good sentence 89, PPL: -63204.00391
179: bad sentence 89, PPL: -80906.86719
180: good sentence 90, PPL: -7698.06885
181: bad sentence 90, PPL: -8199.21094
182: good sentence 91, PPL: -49934.34375
183: bad sentence 91, PPL: -63013.51953
184: good sentence 92, PPL: -68206.08594
185: bad sentence 92, PPL: -94370.32031
186: good sentence 93, PPL: -104711.65625
187: bad sentence 93, PPL: -109743.99219
188: good sentence 94, PPL: -21049.65430
189: bad sentence 94, PPL: -15902.12012
190: good sentence 95, PPL: -51021.38672
191: bad sentence 95, PPL: -78126.58594
192: good sentence 96, PPL: -13918.22852
193: bad sentence 96, PPL: -15872.49902
194: good sentence 97, PPL: -8203.12109
195: bad sentence 97, PPL: -10426.38867
196: good sentence 98, PPL: -41694.29688
197: bad sentence 98, PPL: -45423.35156
198: good sentence 99, PPL: -49684.95703
199: bad sentence 99, PPL: -43009.57031
200: good sentence 100, PPL: -71803.61719
201: bad sentence 100, PPL: -102055.67188
202: good sentence 101, PPL: -26013.85938
203: bad sentence 101, PPL: -34448.26953
204: good sentence 102, PPL: -32809.79297
205: bad sentence 102, PPL: -38961.40625
206: good sentence 103, PPL: -40583.59766
207: bad sentence 103, PPL: -51081.46484
208: good sentence 104, PPL: -193987.96875
209: bad sentence 104, PPL: -216088.93750
210: good sentence 105, PPL: -11454.50000
211: bad sentence 105, PPL: -14470.07227
212: good sentence 106, PPL: -91941.81250
213: bad sentence 106, PPL: -110791.58594
214: good sentence 107, PPL: -14294.57812
215: bad sentence 107, PPL: -13088.18945
216: good sentence 108, PPL: -14086.99219
217: bad sentence 108, PPL: -13806.39844
218: good sentence 109, PPL: -62222.75000
219: bad sentence 109, PPL: -72082.24219
220: good sentence 110, PPL: -25271.27148
221: bad sentence 110, PPL: -27239.26562
222: good sentence 111, PPL: -63683.92578
223: bad sentence 111, PPL: -73666.33594
224: good sentence 112, PPL: -24582.72852
225: bad sentence 112, PPL: -30656.25977
226: good sentence 113, PPL: -30213.46289
227: bad sentence 113, PPL: -39760.81641
228: good sentence 114, PPL: -52042.68359
229: bad sentence 114, PPL: -94529.74219
230: good sentence 115, PPL: -9193.89648
231: bad sentence 115, PPL: -10489.65137
232: good sentence 116, PPL: -52952.25000
233: bad sentence 116, PPL: -61601.55469
234: good sentence 117, PPL: -16515.81055
235: bad sentence 117, PPL: -19635.39258
236: good sentence 118, PPL: -60384.78516
237: bad sentence 118, PPL: -68489.82812
238: good sentence 119, PPL: -182489.43750
239: bad sentence 119, PPL: -221747.29688
240: good sentence 120, PPL: -53008.68750
241: bad sentence 120, PPL: -72119.30469
242: good sentence 121, PPL: -24676.56445
243: bad sentence 121, PPL: -30628.99414
244: good sentence 122, PPL: -53285.27344
245: bad sentence 122, PPL: -60958.82422
246: good sentence 123, PPL: -22211.12305
247: bad sentence 123, PPL: -22290.42188
248: good sentence 124, PPL: -57035.89453
249: bad sentence 124, PPL: -62904.36328
250: good sentence 125, PPL: -55015.01562
251: bad sentence 125, PPL: -64896.08594
252: good sentence 126, PPL: -116679.91406
253: bad sentence 126, PPL: -103909.66406
254: good sentence 127, PPL: -105847.08594
255: bad sentence 127, PPL: -119325.75000
256: good sentence 128, PPL: -159629.06250
257: bad sentence 128, PPL: -191901.71875
258: good sentence 129, PPL: -291780.03125
259: bad sentence 129, PPL: -324130.00000
260: good sentence 130, PPL: -24661.86133
261: bad sentence 130, PPL: -21795.23438
262: good sentence 131, PPL: -14627.22949
263: bad sentence 131, PPL: -17062.56641
264: good sentence 132, PPL: -37656.20703
265: bad sentence 132, PPL: -28541.27734
266: good sentence 133, PPL: -87081.64062
267: bad sentence 133, PPL: -94833.14062
268: good sentence 134, PPL: -17057.83203
269: bad sentence 134, PPL: -22796.90039
270: good sentence 135, PPL: -90625.74219
271: bad sentence 135, PPL: -117096.48438
272: good sentence 136, PPL: -38619.44141
273: bad sentence 136, PPL: -16287.67578
274: good sentence 137, PPL: -46003.07812
275: bad sentence 137, PPL: -92808.76562
276: good sentence 138, PPL: -26457.28125
277: bad sentence 138, PPL: -30356.68945
278: good sentence 139, PPL: -61975.20312
279: bad sentence 139, PPL: -68600.95312
280: good sentence 140, PPL: -44153.39453
281: bad sentence 140, PPL: -43955.84375
282: good sentence 141, PPL: -52642.28516
283: bad sentence 141, PPL: -56592.09375
284: good sentence 142, PPL: -136307.42188
285: bad sentence 142, PPL: -257358.96875
286: good sentence 143, PPL: -145838.75000
287: bad sentence 143, PPL: -135528.51562
288: good sentence 144, PPL: -80163.86719
289: bad sentence 144, PPL: -98744.10938
290: good sentence 145, PPL: -96646.67188
291: bad sentence 145, PPL: -117135.91406
292: good sentence 146, PPL: -10395.47070
293: bad sentence 146, PPL: -13519.08984
294: good sentence 147, PPL: -24523.13477
295: bad sentence 147, PPL: -24977.08984
296: good sentence 148, PPL: -17306.48828
297: bad sentence 148, PPL: -23358.02344
298: good sentence 149, PPL: -41551.20312
299: bad sentence 149, PPL: -46555.82031
300: good sentence 150, PPL: -84395.09375
301: bad sentence 150, PPL: -98329.79688
302: good sentence 151, PPL: -37005.17578
303: bad sentence 151, PPL: -42094.51172
304: good sentence 152, PPL: -25002.66211
305: bad sentence 152, PPL: -20565.06055
306: good sentence 153, PPL: -129958.07812
307: bad sentence 153, PPL: -139836.93750
308: good sentence 154, PPL: -21131.07422
309: bad sentence 154, PPL: -23994.61328
310: good sentence 155, PPL: -27022.43945
311: bad sentence 155, PPL: -30757.96289
312: good sentence 156, PPL: -67530.43750
313: bad sentence 156, PPL: -81286.06250
314: good sentence 157, PPL: -17912.75391
315: bad sentence 157, PPL: -24042.90039
316: good sentence 158, PPL: -71436.90625
317: bad sentence 158, PPL: -59082.07812
318: good sentence 159, PPL: -30159.62891
319: bad sentence 159, PPL: -35604.60938
320: good sentence 160, PPL: -29423.21680
321: bad sentence 160, PPL: -32708.66406
322: good sentence 161, PPL: -101242.53906
323: bad sentence 161, PPL: -150815.84375
324: good sentence 162, PPL: -33116.64062
325: bad sentence 162, PPL: -47712.93359
326: good sentence 163, PPL: -52723.22266
327: bad sentence 163, PPL: -53749.15234
328: good sentence 164, PPL: -153508.34375
329: bad sentence 164, PPL: -178736.00000
330: good sentence 165, PPL: -34304.08984
331: bad sentence 165, PPL: -31721.43945
332: good sentence 166, PPL: -109195.78906
333: bad sentence 166, PPL: -155382.75000
334: good sentence 167, PPL: -20515.99023
335: bad sentence 167, PPL: -26490.50586
336: good sentence 168, PPL: -27360.45898
337: bad sentence 168, PPL: -37999.46094
338: good sentence 169, PPL: -32697.37305
339: bad sentence 169, PPL: -33010.63281
340: good sentence 170, PPL: -33760.53516
341: bad sentence 170, PPL: -47116.65234
342: good sentence 171, PPL: -76468.75000
343: bad sentence 171, PPL: -118282.25781
344: good sentence 172, PPL: -23864.57812
345: bad sentence 172, PPL: -25086.23242
346: good sentence 173, PPL: -153240.81250
347: bad sentence 173, PPL: -213685.10938
348: good sentence 174, PPL: -65628.88281
349: bad sentence 174, PPL: -64695.13281
350: good sentence 175, PPL: -71288.82031
351: bad sentence 175, PPL: -67962.00781
352: good sentence 176, PPL: -52615.68359
353: bad sentence 176, PPL: -64817.10156
354: good sentence 177, PPL: -42433.72656
355: bad sentence 177, PPL: -49663.78125
356: good sentence 178, PPL: -24876.69922
357: bad sentence 178, PPL: -23743.15039
358: good sentence 179, PPL: -79017.96875
359: bad sentence 179, PPL: -54545.87891
360: good sentence 180, PPL: -29669.20508
361: bad sentence 180, PPL: -17545.02539
362: good sentence 181, PPL: -38887.16406
363: bad sentence 181, PPL: -53189.62109
364: good sentence 182, PPL: -39481.27734
365: bad sentence 182, PPL: -42433.72656
366: good sentence 183, PPL: -44705.05469
367: bad sentence 183, PPL: -50143.88672
368: good sentence 184, PPL: -138975.17188
369: bad sentence 184, PPL: -160331.79688
370: good sentence 185, PPL: -14697.63379
371: bad sentence 185, PPL: -16011.30469
372: good sentence 186, PPL: -30589.46875
373: bad sentence 186, PPL: -37265.48047
374: good sentence 187, PPL: -164238.54688
375: bad sentence 187, PPL: -97379.32031
376: good sentence 188, PPL: -69309.39062
377: bad sentence 188, PPL: -107925.88281
378: good sentence 189, PPL: -79195.02344
379: bad sentence 189, PPL: -92570.35938
380: good sentence 190, PPL: -30637.20508
381: bad sentence 190, PPL: -29282.32812
382: good sentence 191, PPL: -32632.48438
383: bad sentence 191, PPL: -43459.11719
384: good sentence 192, PPL: -38282.00781
385: bad sentence 192, PPL: -42775.59375
386: good sentence 193, PPL: -34075.16406
387: bad sentence 193, PPL: -47926.03906
388: good sentence 194, PPL: -91003.17188
389: bad sentence 194, PPL: -103670.92188
390: good sentence 195, PPL: -29708.73047
391: bad sentence 195, PPL: -50747.59766
392: good sentence 196, PPL: -14592.39648
393: bad sentence 196, PPL: -15174.77637
394: good sentence 197, PPL: -86860.27344
395: bad sentence 197, PPL: -87943.59375
396: good sentence 198, PPL: -24968.27930
397: bad sentence 198, PPL: -29380.25977
398: good sentence 199, PPL: -53882.02734
399: bad sentence 199, PPL: -61397.57031
400: good sentence 200, PPL: -99060.84375
401: bad sentence 200, PPL: -118576.02344
402: good sentence 201, PPL: -15850.62598
403: bad sentence 201, PPL: -22549.84180
404: good sentence 202, PPL: -12842.37402
405: bad sentence 202, PPL: -17003.34180
406: good sentence 203, PPL: -18137.33789
407: bad sentence 203, PPL: -22836.43750
408: good sentence 204, PPL: -88217.10156
409: bad sentence 204, PPL: -102669.40625
410: good sentence 205, PPL: -71048.68750
411: bad sentence 205, PPL: -78986.09375
412: good sentence 206, PPL: -42644.11328
413: bad sentence 206, PPL: -53596.92578
414: good sentence 207, PPL: -63265.21484
415: bad sentence 207, PPL: -72630.07031
416: good sentence 208, PPL: -53297.87500
417: bad sentence 208, PPL: -57637.53906
418: good sentence 209, PPL: -66808.00000
419: bad sentence 209, PPL: -80341.04688
420: good sentence 210, PPL: -77686.89062
421: bad sentence 210, PPL: -101548.10156
422: good sentence 211, PPL: -65228.97656
423: bad sentence 211, PPL: -60121.09766
424: good sentence 212, PPL: -88210.03125
425: bad sentence 212, PPL: -141235.07812
426: good sentence 213, PPL: -71173.81250
427: bad sentence 213, PPL: -76279.67188
428: good sentence 214, PPL: -132455.95312
429: bad sentence 214, PPL: -164905.71875
430: good sentence 215, PPL: -48929.54688
431: bad sentence 215, PPL: -67763.07031
432: good sentence 216, PPL: -171716.04688
433: bad sentence 216, PPL: -194599.25000
434: good sentence 217, PPL: -137293.32812
435: bad sentence 217, PPL: -98453.55469
436: good sentence 218, PPL: -13408.33203
437: bad sentence 218, PPL: -13538.99707
438: good sentence 219, PPL: -19796.05664
439: bad sentence 219, PPL: -22558.96094
440: good sentence 220, PPL: -74449.86719
441: bad sentence 220, PPL: -85461.20312
442: good sentence 221, PPL: -96251.52344
443: bad sentence 221, PPL: -127768.66406
444: good sentence 222, PPL: -31016.02734
445: bad sentence 222, PPL: -35762.75000
446: good sentence 223, PPL: -24015.08008
447: bad sentence 223, PPL: -20701.00977
448: good sentence 224, PPL: -52867.82812
449: bad sentence 224, PPL: -54842.77734
450: good sentence 225, PPL: -18645.24414
451: bad sentence 225, PPL: -24798.60547
452: good sentence 226, PPL: -22220.10547
453: bad sentence 226, PPL: -22871.52930
454: good sentence 227, PPL: -27724.40039
455: bad sentence 227, PPL: -37691.77344
456: good sentence 228, PPL: -43850.62500
457: bad sentence 228, PPL: -49900.68359
458: good sentence 229, PPL: -8356.46875
459: bad sentence 229, PPL: -10946.31738
460: good sentence 230, PPL: -19804.40234
461: bad sentence 230, PPL: -21009.46289
462: good sentence 231, PPL: -15141.00781
463: bad sentence 231, PPL: -16664.86523
464: good sentence 232, PPL: -7719.34424
465: bad sentence 232, PPL: -9574.78320
466: good sentence 233, PPL: -98640.96094
467: bad sentence 233, PPL: -128176.77344
468: good sentence 234, PPL: -59825.62500
469: bad sentence 234, PPL: -68173.05469
470: good sentence 235, PPL: -11236.35840
471: bad sentence 235, PPL: -12217.83594
472: good sentence 236, PPL: -18970.84180
473: bad sentence 236, PPL: -21424.69727
474: good sentence 237, PPL: -60716.65234
475: bad sentence 237, PPL: -49367.32422
476: good sentence 238, PPL: -64053.95703
477: bad sentence 238, PPL: -82677.78906
478: good sentence 239, PPL: -14409.67285
479: bad sentence 239, PPL: -17943.90625
480: good sentence 240, PPL: -71655.79688
481: bad sentence 240, PPL: -82478.85938
482: good sentence 241, PPL: -23282.27344
483: bad sentence 241, PPL: -30195.34375
484: good sentence 242, PPL: -28259.51758
485: bad sentence 242, PPL: -33318.65625
486: good sentence 243, PPL: -167259.18750
487: bad sentence 243, PPL: -280838.50000
488: good sentence 244, PPL: -19136.39453
489: bad sentence 244, PPL: -23264.65039
490: good sentence 245, PPL: -55134.19141
491: bad sentence 245, PPL: -64723.14844
492: good sentence 246, PPL: -22782.79688
493: bad sentence 246, PPL: -26705.65820
494: good sentence 247, PPL: -12938.07520
495: bad sentence 247, PPL: -13078.15723
496: good sentence 248, PPL: -53159.44922
497: bad sentence 248, PPL: -63334.27734
498: good sentence 249, PPL: -25293.79102
499: bad sentence 249, PPL: -26595.25195
500: good sentence 250, PPL: -23549.48633
501: bad sentence 250, PPL: -20806.18359
502: good sentence 251, PPL: -301950.43750
503: bad sentence 251, PPL: -307956.68750
504: good sentence 252, PPL: -57856.83203
505: bad sentence 252, PPL: -66354.89062
506: good sentence 253, PPL: -16749.69336
507: bad sentence 253, PPL: -18196.83398
508: good sentence 254, PPL: -44620.89062
509: bad sentence 254, PPL: -54234.96875
510: good sentence 255, PPL: -13937.95312
511: bad sentence 255, PPL: -18706.49609
512: good sentence 256, PPL: -25335.99219
513: bad sentence 256, PPL: -31730.27344
514: good sentence 257, PPL: -31682.83008
515: bad sentence 257, PPL: -43081.82422
516: good sentence 258, PPL: -59174.67188
517: bad sentence 258, PPL: -83506.74219
518: good sentence 259, PPL: -92441.82031
519: bad sentence 259, PPL: -96628.05469
520: good sentence 260, PPL: -65736.43750
521: bad sentence 260, PPL: -89113.06250
522: good sentence 261, PPL: -29740.62109
523: bad sentence 261, PPL: -31349.56836
524: good sentence 262, PPL: -27673.94531
525: bad sentence 262, PPL: -36576.18359
526: good sentence 263, PPL: -94165.96875
527: bad sentence 263, PPL: -122488.28906
528: good sentence 264, PPL: -13737.23730
529: bad sentence 264, PPL: -17877.87109
530: good sentence 265, PPL: -22612.89648
531: bad sentence 265, PPL: -28972.66016
532: good sentence 266, PPL: -65940.42969
533: bad sentence 266, PPL: -67279.28125
534: good sentence 267, PPL: -49381.96484
535: bad sentence 267, PPL: -43889.45312
536: good sentence 268, PPL: -145304.40625
537: bad sentence 268, PPL: -236162.50000
538: good sentence 269, PPL: -35542.05078
539: bad sentence 269, PPL: -38375.58594
540: good sentence 270, PPL: -22698.56250
541: bad sentence 270, PPL: -27200.82031
542: good sentence 271, PPL: -283634.56250
543: bad sentence 271, PPL: -298205.56250
544: good sentence 272, PPL: -146211.12500
545: bad sentence 272, PPL: -168075.46875
546: good sentence 273, PPL: -88482.67969
547: bad sentence 273, PPL: -105843.85938
548: good sentence 274, PPL: -36424.93359
549: bad sentence 274, PPL: -42418.91797
550: good sentence 275, PPL: -23722.46289
551: bad sentence 275, PPL: -24424.19922
552: good sentence 276, PPL: -163250.84375
553: bad sentence 276, PPL: -180619.17188
554: good sentence 277, PPL: -61942.11719
555: bad sentence 277, PPL: -64167.30859
556: good sentence 278, PPL: -157589.03125
557: bad sentence 278, PPL: -172231.18750
558: good sentence 279, PPL: -51666.15234
559: bad sentence 279, PPL: -38431.21484
560: good sentence 280, PPL: -111287.28125
561: bad sentence 280, PPL: -144873.81250
562: good sentence 281, PPL: -6606.51562
563: bad sentence 281, PPL: -8309.93066
564: good sentence 282, PPL: -56693.96875
565: bad sentence 282, PPL: -60168.58984
566: good sentence 283, PPL: -72398.53906
567: bad sentence 283, PPL: -80786.04688
568: good sentence 284, PPL: -12446.18848
569: bad sentence 284, PPL: -11721.18359
570: good sentence 285, PPL: -71210.06250
571: bad sentence 285, PPL: -78620.10938
572: good sentence 286, PPL: -43840.17578
573: bad sentence 286, PPL: -50108.60547
574: good sentence 287, PPL: -27288.11914
575: bad sentence 287, PPL: -45064.91797
576: good sentence 288, PPL: -34325.26172
577: bad sentence 288, PPL: -39573.67578
578: good sentence 289, PPL: -47543.28516
579: bad sentence 289, PPL: -52082.00391
580: good sentence 290, PPL: -21460.40039
581: bad sentence 290, PPL: -22651.29297
582: good sentence 291, PPL: -39860.32422
583: bad sentence 291, PPL: -42571.66406
584: good sentence 292, PPL: -57448.10156
585: bad sentence 292, PPL: -67615.82031
586: good sentence 293, PPL: -12999.23438
587: bad sentence 293, PPL: -10832.59180
588: good sentence 294, PPL: -41127.43359
589: bad sentence 294, PPL: -59734.18359
590: good sentence 295, PPL: -16450.19727
591: bad sentence 295, PPL: -13881.58887
592: good sentence 296, PPL: -214483.40625
593: bad sentence 296, PPL: -270992.06250
594: good sentence 297, PPL: -55998.95703
595: bad sentence 297, PPL: -67495.85938
596: good sentence 298, PPL: -40858.15625
597: bad sentence 298, PPL: -46106.86328
598: good sentence 299, PPL: -34751.48047
599: bad sentence 299, PPL: -58016.84766
600: good sentence 300, PPL: -143020.71875
601: bad sentence 300, PPL: -182527.03125
602: good sentence 301, PPL: -107141.87500
603: bad sentence 301, PPL: -101794.00000
604: good sentence 302, PPL: -85754.95312
605: bad sentence 302, PPL: -103575.65625
606: good sentence 303, PPL: -106971.36719
607: bad sentence 303, PPL: -158820.76562
608: good sentence 304, PPL: -21237.58398
609: bad sentence 304, PPL: -28388.36328
610: good sentence 305, PPL: -18011.07812
611: bad sentence 305, PPL: -26320.52734
612: good sentence 306, PPL: -72603.68750
613: bad sentence 306, PPL: -88905.93750
614: good sentence 307, PPL: -77926.33594
615: bad sentence 307, PPL: -91753.31250
616: good sentence 308, PPL: -99580.18750
617: bad sentence 308, PPL: -76531.71094
618: good sentence 309, PPL: -43389.42188
619: bad sentence 309, PPL: -58105.99219
620: good sentence 310, PPL: -8994.25684
621: bad sentence 310, PPL: -13057.24609
622: good sentence 311, PPL: -36392.29688
623: bad sentence 311, PPL: -51124.20312
624: good sentence 312, PPL: -46053.25000
625: bad sentence 312, PPL: -45099.40234
626: good sentence 313, PPL: -54018.11328
627: bad sentence 313, PPL: -55475.91016
628: good sentence 314, PPL: -44532.08203
629: bad sentence 314, PPL: -52172.08203
630: good sentence 315, PPL: -100150.09375
631: bad sentence 315, PPL: -106550.47656
632: good sentence 316, PPL: -33452.34766
633: bad sentence 316, PPL: -29794.95898
634: good sentence 317, PPL: -27848.04492
635: bad sentence 317, PPL: -104104.96875
636: good sentence 318, PPL: -29200.34180
637: bad sentence 318, PPL: -50988.41016
638: good sentence 319, PPL: -37257.48438
639: bad sentence 319, PPL: -47215.60547
640: good sentence 320, PPL: -10128.31445
641: bad sentence 320, PPL: -13737.98242
642: good sentence 321, PPL: -37741.51953
643: bad sentence 321, PPL: -41700.78125
644: good sentence 322, PPL: -17931.48633
645: bad sentence 322, PPL: -68930.82031
646: good sentence 323, PPL: -41589.65234
647: bad sentence 323, PPL: -50382.60156
648: good sentence 324, PPL: -97424.00000
649: bad sentence 324, PPL: -106457.13281
650: good sentence 325, PPL: -21591.80664
651: bad sentence 325, PPL: -24376.77344
652: good sentence 326, PPL: -47002.02734
653: bad sentence 326, PPL: -58477.40234
654: good sentence 327, PPL: -32634.04102
655: bad sentence 327, PPL: -40956.70312
656: good sentence 328, PPL: -106451.85938
657: bad sentence 328, PPL: -128621.14844
658: good sentence 329, PPL: -41435.96875
659: bad sentence 329, PPL: -181335.25000
660: good sentence 330, PPL: -63240.54688
661: bad sentence 330, PPL: -69419.39844
662: good sentence 331, PPL: -16938.05273
663: bad sentence 331, PPL: -21747.60352
664: good sentence 332, PPL: -21587.48242
665: bad sentence 332, PPL: -28399.95508
666: good sentence 333, PPL: -21162.33203
667: bad sentence 333, PPL: -19452.71484
668: good sentence 334, PPL: -23682.38672
669: bad sentence 334, PPL: -89860.04688
670: good sentence 335, PPL: -40438.67969
671: bad sentence 335, PPL: -38992.66797
672: good sentence 336, PPL: -48644.80078
