Classifier-Noun
	cl_comp_noun_v2
Model: imone/pangu_2_6B, Accuracy: 55.50000, Average Perplexity (Good Sentences): -2943.98486, Average Perplexity (Bad Sentences): -3400.73975
0: good sentence 0, PPL: -1533.66394
1: bad sentence 0, PPL: -7797.72266
2: good sentence 1, PPL: -3436.74023
3: bad sentence 1, PPL: -6221.57178
4: good sentence 2, PPL: -1492.19629
5: bad sentence 2, PPL: -1995.46582
6: good sentence 3, PPL: -855.06036
7: bad sentence 3, PPL: -4758.00000
8: good sentence 4, PPL: -4468.03125
9: bad sentence 4, PPL: -4828.06299
10: good sentence 5, PPL: -2232.71094
11: bad sentence 5, PPL: -4383.78076
12: good sentence 6, PPL: -2957.65283
13: bad sentence 6, PPL: -4261.39258
14: good sentence 7, PPL: -1979.95203
15: bad sentence 7, PPL: -4615.98535
16: good sentence 8, PPL: -560.53156
17: bad sentence 8, PPL: -1881.14539
18: good sentence 9, PPL: -1171.59082
19: bad sentence 9, PPL: -2167.03589
20: good sentence 10, PPL: -1209.28894
21: bad sentence 10, PPL: -3020.05713
22: good sentence 11, PPL: -925.79706
23: bad sentence 11, PPL: -1690.70496
24: good sentence 12, PPL: -4195.01416
25: bad sentence 12, PPL: -4845.25391
26: good sentence 13, PPL: -3296.10669
27: bad sentence 13, PPL: -3169.86206
28: good sentence 14, PPL: -4282.47168
29: bad sentence 14, PPL: -1471.48218
30: good sentence 15, PPL: -368.31427
31: bad sentence 15, PPL: -3567.90625
32: good sentence 16, PPL: -4574.79004
33: bad sentence 16, PPL: -4902.27490
34: good sentence 17, PPL: -817.46979
35: bad sentence 17, PPL: -1809.32056
36: good sentence 18, PPL: -3459.87500
37: bad sentence 18, PPL: -20075.83984
38: good sentence 19, PPL: -3631.69385
39: bad sentence 19, PPL: -8793.51562
40: good sentence 20, PPL: -2678.80469
41: bad sentence 20, PPL: -5027.90381
42: good sentence 21, PPL: -10733.01953
43: bad sentence 21, PPL: -35205.77734
44: good sentence 22, PPL: -3620.23413
45: bad sentence 22, PPL: -5898.39795
46: good sentence 23, PPL: -218.79890
47: bad sentence 23, PPL: -407.52771
48: good sentence 24, PPL: -2280.09033
49: bad sentence 24, PPL: -3252.01001
50: good sentence 25, PPL: -3310.77515
51: bad sentence 25, PPL: -2830.48950
52: good sentence 26, PPL: -5917.08545
53: bad sentence 26, PPL: -23212.52539
54: good sentence 27, PPL: -1974.90857
55: bad sentence 27, PPL: -2917.20752
56: good sentence 28, PPL: -1959.39758
57: bad sentence 28, PPL: -4684.40381
58: good sentence 29, PPL: -3697.15454
59: bad sentence 29, PPL: -2693.35107
60: good sentence 30, PPL: -2595.19336
61: bad sentence 30, PPL: -2976.65283
62: good sentence 31, PPL: -305.08200
63: bad sentence 31, PPL: -588.98450
64: good sentence 32, PPL: -3541.27539
65: bad sentence 32, PPL: -4633.18994
66: good sentence 33, PPL: -1669.35437
67: bad sentence 33, PPL: -6057.75781
68: good sentence 34, PPL: -2180.10864
69: bad sentence 34, PPL: -2456.53857
70: good sentence 35, PPL: -2572.75757
71: bad sentence 35, PPL: -2660.18091
72: good sentence 36, PPL: -581.93304
73: bad sentence 36, PPL: -3376.56348
74: good sentence 37, PPL: -5755.08936
75: bad sentence 37, PPL: -8671.04980
76: good sentence 38, PPL: -1170.14587
77: bad sentence 38, PPL: -7440.65283
78: good sentence 39, PPL: -1198.68469
79: bad sentence 39, PPL: -5285.81738
80: good sentence 40, PPL: -3471.54224
81: bad sentence 40, PPL: -3846.06763
82: good sentence 41, PPL: -699.77899
83: bad sentence 41, PPL: -3705.73218
84: good sentence 42, PPL: -1267.11609
85: bad sentence 42, PPL: -6409.34570
86: good sentence 43, PPL: -6576.57471
87: bad sentence 43, PPL: -4951.40771
88: good sentence 44, PPL: -2413.92676
89: bad sentence 44, PPL: -3275.97217
90: good sentence 45, PPL: -2400.86206
91: bad sentence 45, PPL: -4152.05957
92: good sentence 46, PPL: -3740.68872
93: bad sentence 46, PPL: -4432.96484
94: good sentence 47, PPL: -2943.44580
95: bad sentence 47, PPL: -10095.01660
96: good sentence 48, PPL: -3323.20386
97: bad sentence 48, PPL: -3875.50464
98: good sentence 49, PPL: -401.27368
99: bad sentence 49, PPL: -1477.76123
100: good sentence 50, PPL: -1184.74341
101: bad sentence 50, PPL: -4580.22070
102: good sentence 51, PPL: -7801.12109
103: bad sentence 51, PPL: -4540.96387
104: good sentence 52, PPL: -2242.09937
105: bad sentence 52, PPL: -882.35938
106: good sentence 53, PPL: -4318.58789
107: bad sentence 53, PPL: -4460.66113
108: good sentence 54, PPL: -1867.32080
109: bad sentence 54, PPL: -2140.34058
110: good sentence 55, PPL: -8507.58789
111: bad sentence 55, PPL: -4180.60449
112: good sentence 56, PPL: -2863.92822
113: bad sentence 56, PPL: -1454.66418
114: good sentence 57, PPL: -586.78510
115: bad sentence 57, PPL: -1252.69006
116: good sentence 58, PPL: -755.40680
117: bad sentence 58, PPL: -665.10895
118: good sentence 59, PPL: -4512.65674
119: bad sentence 59, PPL: -3240.29858
120: good sentence 60, PPL: -1916.70239
121: bad sentence 60, PPL: -989.91943
122: good sentence 61, PPL: -3678.33887
123: bad sentence 61, PPL: -2973.36890
124: good sentence 62, PPL: -1884.34045
125: bad sentence 62, PPL: -2762.12793
126: good sentence 63, PPL: -3294.99731
127: bad sentence 63, PPL: -3546.92993
128: good sentence 64, PPL: -958.84491
129: bad sentence 64, PPL: -5046.35547
130: good sentence 65, PPL: -706.48688
131: bad sentence 65, PPL: -707.36877
132: good sentence 66, PPL: -5286.70947
133: bad sentence 66, PPL: -35003.76953
134: good sentence 67, PPL: -1395.42639
135: bad sentence 67, PPL: -1057.21936
136: good sentence 68, PPL: -1120.32141
137: bad sentence 68, PPL: -1173.66125
138: good sentence 69, PPL: -496.67734
139: bad sentence 69, PPL: -1936.66138
140: good sentence 70, PPL: -4853.87939
141: bad sentence 70, PPL: -2855.98169
142: good sentence 71, PPL: -425.15994
143: bad sentence 71, PPL: -1857.88953
144: good sentence 72, PPL: -1744.33630
145: bad sentence 72, PPL: -2808.80005
146: good sentence 73, PPL: -765.65985
147: bad sentence 73, PPL: -1058.89844
148: good sentence 74, PPL: -343.81744
149: bad sentence 74, PPL: -2531.91919
150: good sentence 75, PPL: -935.51379
151: bad sentence 75, PPL: -3551.09644
152: good sentence 76, PPL: -435.19336
153: bad sentence 76, PPL: -558.06970
154: good sentence 77, PPL: -6426.59375
155: bad sentence 77, PPL: -2363.43970
156: good sentence 78, PPL: -186.25285
157: bad sentence 78, PPL: -271.58466
158: good sentence 79, PPL: -381.47290
159: bad sentence 79, PPL: -2563.30298
160: good sentence 80, PPL: -892.83356
161: bad sentence 80, PPL: -1066.98010
162: good sentence 81, PPL: -3818.90454
163: bad sentence 81, PPL: -4098.98926
164: good sentence 82, PPL: -2801.81201
165: bad sentence 82, PPL: -3491.74316
166: good sentence 83, PPL: -257.34668
167: bad sentence 83, PPL: -1437.26025
168: good sentence 84, PPL: -2488.73193
169: bad sentence 84, PPL: -39925.83984
170: good sentence 85, PPL: -523.51654
171: bad sentence 85, PPL: -2597.50732
172: good sentence 86, PPL: -4446.50098
173: bad sentence 86, PPL: -4439.61572
174: good sentence 87, PPL: -323.46964
175: bad sentence 87, PPL: -1356.46448
176: good sentence 88, PPL: -421.57782
177: bad sentence 88, PPL: -4850.38135
178: good sentence 89, PPL: -4674.06006
179: bad sentence 89, PPL: -6725.57715
180: good sentence 90, PPL: -2779.41431
181: bad sentence 90, PPL: -665.70068
182: good sentence 91, PPL: -283.36993
183: bad sentence 91, PPL: -888.15259
184: good sentence 92, PPL: -3706.94800
185: bad sentence 92, PPL: -39794.35156
186: good sentence 93, PPL: -4653.60889
187: bad sentence 93, PPL: -8996.96680
188: good sentence 94, PPL: -608.97021
189: bad sentence 94, PPL: -965.83081
190: good sentence 95, PPL: -2451.47290
191: bad sentence 95, PPL: -1785.88342
192: good sentence 96, PPL: -5034.12207
193: bad sentence 96, PPL: -3880.47168
194: good sentence 97, PPL: -1580.42859
195: bad sentence 97, PPL: -1494.03040
196: good sentence 98, PPL: -6017.04541
197: bad sentence 98, PPL: -3533.61743
198: good sentence 99, PPL: -4225.71875
199: bad sentence 99, PPL: -2561.96143
200: good sentence 100, PPL: -3884.09619
201: bad sentence 100, PPL: -931.05688
202: good sentence 101, PPL: -1040.06860
203: bad sentence 101, PPL: -3101.63086
204: good sentence 102, PPL: -5873.96240
205: bad sentence 102, PPL: -2523.06323
206: good sentence 103, PPL: -2569.28076
207: bad sentence 103, PPL: -17313.93359
208: good sentence 104, PPL: -9927.98242
209: bad sentence 104, PPL: -4510.46680
210: good sentence 105, PPL: -13485.49414
211: bad sentence 105, PPL: -16734.70117
212: good sentence 106, PPL: -4737.22705
213: bad sentence 106, PPL: -9960.88184
214: good sentence 107, PPL: -3637.80176
215: bad sentence 107, PPL: -3509.76489
216: good sentence 108, PPL: -28618.16602
217: bad sentence 108, PPL: -35035.23047
218: good sentence 109, PPL: -2647.77393
219: bad sentence 109, PPL: -8335.46484
220: good sentence 110, PPL: -1396.43420
221: bad sentence 110, PPL: -2194.94238
222: good sentence 111, PPL: -22194.81836
223: bad sentence 111, PPL: -6065.30713
224: good sentence 112, PPL: -5092.36035
225: bad sentence 112, PPL: -2464.97388
226: good sentence 113, PPL: -1593.80115
227: bad sentence 113, PPL: -12417.93457
228: good sentence 114, PPL: -2919.71826
229: bad sentence 114, PPL: -3734.10571
230: good sentence 115, PPL: -4494.65234
231: bad sentence 115, PPL: -1874.63281
232: good sentence 116, PPL: -13889.90430
233: bad sentence 116, PPL: -3909.95898
234: good sentence 117, PPL: -5222.47754
235: bad sentence 117, PPL: -1229.16162
236: good sentence 118, PPL: -1382.91833
237: bad sentence 118, PPL: -2835.79883
238: good sentence 119, PPL: -6487.72998
239: bad sentence 119, PPL: -21809.10156
240: good sentence 120, PPL: -4387.82129
241: bad sentence 120, PPL: -7763.21191
242: good sentence 121, PPL: -35111.05859
243: bad sentence 121, PPL: -18246.53320
244: good sentence 122, PPL: -247.31729
245: bad sentence 122, PPL: -2411.05103
246: good sentence 123, PPL: -9599.39648
247: bad sentence 123, PPL: -3961.86279
248: good sentence 124, PPL: -615.21320
249: bad sentence 124, PPL: -3858.75757
250: good sentence 125, PPL: -5774.60596
251: bad sentence 125, PPL: -6170.28906
252: good sentence 126, PPL: -9111.95801
253: bad sentence 126, PPL: -5650.93311
254: good sentence 127, PPL: -7688.34717
255: bad sentence 127, PPL: -11818.87207
256: good sentence 128, PPL: -20318.64844
257: bad sentence 128, PPL: -15697.30566
258: good sentence 129, PPL: -1426.63647
259: bad sentence 129, PPL: -4695.12451
260: good sentence 130, PPL: -5432.02393
261: bad sentence 130, PPL: -6232.76611
262: good sentence 131, PPL: -4423.38721
263: bad sentence 131, PPL: -7581.53320
264: good sentence 132, PPL: -7831.97559
265: bad sentence 132, PPL: -3137.37500
266: good sentence 133, PPL: -1339.24463
267: bad sentence 133, PPL: -2004.87268
268: good sentence 134, PPL: -2923.79175
269: bad sentence 134, PPL: -10930.69141
270: good sentence 135, PPL: -317.85181
271: bad sentence 135, PPL: -1040.81226
272: good sentence 136, PPL: -5933.01465
273: bad sentence 136, PPL: -2247.08057
274: good sentence 137, PPL: -2052.67725
275: bad sentence 137, PPL: -1515.99500
276: good sentence 138, PPL: -3577.79810
277: bad sentence 138, PPL: -4211.28418
278: good sentence 139, PPL: -11125.57031
279: bad sentence 139, PPL: -4393.50781
280: good sentence 140, PPL: -1116.22290
281: bad sentence 140, PPL: -6063.04053
282: good sentence 141, PPL: -3460.23145
283: bad sentence 141, PPL: -1879.63098
284: good sentence 142, PPL: -3449.42480
285: bad sentence 142, PPL: -2809.35986
286: good sentence 143, PPL: -18235.93945
287: bad sentence 143, PPL: -13262.66504
288: good sentence 144, PPL: -12856.18457
289: bad sentence 144, PPL: -14252.40723
290: good sentence 145, PPL: -3188.76367
291: bad sentence 145, PPL: -4305.78174
292: good sentence 146, PPL: -7942.40088
293: bad sentence 146, PPL: -9560.92383
294: good sentence 147, PPL: -14688.34375
295: bad sentence 147, PPL: -29920.64453
296: good sentence 148, PPL: -4929.06152
297: bad sentence 148, PPL: -4480.71729
298: good sentence 149, PPL: -3611.11377
299: bad sentence 149, PPL: -2712.16187
300: good sentence 150, PPL: -6270.48828
301: bad sentence 150, PPL: -1922.34155
302: good sentence 151, PPL: -3929.76074
303: bad sentence 151, PPL: -11359.55273
304: good sentence 152, PPL: -10761.02051
305: bad sentence 152, PPL: -3636.39697
306: good sentence 153, PPL: -5557.37891
307: bad sentence 153, PPL: -6889.62842
308: good sentence 154, PPL: -17210.13867
309: bad sentence 154, PPL: -5414.82178
310: good sentence 155, PPL: -4344.73682
311: bad sentence 155, PPL: -3776.35669
312: good sentence 156, PPL: -7218.94580
313: bad sentence 156, PPL: -5005.27002
314: good sentence 157, PPL: -6198.56934
315: bad sentence 157, PPL: -10130.66113
316: good sentence 158, PPL: -7025.70166
317: bad sentence 158, PPL: -4418.44141
318: good sentence 159, PPL: -4522.65234
319: bad sentence 159, PPL: -1794.55396
320: good sentence 160, PPL: -3495.87158
321: bad sentence 160, PPL: -1453.92700
322: good sentence 161, PPL: -3676.76782
323: bad sentence 161, PPL: -1803.50549
