verb_complement_duration_1000.csv
Model: baichuan-inc/Baichuan-7B, Accuracy: 0.92800, Average Perplexity (Good Sentences): -1078.72375, Average Perplexity (Bad Sentences): -2533.51318
0: good sentence 0, PPL: -4846.39990
1: bad sentence 0, PPL: -24814.85742
2: good sentence 1, PPL: -1191.35962
3: bad sentence 1, PPL: -3638.93994
4: good sentence 2, PPL: -864.34167
5: bad sentence 2, PPL: -3139.21265
6: good sentence 3, PPL: -1581.87231
7: bad sentence 3, PPL: -4439.01465
8: good sentence 4, PPL: -260.69125
9: bad sentence 4, PPL: -289.37369
10: good sentence 5, PPL: -776.45703
11: bad sentence 5, PPL: -1600.36633
12: good sentence 6, PPL: -350.05072
13: bad sentence 6, PPL: -1213.20203
14: good sentence 7, PPL: -5682.20117
15: bad sentence 7, PPL: -4795.10693
16: good sentence 8, PPL: -1501.29248
17: bad sentence 8, PPL: -3076.91870
18: good sentence 9, PPL: -656.06036
19: bad sentence 9, PPL: -1401.27551
20: good sentence 10, PPL: -1475.67139
21: bad sentence 10, PPL: -2708.74097
22: good sentence 11, PPL: -251.04924
23: bad sentence 11, PPL: -972.12146
24: good sentence 12, PPL: -13987.95410
25: bad sentence 12, PPL: -13281.14453
26: good sentence 13, PPL: -1630.13965
27: bad sentence 13, PPL: -2222.04346
28: good sentence 14, PPL: -1163.16650
29: bad sentence 14, PPL: -1342.01331
30: good sentence 15, PPL: -333.22528
31: bad sentence 15, PPL: -1077.97705
32: good sentence 16, PPL: -750.88611
33: bad sentence 16, PPL: -1270.69031
34: good sentence 17, PPL: -890.39825
35: bad sentence 17, PPL: -745.07458
36: good sentence 18, PPL: -1393.14465
37: bad sentence 18, PPL: -10526.45898
38: good sentence 19, PPL: -257.08606
39: bad sentence 19, PPL: -1738.84534
40: good sentence 20, PPL: -1531.22400
41: bad sentence 20, PPL: -3151.42114
42: good sentence 21, PPL: -555.07129
43: bad sentence 21, PPL: -5229.00049
44: good sentence 22, PPL: -274.81104
45: bad sentence 22, PPL: -336.70306
46: good sentence 23, PPL: -3196.97876
47: bad sentence 23, PPL: -15229.21582
48: good sentence 24, PPL: -2073.28955
49: bad sentence 24, PPL: -5693.74414
50: good sentence 25, PPL: -1410.05408
51: bad sentence 25, PPL: -3628.37402
52: good sentence 26, PPL: -291.64856
53: bad sentence 26, PPL: -865.28107
54: good sentence 27, PPL: -292.20953
55: bad sentence 27, PPL: -1893.83936
56: good sentence 28, PPL: -1387.11597
57: bad sentence 28, PPL: -4230.70264
58: good sentence 29, PPL: -4561.82471
59: bad sentence 29, PPL: -13432.25293
60: good sentence 30, PPL: -198.48184
61: bad sentence 30, PPL: -983.72839
62: good sentence 31, PPL: -1130.77148
63: bad sentence 31, PPL: -2896.56836
64: good sentence 32, PPL: -1058.75244
65: bad sentence 32, PPL: -1748.31165
66: good sentence 33, PPL: -3510.08960
67: bad sentence 33, PPL: -7301.13672
68: good sentence 34, PPL: -1199.31299
69: bad sentence 34, PPL: -1621.65259
70: good sentence 35, PPL: -2805.93799
71: bad sentence 35, PPL: -3582.22949
72: good sentence 36, PPL: -3635.03076
73: bad sentence 36, PPL: -2524.37622
74: good sentence 37, PPL: -2817.17944
75: bad sentence 37, PPL: -8951.33496
76: good sentence 38, PPL: -329.92813
77: bad sentence 38, PPL: -1869.08191
78: good sentence 39, PPL: -473.56934
79: bad sentence 39, PPL: -796.12347
80: good sentence 40, PPL: -3951.84814
81: bad sentence 40, PPL: -2195.61865
82: good sentence 41, PPL: -2144.61914
83: bad sentence 41, PPL: -4580.19434
84: good sentence 42, PPL: -909.56274
85: bad sentence 42, PPL: -6113.68262
86: good sentence 43, PPL: -5107.63721
87: bad sentence 43, PPL: -7320.52637
88: good sentence 44, PPL: -1199.22388
89: bad sentence 44, PPL: -2401.05103
90: good sentence 45, PPL: -604.82617
91: bad sentence 45, PPL: -1607.94360
92: good sentence 46, PPL: -7909.07617
93: bad sentence 46, PPL: -9698.50977
94: good sentence 47, PPL: -613.03802
95: bad sentence 47, PPL: -640.71759
96: good sentence 48, PPL: -7771.27100
97: bad sentence 48, PPL: -15454.07520
98: good sentence 49, PPL: -8909.48340
99: bad sentence 49, PPL: -8713.59375
100: good sentence 50, PPL: -925.23975
101: bad sentence 50, PPL: -2584.40405
102: good sentence 51, PPL: -502.04892
103: bad sentence 51, PPL: -2429.32153
104: good sentence 52, PPL: -941.48853
105: bad sentence 52, PPL: -1687.58789
106: good sentence 53, PPL: -488.22174
107: bad sentence 53, PPL: -686.19855
108: good sentence 54, PPL: -1048.38049
109: bad sentence 54, PPL: -3748.27710
110: good sentence 55, PPL: -5852.52393
111: bad sentence 55, PPL: -4145.93457
112: good sentence 56, PPL: -7938.90234
113: bad sentence 56, PPL: -24414.90625
114: good sentence 57, PPL: -2000.21191
115: bad sentence 57, PPL: -4426.74609
116: good sentence 58, PPL: -1216.43201
117: bad sentence 58, PPL: -6398.43213
118: good sentence 59, PPL: -255.64856
119: bad sentence 59, PPL: -909.58398
120: good sentence 60, PPL: -1087.31384
121: bad sentence 60, PPL: -4211.98730
122: good sentence 61, PPL: -1176.52014
123: bad sentence 61, PPL: -3344.28564
124: good sentence 62, PPL: -486.31741
125: bad sentence 62, PPL: -2025.31604
126: good sentence 63, PPL: -243.34151
127: bad sentence 63, PPL: -731.95032
128: good sentence 64, PPL: -746.36328
129: bad sentence 64, PPL: -1264.08484
130: good sentence 65, PPL: -1134.78857
131: bad sentence 65, PPL: -3431.40869
132: good sentence 66, PPL: -1453.45215
133: bad sentence 66, PPL: -3840.02393
134: good sentence 67, PPL: -2404.91943
135: bad sentence 67, PPL: -2014.77344
136: good sentence 68, PPL: -692.67688
137: bad sentence 68, PPL: -1439.64722
138: good sentence 69, PPL: -2088.03564
139: bad sentence 69, PPL: -16831.35742
140: good sentence 70, PPL: -2245.04346
141: bad sentence 70, PPL: -2978.37646
142: good sentence 71, PPL: -1611.28381
143: bad sentence 71, PPL: -7660.43359
144: good sentence 72, PPL: -642.82391
145: bad sentence 72, PPL: -430.66666
146: good sentence 73, PPL: -1851.84937
147: bad sentence 73, PPL: -4867.94434
148: good sentence 74, PPL: -974.49078
149: bad sentence 74, PPL: -2601.04468
