verb_complement_res_verb_1000.csv
Model: baichuan-inc/Baichuan-7B, Accuracy: 0.65700, Average Perplexity (Good Sentences): -1878.21179, Average Perplexity (Bad Sentences): -2346.28540
0: good sentence 0, PPL: -1165.42505
59: bad sentence 29, PPL: -8075.63525
60: good sentence 30, PPL: -1313.54492
61: bad sentence 30, PPL: -2455.90259
62: good sentence 31, PPL: -31075.98438
63: bad sentence 31, PPL: -21799.84766
64: good sentence 32, PPL: -1194.25464
65: bad sentence 32, PPL: -758.19092
66: good sentence 33, PPL: -2847.16650
67: bad sentence 33, PPL: -1137.34375
68: good sentence 34, PPL: -1495.21057
69: bad sentence 34, PPL: -3288.82520
70: good sentence 35, PPL: -1821.32397
71: bad sentence 35, PPL: -1435.13452
72: good sentence 36, PPL: -25473.38672
73: bad sentence 36, PPL: -6006.29004
74: good sentence 37, PPL: -658.53198
75: bad sentence 37, PPL: -661.62506
76: good sentence 38, PPL: -6938.61963
77: bad sentence 38, PPL: -6673.86182
78: good sentence 39, PPL: -5298.64209
79: bad sentence 39, PPL: -3398.38599
80: good sentence 40, PPL: -2242.30469
81: bad sentence 40, PPL: -2512.53076
82: good sentence 41, PPL: -2254.69897
83: bad sentence 41, PPL: -2006.11865
84: good sentence 42, PPL: -1084.30103
85: bad sentence 42, PPL: -1630.81763
86: good sentence 43, PPL: -679.49408
87: bad sentence 43, PPL: -1130.35156
88: good sentence 44, PPL: -472.07318
89: bad sentence 44, PPL: -1749.78040
90: good sentence 45, PPL: -1125.03394
91: bad sentence 45, PPL: -623.43774
92: good sentence 46, PPL: -1461.08398
93: bad sentence 46, PPL: -1657.58179
94: good sentence 47, PPL: -2131.21753
95: bad sentence 47, PPL: -6174.10889
96: good sentence 48, PPL: -2077.47656
97: bad sentence 48, PPL: -1818.57812
98: good sentence 49, PPL: -1220.41931
99: bad sentence 49, PPL: -1139.87109
100: good sentence 50, PPL: -349.01254
101: bad sentence 50, PPL: -463.35855
102: good sentence 51, PPL: -8957.38867
103: bad sentence 51, PPL: -17381.69922
104: good sentence 52, PPL: -1144.49072
105: bad sentence 52, PPL: -1987.72412
106: good sentence 53, PPL: -1744.27637
107: bad sentence 53, PPL: -1245.92627
108: good sentence 54, PPL: -441.77734
109: bad sentence 54, PPL: -450.22821
110: good sentence 55, PPL: -11642.54102
111: bad sentence 55, PPL: -6528.76904
112: good sentence 56, PPL: -90459.60938
113: bad sentence 56, PPL: -77184.57812
114: good sentence 57, PPL: -791.96082
115: bad sentence 57, PPL: -1395.29077
116: good sentence 58, PPL: -541.76672
117: bad sentence 58, PPL: -1074.37207
118: good sentence 59, PPL: -1994.47449
119: bad sentence 59, PPL: -979.64185
120: good sentence 60, PPL: -12424.74512
121: bad sentence 60, PPL: -3037.51807
122: good sentence 61, PPL: -1250.74487
123: bad sentence 61, PPL: -3131.13379
124: good sentence 62, PPL: -595.78888
125: bad sentence 62, PPL: -861.57727
126: good sentence 63, PPL: -839.00995
127: bad sentence 63, PPL: -1105.21838
128: good sentence 64, PPL: -1392.51782
129: bad sentence 64, PPL: -2385.86523
130: good sentence 65, PPL: -6050.62744
131: bad sentence 65, PPL: -2534.37134
132: good sentence 66, PPL: -26124.49219
133: bad sentence 66, PPL: -23474.72852
134: good sentence 67, PPL: -665.19208
135: bad sentence 67, PPL: -967.17560
136: good sentence 68, PPL: -412.27078
137: bad sentence 68, PPL: -573.06976
138: good sentence 69, PPL: -14494.44922
139: bad sentence 69, PPL: -12811.90137
140: good sentence 70, PPL: -534.95148
141: bad sentence 70, PPL: -372.47479
142: good sentence 71, PPL: -21672.40820
143: bad sentence 71, PPL: -10116.86426
144: good sentence 72, PPL: -6080.62646
145: bad sentence 72, PPL: -5431.56836
146: good sentence 73, PPL: -855.87866
147: bad sentence 73, PPL: -2005.12891
148: good sentence 74, PPL: -1134.54187
149: bad sentence 74, PPL: -3749.75732
150: good sentence 75, PPL: -1382.85889
151: bad sentence 75, PPL: -696.96735
152: good sentence 76, PPL: -1016.80762
153: bad sentence 76, PPL: -1340.39966
154: good sentence 77, PPL: -3921.47607
155: bad sentence 77, PPL: -6941.01562
156: good sentence 78, PPL: -6116.59326
157: bad sentence 78, PPL: -3982.59204
158: good sentence 79, PPL: -4739.28760
159: bad sentence 79, PPL: -6599.71484
160: good sentence 80, PPL: -1766.42358
161: bad sentence 80, PPL: -2848.10742
162: good sentence 81, PPL: -583.23120
163: bad sentence 81, PPL: -577.76245
164: good sentence 82, PPL: -473.53210
165: bad sentence 82, PPL: -990.08893
166: good sentence 83, PPL: -9633.92578
167: bad sentence 83, PPL: -6149.02979
168: good sentence 84, PPL: -6086.79980
169: bad sentence 84, PPL: -2008.97998
170: good sentence 85, PPL: -885.98480
171: bad sentence 85, PPL: -1909.12610
172: good sentence 86, PPL: -3463.37769
173: bad sentence 86, PPL: -1102.82312
174: good sentence 87, PPL: -286.83850
175: bad sentence 87, PPL: -440.11862
176: good sentence 88, PPL: -1304.90479
177: bad sentence 88, PPL: -752.72626
178: good sentence 89, PPL: -5245.96387
179: bad sentence 89, PPL: -5281.71582
180: good sentence 90, PPL: -1873.92590
181: bad sentence 90, PPL: -3239.10303
182: good sentence 91, PPL: -959.80597
183: bad sentence 91, PPL: -906.91962
184: good sentence 92, PPL: -1109.58911
185: bad sentence 92, PPL: -2244.61011
186: good sentence 93, PPL: -554.48138
187: bad sentence 93, PPL: -1292.86401
188: good sentence 94, PPL: -986.27448
189: bad sentence 94, PPL: -1111.37732
190: good sentence 95, PPL: -497.09857
191: bad sentence 95, PPL: -839.13159
192: good sentence 96, PPL: -2096.96484
193: bad sentence 96, PPL: -3722.00342
194: good sentence 97, PPL: -2177.12012
195: bad sentence 97, PPL: -3049.66528
196: good sentence 98, PPL: -845.92914
197: bad sentence 98, PPL: -1089.33044
198: good sentence 99, PPL: -248.77173
199: bad sentence 99, PPL: -400.37842
200: good sentence 100, PPL: -1123.63135
201: bad sentence 100, PPL: -2148.13159
202: good sentence 101, PPL: -3327.91357
203: bad sentence 101, PPL: -1408.04309
204: good sentence 102, PPL: -320.59674
205: bad sentence 102, PPL: -1815.08862
206: good sentence 103, PPL: -1198.56921
207: bad sentence 103, PPL: -2504.51172
208: good sentence 104, PPL: -1431.79688
209: bad sentence 104, PPL: -3925.62549
210: good sentence 105, PPL: -1264.31079
211: bad sentence 105, PPL: -2523.27856
212: good sentence 106, PPL: -6196.15820
213: bad sentence 106, PPL: -6372.56299
214: good sentence 107, PPL: -1071.01013
215: bad sentence 107, PPL: -1625.90723
216: good sentence 108, PPL: -478.98395
217: bad sentence 108, PPL: -644.94336
218: good sentence 109, PPL: -814.96527
219: bad sentence 109, PPL: -1575.08691
220: good sentence 110, PPL: -8744.40234
221: bad sentence 110, PPL: -8748.78125
222: good sentence 111, PPL: -2602.04810
223: bad sentence 111, PPL: -7500.06201
224: good sentence 112, PPL: -913.83746
225: bad sentence 112, PPL: -953.96063
226: good sentence 113, PPL: -1067.18066
227: bad sentence 113, PPL: -1625.20422
228: good sentence 114, PPL: -1840.63098
229: bad sentence 114, PPL: -2323.74634
230: good sentence 115, PPL: -522.43152
231: bad sentence 115, PPL: -1328.52100
232: good sentence 116, PPL: -1192.08813
233: bad sentence 116, PPL: -1002.53143
234: good sentence 117, PPL: -403.36127
235: bad sentence 117, PPL: -572.36542
236: good sentence 118, PPL: -404.58661
237: bad sentence 118, PPL: -468.95709
238: good sentence 119, PPL: -4260.08398
239: bad sentence 119, PPL: -2528.20215
240: good sentence 120, PPL: -1201.22632
241: bad sentence 120, PPL: -2968.09351
242: good sentence 121, PPL: -2137.43188
243: bad sentence 121, PPL: -5093.64746
244: good sentence 122, PPL: -738.69287
245: bad sentence 122, PPL: -391.63315
246: good sentence 123, PPL: -1348.36609
247: bad sentence 123, PPL: -1251.67676
248: good sentence 124, PPL: -548.77618
249: bad sentence 124, PPL: -1449.25684
250: good sentence 125, PPL: -5056.50098
251: bad sentence 125, PPL: -7389.82861
252: good sentence 126, PPL: -10181.11230
253: bad sentence 126, PPL: -27538.04492
254: good sentence 127, PPL: -1627.40649
255: bad sentence 127, PPL: -1762.18518
256: good sentence 128, PPL: -3156.71191
257: bad sentence 128, PPL: -2100.07690
258: good sentence 129, PPL: -2015.38562
259: bad sentence 129, PPL: -3540.54248
260: good sentence 130, PPL: -3366.45142
261: bad sentence 130, PPL: -3431.86670
262: good sentence 131, PPL: -29462.24609
263: bad sentence 131, PPL: -30114.01562
264: good sentence 132, PPL: -830.65479
265: bad sentence 132, PPL: -927.71716
266: good sentence 133, PPL: -1109.02722
267: bad sentence 133, PPL: -1859.56726
268: good sentence 134, PPL: -1618.00684
269: bad sentence 134, PPL: -3264.64453
270: good sentence 135, PPL: -840.73645
271: bad sentence 135, PPL: -544.86292
272: good sentence 136, PPL: -2991.44678
273: bad sentence 136, PPL: -2318.65601
274: good sentence 137, PPL: -3513.61987
275: bad sentence 137, PPL: -2407.97729
276: good sentence 138, PPL: -942.43671
277: bad sentence 138, PPL: -1029.12610
278: good sentence 139, PPL: -2640.44482
279: bad sentence 139, PPL: -4709.77588
280: good sentence 140, PPL: -1123.63135
281: bad sentence 140, PPL: -1517.10498
282: good sentence 141, PPL: -1264.64001
283: bad sentence 141, PPL: -2067.92749
284: good sentence 142, PPL: -19463.73828
285: bad sentence 142, PPL: -20584.85938
286: good sentence 143, PPL: -1353.51501
287: bad sentence 143, PPL: -1007.87543
288: good sentence 144, PPL: -3355.96948
289: bad sentence 144, PPL: -4672.69580
290: good sentence 145, PPL: -1532.60315
291: bad sentence 145, PPL: -1742.68433
292: good sentence 146, PPL: -5962.99365
293: bad sentence 146, PPL: -17522.61914
294: good sentence 147, PPL: -545.57605
295: bad sentence 147, PPL: -697.54590
296: good sentence 148, PPL: -974.75946
297: bad sentence 148, PPL: -1214.30054
298: good sentence 149, PPL: -1615.01465
299: bad sentence 149, PPL: -1821.94763
300: good sentence 150, PPL: -269.25818
301: bad sentence 150, PPL: -203.42329
302: good sentence 151, PPL: -1799.59778
303: bad sentence 151, PPL: -1485.59302
304: good sentence 152, PPL: -1427.26111
305: bad sentence 152, PPL: -2685.48218
306: good sentence 153, PPL: -2684.72290
307: bad sentence 153, PPL: -8466.87402
308: good sentence 154, PPL: -1585.06323
309: bad sentence 154, PPL: -1224.91614
310: good sentence 155, PPL: -599.77344
311: bad sentence 155, PPL: -1095.56274
312: good sentence 156, PPL: -7372.84961
313: bad sentence 156, PPL: -16409.09766
314: good sentence 157, PPL: -665.13782
315: bad sentence 157, PPL: -1497.08838
316: good sentence 158, PPL: -897.31635
317: bad sentence 158, PPL: -1269.26770
318: good sentence 159, PPL: -1194.25464
319: bad sentence 159, PPL: -1560.94836
320: good sentence 160, PPL: -566.30737
321: bad sentence 160, PPL: -1376.31018
322: good sentence 161, PPL: -2119.17554
323: bad sentence 161, PPL: -4016.43555
324: good sentence 162, PPL: -977.41797
325: bad sentence 162, PPL: -2495.56738
326: good sentence 163, PPL: -853.10675
327: bad sentence 163, PPL: -746.81897
328: good sentence 164, PPL: -1147.69214
329: bad sentence 164, PPL: -447.28915
330: good sentence 165, PPL: -4152.77295
331: bad sentence 165, PPL: -3131.68042
332: good sentence 166, PPL: -6703.48535
333: bad sentence 166, PPL: -6716.81494
334: good sentence 167, PPL: -1726.04187
335: bad sentence 167, PPL: -1519.59705
336: good sentence 168, PPL: -2197.50073
337: bad sentence 168, PPL: -1304.98254
338: good sentence 169, PPL: -2034.28931
339: bad sentence 169, PPL: -3011.77954
340: good sentence 170, PPL: -670.79675
341: bad sentence 170, PPL: -787.49506
342: good sentence 171, PPL: -4695.61279
343: bad sentence 171, PPL: -4972.08154
344: good sentence 172, PPL: -1098.37634
345: bad sentence 172, PPL: -2309.45679
346: good sentence 173, PPL: -3209.76416
347: bad sentence 173, PPL: -1641.94836
348: good sentence 174, PPL: -723.06519
349: bad sentence 174, PPL: -676.23364
350: good sentence 175, PPL: -5982.09766
351: bad sentence 175, PPL: -13879.19238
352: good sentence 176, PPL: -1689.50977
353: bad sentence 176, PPL: -2640.61353
354: good sentence 177, PPL: -42162.16797
355: bad sentence 177, PPL: -8116.23926
356: good sentence 178, PPL: -4430.43311
357: bad sentence 178, PPL: -1394.89819
358: good sentence 179, PPL: -647.89221
359: bad sentence 179, PPL: -604.00677
360: good sentence 180, PPL: -526.89215
361: bad sentence 180, PPL: -1478.16016
362: good sentence 181, PPL: -817.18182
363: bad sentence 181, PPL: -950.08557
364: good sentence 182, PPL: -1569.72681
365: bad sentence 182, PPL: -2934.62939
366: good sentence 183, PPL: -477.24374
367: bad sentence 183, PPL: -681.04395
368: good sentence 184, PPL: -1660.95068
369: bad sentence 184, PPL: -2555.80054
370: good sentence 185, PPL: -1160.73193
371: bad sentence 185, PPL: -2477.51440
372: good sentence 186, PPL: -3119.58716
373: bad sentence 186, PPL: -2585.49365
374: good sentence 187, PPL: -850.06854
375: bad sentence 187, PPL: -654.33209
376: good sentence 188, PPL: -4210.27637
377: bad sentence 188, PPL: -4184.82471
378: good sentence 189, PPL: -1847.79895
379: bad sentence 189, PPL: -2586.84888
380: good sentence 190, PPL: -1474.61621
381: bad sentence 190, PPL: -3973.69141
382: good sentence 191, PPL: -1385.45813
383: bad sentence 191, PPL: -1306.52295
384: good sentence 192, PPL: -2389.07324
385: bad sentence 192, PPL: -3500.65234
386: good sentence 193, PPL: -1747.10071
387: bad sentence 193, PPL: -2046.06433
388: good sentence 194, PPL: -1365.47400
389: bad sentence 194, PPL: -1483.01453
390: good sentence 195, PPL: -965.42053
391: bad sentence 195, PPL: -3136.38184
392: good sentence 196, PPL: -890.99036
393: bad sentence 196, PPL: -1180.17297
394: good sentence 197, PPL: -284.12140
395: bad sentence 197, PPL: -326.18872
396: good sentence 198, PPL: -2630.33105
397: bad sentence 198, PPL: -1258.53662
398: good sentence 199, PPL: -2049.72729
399: bad sentence 199, PPL: -2215.01050
400: good sentence 200, PPL: -2182.97339
401: bad sentence 200, PPL: -2924.09570
402: good sentence 201, PPL: -1087.93823
403: bad sentence 201, PPL: -563.51459
404: good sentence 202, PPL: -655.25531
405: bad sentence 202, PPL: -2368.54346
406: good sentence 203, PPL: -1704.23267
407: bad sentence 203, PPL: -1418.83081
408: good sentence 204, PPL: -261.57550
409: bad sentence 204, PPL: -1063.34094
410: good sentence 205, PPL: -1309.79224
411: bad sentence 205, PPL: -694.83069
412: good sentence 206, PPL: -381.73492
413: bad sentence 206, PPL: -1334.47583
414: good sentence 207, PPL: -504.92267
415: bad sentence 207, PPL: -1238.58411
416: good sentence 208, PPL: -1494.60474
417: bad sentence 208, PPL: -2058.31689
418: good sentence 209, PPL: -6802.10498
419: bad sentence 209, PPL: -5785.70801
420: good sentence 210, PPL: -866.60529
421: bad sentence 210, PPL: -623.69012
422: good sentence 211, PPL: -1176.41919
423: bad sentence 211, PPL: -1616.95715
424: good sentence 212, PPL: -925.03278
425: bad sentence 212, PPL: -833.58179
426: good sentence 213, PPL: -5446.90723
427: bad sentence 213, PPL: -6148.63672
428: good sentence 214, PPL: -427.09375
429: bad sentence 214, PPL: -857.98505
430: good sentence 215, PPL: -1860.08154
431: bad sentence 215, PPL: -4086.07471
432: good sentence 216, PPL: -477.75470
433: bad sentence 216, PPL: -615.90857
434: good sentence 217, PPL: -9922.91797
435: bad sentence 217, PPL: -12855.96387
436: good sentence 218, PPL: -867.66089
437: bad sentence 218, PPL: -1046.71008
438: good sentence 219, PPL: -1133.23987
439: bad sentence 219, PPL: -2714.02759
440: good sentence 220, PPL: -3192.61890
441: bad sentence 220, PPL: -4958.44873
442: good sentence 221, PPL: -4097.76221
443: bad sentence 221, PPL: -6917.78760
444: good sentence 222, PPL: -2644.25122
445: bad sentence 222, PPL: -3621.78809
446: good sentence 223, PPL: -3687.12988
447: bad sentence 223, PPL: -9122.45312
448: good sentence 224, PPL: -1732.03979
449: bad sentence 224, PPL: -2222.12622
450: good sentence 225, PPL: -4502.27148
451: bad sentence 225, PPL: -6970.29590
452: good sentence 226, PPL: -2451.20532
453: bad sentence 226, PPL: -2703.13452
454: good sentence 227, PPL: -486.31509
455: bad sentence 227, PPL: -1128.69800
456: good sentence 228, PPL: -3435.46875
457: bad sentence 228, PPL: -2725.49170
458: good sentence 229, PPL: -1716.04871
459: bad sentence 229, PPL: -1230.82788
460: good sentence 230, PPL: -958.95959
461: bad sentence 230, PPL: -3200.13623
462: good sentence 231, PPL: -2334.09546
463: bad sentence 231, PPL: -11721.51855
464: good sentence 232, PPL: -3475.12988
465: bad sentence 232, PPL: -4910.81934
466: good sentence 233, PPL: -1102.19434
467: bad sentence 233, PPL: -1388.33679
468: good sentence 234, PPL: -4519.23779
469: bad sentence 234, PPL: -4640.40674
470: good sentence 235, PPL: -2991.48096
471: bad sentence 235, PPL: -4689.16406
472: good sentence 236, PPL: -4688.42188
473: bad sentence 236, PPL: -4941.54395
474: good sentence 237, PPL: -471.85178
475: bad sentence 237, PPL: -570.23981
476: good sentence 238, PPL: -2413.54688
477: bad sentence 238, PPL: -1926.45618
478: good sentence 239, PPL: -5829.44580
479: bad sentence 239, PPL: -4824.52344
480: good sentence 240, PPL: -632.86481
481: bad sentence 240, PPL: -880.63391
482: good sentence 241, PPL: -2938.75342
483: bad sentence 241, PPL: -2436.65112
484: good sentence 242, PPL: -151.95311
485: bad sentence 242, PPL: -358.23795
486: good sentence 243, PPL: -469.11969
487: bad sentence 243, PPL: -1083.74438
488: good sentence 244, PPL: -1465.68237
489: bad sentence 244, PPL: -1373.78650
490: good sentence 245, PPL: -850.46509
491: bad sentence 245, PPL: -935.45807
492: good sentence 246, PPL: -1223.61487
493: bad sentence 246, PPL: -1522.44885
494: good sentence 247, PPL: -697.50104
495: bad sentence 247, PPL: -2030.91052
496: good sentence 248, PPL: -2605.45752
497: bad sentence 248, PPL: -3419.65771
498: good sentence 249, PPL: -4697.82080
499: bad sentence 249, PPL: -5647.51758
500: good sentence 250, PPL: -663.97357
501: bad sentence 250, PPL: -999.80884
502: good sentence 251, PPL: -817.18182
503: bad sentence 251, PPL: -2328.70581
504: good sentence 252, PPL: -2569.69995
505: bad sentence 252, PPL: -3591.67432
506: good sentence 253, PPL: -3721.27930
507: bad sentence 253, PPL: -6191.34961
508: good sentence 254, PPL: -4416.16650
509: bad sentence 254, PPL: -3556.01709
510: good sentence 255, PPL: -590.21790
511: bad sentence 255, PPL: -875.09082
512: good sentence 256, PPL: -1801.28381
513: bad sentence 256, PPL: -2953.88550
514: good sentence 257, PPL: -585.42651
515: bad sentence 257, PPL: -1425.41663
516: good sentence 258, PPL: -760.59967
517: bad sentence 258, PPL: -3103.78491
518: good sentence 259, PPL: -2741.78027
519: bad sentence 259, PPL: -2016.68530
520: good sentence 260, PPL: -11785.01660
521: bad sentence 260, PPL: -14666.49512
522: good sentence 261, PPL: -663.97357
523: bad sentence 261, PPL: -1359.64526
524: good sentence 262, PPL: -9046.12012
525: bad sentence 262, PPL: -3853.79272
526: good sentence 263, PPL: -703.75702
527: bad sentence 263, PPL: -2847.05249
528: good sentence 264, PPL: -1107.08240
529: bad sentence 264, PPL: -623.30396
530: good sentence 265, PPL: -2249.29541
531: bad sentence 265, PPL: -3650.72681
532: good sentence 266, PPL: -757.56097
533: bad sentence 266, PPL: -1797.49573
534: good sentence 267, PPL: -6422.72119
535: bad sentence 267, PPL: -20391.67578
536: good sentence 268, PPL: -6619.43799
537: bad sentence 268, PPL: -4621.33301
538: good sentence 269, PPL: -1029.34741
539: bad sentence 269, PPL: -1457.50879
540: good sentence 270, PPL: -1906.79980
541: bad sentence 270, PPL: -3092.93188
542: good sentence 271, PPL: -3716.34937
543: bad sentence 271, PPL: -2025.59033
544: good sentence 272, PPL: -1447.09485
545: bad sentence 272, PPL: -2232.88330
546: good sentence 273, PPL: -1574.76331
547: bad sentence 273, PPL: -4355.62744
548: good sentence 274, PPL: -29313.23047
549: bad sentence 274, PPL: -5983.65527
550: good sentence 275, PPL: -62.70470
551: bad sentence 275, PPL: -111.21040
552: good sentence 276, PPL: -158.74223
553: bad sentence 276, PPL: -187.12042
554: good sentence 277, PPL: -2443.89478
555: bad sentence 277, PPL: -4266.60596
556: good sentence 278, PPL: -3271.91626
557: bad sentence 278, PPL: -3417.25806
558: good sentence 279, PPL: -442.98013
559: bad sentence 279, PPL: -1160.41370
560: good sentence 280, PPL: -1561.65552
561: bad sentence 280, PPL: -3902.54590
562: good sentence 281, PPL: -878.33832
563: bad sentence 281, PPL: -3660.98755
564: good sentence 282, PPL: -553.58368
565: bad sentence 282, PPL: -737.06946
566: good sentence 283, PPL: -4865.89307
567: bad sentence 283, PPL: -2268.88672
568: good sentence 284, PPL: -866.97559
569: bad sentence 284, PPL: -7880.11963
570: good sentence 285, PPL: -1169.70178
571: bad sentence 285, PPL: -2857.65869
572: good sentence 286, PPL: -10066.96289
573: bad sentence 286, PPL: -12132.03223
574: good sentence 287, PPL: -1363.82056
575: bad sentence 287, PPL: -2617.24829
576: good sentence 288, PPL: -1012.81732
577: bad sentence 288, PPL: -1424.36011
578: good sentence 289, PPL: -4333.89844
579: bad sentence 289, PPL: -5000.27051
580: good sentence 290, PPL: -969.07159
581: bad sentence 290, PPL: -2105.12891
582: good sentence 291, PPL: -1878.66150
583: bad sentence 291, PPL: -4377.18018
584: good sentence 292, PPL: -1178.99109
585: bad sentence 292, PPL: -1902.35156
586: good sentence 293, PPL: -8157.41309
587: bad sentence 293, PPL: -7967.64111
588: good sentence 294, PPL: -2567.82959
589: bad sentence 294, PPL: -3188.88843
590: good sentence 295, PPL: -468.72998
591: bad sentence 295, PPL: -615.65314
592: good sentence 296, PPL: -3385.71802
593: bad sentence 296, PPL: -11021.19238
594: good sentence 297, PPL: -3652.14746
595: bad sentence 297, PPL: -1248.62817
596: good sentence 298, PPL: -1840.92859
597: bad sentence 298, PPL: -1132.23792
598: good sentence 299, PPL: -10253.95996
599: bad sentence 299, PPL: -4202.65381
600: good sentence 300, PPL: -5420.88770
601: bad sentence 300, PPL: -8315.86035
602: good sentence 301, PPL: -975.60199
603: bad sentence 301, PPL: -1143.31799
604: good sentence 302, PPL: -20511.70508
605: bad sentence 302, PPL: -6170.71240
606: good sentence 303, PPL: -1373.46155
607: bad sentence 303, PPL: -5417.28564
608: good sentence 304, PPL: -694.73169
609: bad sentence 304, PPL: -798.20380
610: good sentence 305, PPL: -13142.54785
611: bad sentence 305, PPL: -9279.98633
612: good sentence 306, PPL: -5087.26855
613: bad sentence 306, PPL: -7418.36963
614: good sentence 307, PPL: -594.54242
615: bad sentence 307, PPL: -372.86948
616: good sentence 308, PPL: -2957.37231
617: bad sentence 308, PPL: -2657.49805
618: good sentence 309, PPL: -1166.00037
619: bad sentence 309, PPL: -3312.67944
620: good sentence 310, PPL: -32328.08984
621: bad sentence 310, PPL: -12129.00098
622: good sentence 311, PPL: -2451.01807
623: bad sentence 311, PPL: -3938.04053
624: good sentence 312, PPL: -2851.21118
625: bad sentence 312, PPL: -4999.40723
626: good sentence 313, PPL: -40616.35547
627: bad sentence 313, PPL: -42899.21484
628: good sentence 314, PPL: -950.62531
629: bad sentence 314, PPL: -752.07544
630: good sentence 315, PPL: -1313.58435
631: bad sentence 315, PPL: -770.83575
632: good sentence 316, PPL: -1574.76331
633: bad sentence 316, PPL: -4234.74316
634: good sentence 317, PPL: -805.24365
635: bad sentence 317, PPL: -2410.39551
636: good sentence 318, PPL: -1733.44604
637: bad sentence 318, PPL: -2771.48438
638: good sentence 319, PPL: -257.87390
639: bad sentence 319, PPL: -230.87413
640: good sentence 320, PPL: -960.11310
641: bad sentence 320, PPL: -1038.98450
642: good sentence 321, PPL: -469.68106
643: bad sentence 321, PPL: -1024.41663
644: good sentence 322, PPL: -5474.77441
645: bad sentence 322, PPL: -5420.45850
646: good sentence 323, PPL: -334.03870
647: bad sentence 323, PPL: -538.70129
648: good sentence 324, PPL: -1630.13721
649: bad sentence 324, PPL: -1283.59338
650: good sentence 325, PPL: -15399.90430
651: bad sentence 325, PPL: -2702.73120
652: good sentence 326, PPL: -491.71854
653: bad sentence 326, PPL: -1384.34875
654: good sentence 327, PPL: -2251.22266
655: bad sentence 327, PPL: -1279.41431
656: good sentence 328, PPL: -692.03473
657: bad sentence 328, PPL: -789.62140
658: good sentence 329, PPL: -2293.78369
659: bad sentence 329, PPL: -1472.87427
660: good sentence 330, PPL: -6153.62305
661: bad sentence 330, PPL: -3061.70068
662: good sentence 331, PPL: -13526.41406
663: bad sentence 331, PPL: -10607.09668
664: good sentence 332, PPL: -800.46252
665: bad sentence 332, PPL: -817.34821
666: good sentence 333, PPL: -3261.69751
667: bad sentence 333, PPL: -2613.20435
668: good sentence 334, PPL: -13617.27441
669: bad sentence 334, PPL: -6743.29639
670: good sentence 335, PPL: -1541.51929
671: bad sentence 335, PPL: -2589.70605
672: good sentence 336, PPL: -1491.18201
673: bad sentence 336, PPL: -1840.75037
674: good sentence 337, PPL: -1071.93433
675: bad sentence 337, PPL: -409.18848
676: good sentence 338, PPL: -8990.60254
677: bad sentence 338, PPL: -2282.57373
678: good sentence 339, PPL: -803.72614
679: bad sentence 339, PPL: -2135.91187
680: good sentence 340, PPL: -2347.83081
