Anaphor
	pp_male
Model: nghuyong/ernie-3.0-base-zh, Accuracy: 38.80000, Average Perplexity (Good Sentences): -12.48289, Average Perplexity (Bad Sentences): -12.16720
0: good sentence 0, PPL: -16.42392
61: bad sentence 30, PPL: -25.36009
62: good sentence 31, PPL: -24.98504
63: bad sentence 31, PPL: -25.34451
64: good sentence 32, PPL: -8.79257
65: bad sentence 32, PPL: -9.63813
66: good sentence 33, PPL: -4.23005
67: bad sentence 33, PPL: -4.94128
68: good sentence 34, PPL: -4.06944
69: bad sentence 34, PPL: -3.21686
70: good sentence 35, PPL: -19.51925
71: bad sentence 35, PPL: -18.40935
72: good sentence 36, PPL: -16.87375
73: bad sentence 36, PPL: -17.07383
74: good sentence 37, PPL: -14.51611
75: bad sentence 37, PPL: -15.75709
76: good sentence 38, PPL: -13.86837
77: bad sentence 38, PPL: -15.04459
78: good sentence 39, PPL: -7.97438
79: bad sentence 39, PPL: -7.27357
80: good sentence 40, PPL: -8.93535
81: bad sentence 40, PPL: -7.84593
82: good sentence 41, PPL: -2.91656
83: bad sentence 41, PPL: -2.79172
84: good sentence 42, PPL: -41.18833
85: bad sentence 42, PPL: -39.02640
86: good sentence 43, PPL: -11.86719
87: bad sentence 43, PPL: -11.03076
88: good sentence 44, PPL: -14.58894
89: bad sentence 44, PPL: -13.41303
90: good sentence 45, PPL: -15.53792
91: bad sentence 45, PPL: -17.28119
92: good sentence 46, PPL: -5.66026
93: bad sentence 46, PPL: -5.64070
94: good sentence 47, PPL: -46.81749
95: bad sentence 47, PPL: -47.39744
96: good sentence 48, PPL: -40.84404
97: bad sentence 48, PPL: -38.01149
98: good sentence 49, PPL: -8.54755
99: bad sentence 49, PPL: -9.25959
100: good sentence 50, PPL: -11.02690
101: bad sentence 50, PPL: -10.75157
102: good sentence 51, PPL: -48.82430
103: bad sentence 51, PPL: -51.81888
104: good sentence 52, PPL: -6.43229
105: bad sentence 52, PPL: -5.69753
106: good sentence 53, PPL: -9.03134
107: bad sentence 53, PPL: -7.42686
108: good sentence 54, PPL: -21.87668
109: bad sentence 54, PPL: -20.11318
110: good sentence 55, PPL: -9.44680
111: bad sentence 55, PPL: -9.74521
112: good sentence 56, PPL: -3.94423
113: bad sentence 56, PPL: -3.98435
114: good sentence 57, PPL: -24.37272
115: bad sentence 57, PPL: -24.76027
116: good sentence 58, PPL: -29.89527
117: bad sentence 58, PPL: -28.33225
118: good sentence 59, PPL: -17.40381
119: bad sentence 59, PPL: -16.58683
120: good sentence 60, PPL: -9.30180
121: bad sentence 60, PPL: -9.32213
122: good sentence 61, PPL: -27.50697
123: bad sentence 61, PPL: -28.98556
124: good sentence 62, PPL: -17.14999
125: bad sentence 62, PPL: -16.47377
126: good sentence 63, PPL: -9.95894
127: bad sentence 63, PPL: -9.29611
128: good sentence 64, PPL: -5.15109
129: bad sentence 64, PPL: -5.06731
130: good sentence 65, PPL: -7.89718
131: bad sentence 65, PPL: -9.19618
132: good sentence 66, PPL: -5.76701
133: bad sentence 66, PPL: -5.64293
134: good sentence 67, PPL: -5.13197
135: bad sentence 67, PPL: -5.00686
136: good sentence 68, PPL: -5.67886
137: bad sentence 68, PPL: -5.26913
138: good sentence 69, PPL: -4.61745
139: bad sentence 69, PPL: -4.39336
140: good sentence 70, PPL: -28.13453
141: bad sentence 70, PPL: -29.18050
142: good sentence 71, PPL: -9.44778
143: bad sentence 71, PPL: -9.64302
144: good sentence 72, PPL: -15.36799
145: bad sentence 72, PPL: -16.57637
146: good sentence 73, PPL: -3.22245
147: bad sentence 73, PPL: -3.15624
148: good sentence 74, PPL: -6.94504
149: bad sentence 74, PPL: -7.18996
150: good sentence 75, PPL: -44.72480
151: bad sentence 75, PPL: -44.70763
152: good sentence 76, PPL: -25.81932
153: bad sentence 76, PPL: -25.00482
154: good sentence 77, PPL: -6.78981
155: bad sentence 77, PPL: -6.54772
156: good sentence 78, PPL: -5.63746
157: bad sentence 78, PPL: -5.68891
158: good sentence 79, PPL: -22.03284
159: bad sentence 79, PPL: -18.73785
160: good sentence 80, PPL: -14.73914
161: bad sentence 80, PPL: -13.37070
162: good sentence 81, PPL: -3.77982
163: bad sentence 81, PPL: -3.36043
164: good sentence 82, PPL: -3.83469
165: bad sentence 82, PPL: -3.75415
166: good sentence 83, PPL: -6.37838
167: bad sentence 83, PPL: -6.11756
168: good sentence 84, PPL: -10.91978
169: bad sentence 84, PPL: -9.60885
170: good sentence 85, PPL: -9.16583
171: bad sentence 85, PPL: -9.63746
172: good sentence 86, PPL: -7.46075
173: bad sentence 86, PPL: -6.77920
174: good sentence 87, PPL: -9.11120
175: bad sentence 87, PPL: -9.02790
176: good sentence 88, PPL: -11.67865
177: bad sentence 88, PPL: -11.81096
178: good sentence 89, PPL: -5.36649
179: bad sentence 89, PPL: -5.16886
180: good sentence 90, PPL: -43.43065
181: bad sentence 90, PPL: -39.46942
182: good sentence 91, PPL: -22.63345
183: bad sentence 91, PPL: -21.18720
184: good sentence 92, PPL: -9.52519
185: bad sentence 92, PPL: -9.11359
186: good sentence 93, PPL: -17.02590
187: bad sentence 93, PPL: -16.71893
188: good sentence 94, PPL: -15.68924
189: bad sentence 94, PPL: -18.29433
190: good sentence 95, PPL: -10.40609
191: bad sentence 95, PPL: -10.27423
192: good sentence 96, PPL: -8.42977
193: bad sentence 96, PPL: -8.26912
194: good sentence 97, PPL: -22.21144
195: bad sentence 97, PPL: -20.74287
196: good sentence 98, PPL: -25.86939
197: bad sentence 98, PPL: -29.84291
198: good sentence 99, PPL: -11.75457
199: bad sentence 99, PPL: -11.79423
200: good sentence 100, PPL: -25.09761
201: bad sentence 100, PPL: -25.95318
202: good sentence 101, PPL: -8.27753
203: bad sentence 101, PPL: -7.17800
204: good sentence 102, PPL: -10.56984
205: bad sentence 102, PPL: -10.64945
206: good sentence 103, PPL: -11.38745
207: bad sentence 103, PPL: -10.43162
208: good sentence 104, PPL: -3.71656
209: bad sentence 104, PPL: -4.04233
210: good sentence 105, PPL: -3.30139
211: bad sentence 105, PPL: -3.14360
212: good sentence 106, PPL: -6.16561
213: bad sentence 106, PPL: -6.80954
214: good sentence 107, PPL: -23.56096
215: bad sentence 107, PPL: -21.03618
216: good sentence 108, PPL: -63.83693
217: bad sentence 108, PPL: -65.76258
218: good sentence 109, PPL: -25.38536
219: bad sentence 109, PPL: -25.74430
220: good sentence 110, PPL: -3.45346
221: bad sentence 110, PPL: -3.05061
222: good sentence 111, PPL: -28.65298
223: bad sentence 111, PPL: -28.58929
224: good sentence 112, PPL: -6.59742
225: bad sentence 112, PPL: -6.16325
226: good sentence 113, PPL: -12.23104
227: bad sentence 113, PPL: -10.99966
228: good sentence 114, PPL: -11.92302
229: bad sentence 114, PPL: -12.75182
230: good sentence 115, PPL: -8.48461
231: bad sentence 115, PPL: -9.12453
232: good sentence 116, PPL: -11.56494
233: bad sentence 116, PPL: -11.09589
234: good sentence 117, PPL: -5.83907
235: bad sentence 117, PPL: -5.83888
236: good sentence 118, PPL: -4.17522
237: bad sentence 118, PPL: -4.08902
238: good sentence 119, PPL: -19.38703
239: bad sentence 119, PPL: -17.47865
240: good sentence 120, PPL: -16.58609
241: bad sentence 120, PPL: -17.68640
242: good sentence 121, PPL: -8.92864
243: bad sentence 121, PPL: -9.18824
244: good sentence 122, PPL: -10.55443
245: bad sentence 122, PPL: -9.81238
246: good sentence 123, PPL: -9.11994
247: bad sentence 123, PPL: -9.51111
248: good sentence 124, PPL: -8.20258
249: bad sentence 124, PPL: -7.75635
250: good sentence 125, PPL: -18.29601
251: bad sentence 125, PPL: -18.60657
252: good sentence 126, PPL: -15.10738
253: bad sentence 126, PPL: -16.18576
254: good sentence 127, PPL: -7.61887
255: bad sentence 127, PPL: -8.29314
256: good sentence 128, PPL: -16.99015
257: bad sentence 128, PPL: -16.52409
258: good sentence 129, PPL: -9.99044
259: bad sentence 129, PPL: -10.03336
260: good sentence 130, PPL: -29.41038
261: bad sentence 130, PPL: -27.21214
262: good sentence 131, PPL: -10.66432
263: bad sentence 131, PPL: -10.81621
264: good sentence 132, PPL: -12.01957
265: bad sentence 132, PPL: -10.05112
266: good sentence 133, PPL: -16.62551
267: bad sentence 133, PPL: -16.62294
268: good sentence 134, PPL: -10.51429
269: bad sentence 134, PPL: -9.53446
270: good sentence 135, PPL: -14.59097
271: bad sentence 135, PPL: -13.58472
272: good sentence 136, PPL: -8.13161
273: bad sentence 136, PPL: -7.70083
274: good sentence 137, PPL: -12.39826
275: bad sentence 137, PPL: -11.44157
276: good sentence 138, PPL: -171.44486
277: bad sentence 138, PPL: -160.70719
278: good sentence 139, PPL: -6.25828
279: bad sentence 139, PPL: -6.04509
280: good sentence 140, PPL: -17.85473
281: bad sentence 140, PPL: -17.18199
282: good sentence 141, PPL: -35.98311
283: bad sentence 141, PPL: -33.85163
284: good sentence 142, PPL: -8.57367
285: bad sentence 142, PPL: -8.13651
286: good sentence 143, PPL: -4.09229
287: bad sentence 143, PPL: -3.86900
288: good sentence 144, PPL: -16.17209
289: bad sentence 144, PPL: -13.77347
290: good sentence 145, PPL: -47.17777
291: bad sentence 145, PPL: -42.88645
292: good sentence 146, PPL: -6.02342
293: bad sentence 146, PPL: -5.20900
294: good sentence 147, PPL: -6.56126
295: bad sentence 147, PPL: -6.76645
296: good sentence 148, PPL: -7.95438
297: bad sentence 148, PPL: -7.38696
298: good sentence 149, PPL: -47.77848
299: bad sentence 149, PPL: -44.46347
300: good sentence 150, PPL: -21.86081
301: bad sentence 150, PPL: -21.40851
302: good sentence 151, PPL: -13.23533
303: bad sentence 151, PPL: -13.12233
304: good sentence 152, PPL: -132.05316
305: bad sentence 152, PPL: -131.17696
306: good sentence 153, PPL: -12.90069
307: bad sentence 153, PPL: -13.15931
308: good sentence 154, PPL: -18.85897
309: bad sentence 154, PPL: -21.28675
310: good sentence 155, PPL: -3.56574
311: bad sentence 155, PPL: -3.25307
312: good sentence 156, PPL: -17.01219
313: bad sentence 156, PPL: -14.90374
314: good sentence 157, PPL: -15.23161
315: bad sentence 157, PPL: -14.65820
316: good sentence 158, PPL: -9.96792
317: bad sentence 158, PPL: -11.31936
318: good sentence 159, PPL: -12.42642
319: bad sentence 159, PPL: -12.67084
320: good sentence 160, PPL: -7.93733
321: bad sentence 160, PPL: -8.41036
322: good sentence 161, PPL: -15.10733
323: bad sentence 161, PPL: -14.73690
324: good sentence 162, PPL: -9.63886
325: bad sentence 162, PPL: -6.96268
326: good sentence 163, PPL: -24.44929
327: bad sentence 163, PPL: -25.66468
328: good sentence 164, PPL: -5.98379
329: bad sentence 164, PPL: -6.40304
330: good sentence 165, PPL: -8.73566
331: bad sentence 165, PPL: -8.00756
332: good sentence 166, PPL: -11.53216
333: bad sentence 166, PPL: -12.46703
334: good sentence 167, PPL: -6.89726
335: bad sentence 167, PPL: -6.93355
336: good sentence 168, PPL: -11.86493
337: bad sentence 168, PPL: -11.26586
338: good sentence 169, PPL: -12.92762
339: bad sentence 169, PPL: -12.91676
340: good sentence 170, PPL: -6.88413
341: bad sentence 170, PPL: -6.63453
342: good sentence 171, PPL: -210.54107
343: bad sentence 171, PPL: -186.60686
344: good sentence 172, PPL: -25.39286
345: bad sentence 172, PPL: -22.71170
346: good sentence 173, PPL: -46.83533
347: bad sentence 173, PPL: -50.49499
348: good sentence 174, PPL: -21.62756
349: bad sentence 174, PPL: -25.07201
350: good sentence 175, PPL: -5.28753
351: bad sentence 175, PPL: -5.32480
352: good sentence 176, PPL: -32.43358
353: bad sentence 176, PPL: -28.87429
354: good sentence 177, PPL: -8.78832
355: bad sentence 177, PPL: -7.63668
356: good sentence 178, PPL: -6.68415
357: bad sentence 178, PPL: -7.40411
358: good sentence 179, PPL: -11.41547
359: bad sentence 179, PPL: -13.20007
360: good sentence 180, PPL: -6.80525
361: bad sentence 180, PPL: -6.66281
362: good sentence 181, PPL: -4.68390
363: bad sentence 181, PPL: -4.43419
364: good sentence 182, PPL: -54.74232
365: bad sentence 182, PPL: -53.17187
366: good sentence 183, PPL: -7.27656
367: bad sentence 183, PPL: -8.19616
368: good sentence 184, PPL: -32.98247
369: bad sentence 184, PPL: -32.75552
370: good sentence 185, PPL: -10.27653
371: bad sentence 185, PPL: -12.04600
372: good sentence 186, PPL: -10.96391
373: bad sentence 186, PPL: -11.09156
374: good sentence 187, PPL: -28.25470
375: bad sentence 187, PPL: -25.06892
376: good sentence 188, PPL: -4.20267
377: bad sentence 188, PPL: -3.73625
378: good sentence 189, PPL: -26.89684
379: bad sentence 189, PPL: -29.74312
380: good sentence 190, PPL: -23.45033
381: bad sentence 190, PPL: -25.71656
382: good sentence 191, PPL: -9.43091
383: bad sentence 191, PPL: -7.76730
384: good sentence 192, PPL: -15.62414
385: bad sentence 192, PPL: -16.66153
386: good sentence 193, PPL: -11.14853
387: bad sentence 193, PPL: -11.03382
388: good sentence 194, PPL: -19.96686
389: bad sentence 194, PPL: -20.86354
390: good sentence 195, PPL: -37.30835
391: bad sentence 195, PPL: -29.14385
392: good sentence 196, PPL: -31.47955
393: bad sentence 196, PPL: -27.06611
394: good sentence 197, PPL: -7.16774
395: bad sentence 197, PPL: -6.71345
396: good sentence 198, PPL: -3.19251
397: bad sentence 198, PPL: -2.91451
398: good sentence 199, PPL: -6.46166
399: bad sentence 199, PPL: -5.62327
400: good sentence 200, PPL: -12.31305
401: bad sentence 200, PPL: -11.82167
402: good sentence 201, PPL: -13.32537
403: bad sentence 201, PPL: -13.45139
404: good sentence 202, PPL: -39.76995
405: bad sentence 202, PPL: -40.55410
406: good sentence 203, PPL: -2.70766
407: bad sentence 203, PPL: -2.96810
408: good sentence 204, PPL: -5.97150
409: bad sentence 204, PPL: -5.79962
410: good sentence 205, PPL: -12.40000
411: bad sentence 205, PPL: -11.10417
412: good sentence 206, PPL: -28.26613
413: bad sentence 206, PPL: -32.45352
414: good sentence 207, PPL: -6.11612
415: bad sentence 207, PPL: -5.82167
416: good sentence 208, PPL: -15.04786
417: bad sentence 208, PPL: -16.37649
418: good sentence 209, PPL: -37.06660
419: bad sentence 209, PPL: -35.71503
420: good sentence 210, PPL: -16.29302
421: bad sentence 210, PPL: -15.69896
422: good sentence 211, PPL: -10.00090
423: bad sentence 211, PPL: -9.94720
424: good sentence 212, PPL: -9.37194
425: bad sentence 212, PPL: -9.36904
426: good sentence 213, PPL: -3.96203
427: bad sentence 213, PPL: -3.72834
428: good sentence 214, PPL: -11.52204
429: bad sentence 214, PPL: -10.07743
430: good sentence 215, PPL: -8.53470
431: bad sentence 215, PPL: -8.43663
432: good sentence 216, PPL: -12.38629
433: bad sentence 216, PPL: -10.82446
434: good sentence 217, PPL: -51.57320
435: bad sentence 217, PPL: -50.60507
436: good sentence 218, PPL: -36.34497
437: bad sentence 218, PPL: -36.09090
438: good sentence 219, PPL: -7.86844
439: bad sentence 219, PPL: -6.27228
440: good sentence 220, PPL: -35.57759
441: bad sentence 220, PPL: -39.39853
442: good sentence 221, PPL: -13.59627
443: bad sentence 221, PPL: -11.85028
444: good sentence 222, PPL: -4.62043
445: bad sentence 222, PPL: -4.12409
446: good sentence 223, PPL: -16.39224
447: bad sentence 223, PPL: -14.37460
448: good sentence 224, PPL: -8.00761
449: bad sentence 224, PPL: -7.43573
450: good sentence 225, PPL: -3.48478
451: bad sentence 225, PPL: -3.53927
452: good sentence 226, PPL: -14.99817
453: bad sentence 226, PPL: -14.14349
454: good sentence 227, PPL: -9.18481
455: bad sentence 227, PPL: -7.39505
456: good sentence 228, PPL: -6.89813
457: bad sentence 228, PPL: -7.20061
458: good sentence 229, PPL: -11.06682
459: bad sentence 229, PPL: -10.22083
460: good sentence 230, PPL: -21.11812
461: bad sentence 230, PPL: -18.99645
462: good sentence 231, PPL: -31.11038
463: bad sentence 231, PPL: -32.89412
464: good sentence 232, PPL: -12.97853
465: bad sentence 232, PPL: -12.79040
466: good sentence 233, PPL: -18.48048
467: bad sentence 233, PPL: -20.56955
468: good sentence 234, PPL: -42.32187
469: bad sentence 234, PPL: -40.55216
470: good sentence 235, PPL: -15.79172
471: bad sentence 235, PPL: -13.63565
472: good sentence 236, PPL: -6.45212
473: bad sentence 236, PPL: -6.40728
474: good sentence 237, PPL: -11.77270
475: bad sentence 237, PPL: -12.01171
476: good sentence 238, PPL: -10.84166
477: bad sentence 238, PPL: -11.45242
478: good sentence 239, PPL: -1.96122
479: bad sentence 239, PPL: -1.68791
480: good sentence 240, PPL: -8.73228
481: bad sentence 240, PPL: -8.57021
482: good sentence 241, PPL: -13.82154
483: bad sentence 241, PPL: -15.14750
484: good sentence 242, PPL: -16.68648
485: bad sentence 242, PPL: -18.37512
486: good sentence 243, PPL: -8.50936
487: bad sentence 243, PPL: -8.14446
488: good sentence 244, PPL: -13.11360
489: bad sentence 244, PPL: -12.17922
490: good sentence 245, PPL: -16.29543
491: bad sentence 245, PPL: -16.89161
492: good sentence 246, PPL: -5.89959
493: bad sentence 246, PPL: -6.11559
494: good sentence 247, PPL: -21.60077
495: bad sentence 247, PPL: -19.72702
496: good sentence 248, PPL: -10.30117
497: bad sentence 248, PPL: -9.64044
498: good sentence 249, PPL: -12.48957
499: bad sentence 249, PPL: -10.24597
500: good sentence 250, PPL: -23.00570
501: bad sentence 250, PPL: -22.01494
502: good sentence 251, PPL: -4.10550
503: bad sentence 251, PPL: -3.84345
504: good sentence 252, PPL: -6.51415
505: bad sentence 252, PPL: -6.30082
506: good sentence 253, PPL: -42.00548
507: bad sentence 253, PPL: -37.83365
508: good sentence 254, PPL: -13.83642
509: bad sentence 254, PPL: -13.89096
510: good sentence 255, PPL: -33.41972
511: bad sentence 255, PPL: -34.55136
512: good sentence 256, PPL: -18.20014
513: bad sentence 256, PPL: -16.98962
514: good sentence 257, PPL: -34.61526
515: bad sentence 257, PPL: -34.54876
516: good sentence 258, PPL: -6.32745
517: bad sentence 258, PPL: -5.99915
518: good sentence 259, PPL: -16.70863
519: bad sentence 259, PPL: -14.31627
520: good sentence 260, PPL: -36.56452
521: bad sentence 260, PPL: -31.50663
522: good sentence 261, PPL: -5.29242
523: bad sentence 261, PPL: -5.16699
524: good sentence 262, PPL: -31.82767
525: bad sentence 262, PPL: -32.26356
526: good sentence 263, PPL: -11.72016
527: bad sentence 263, PPL: -11.94480
528: good sentence 264, PPL: -6.44948
529: bad sentence 264, PPL: -6.22588
530: good sentence 265, PPL: -13.48810
531: bad sentence 265, PPL: -12.93211
532: good sentence 266, PPL: -6.10105
533: bad sentence 266, PPL: -5.41451
534: good sentence 267, PPL: -15.69964
535: bad sentence 267, PPL: -15.80350
536: good sentence 268, PPL: -12.05422
537: bad sentence 268, PPL: -10.40447
538: good sentence 269, PPL: -15.62031
539: bad sentence 269, PPL: -14.71626
540: good sentence 270, PPL: -35.43835
541: bad sentence 270, PPL: -35.34418
542: good sentence 271, PPL: -3.91095
543: bad sentence 271, PPL: -4.09848
544: good sentence 272, PPL: -121.33036
545: bad sentence 272, PPL: -116.28772
546: good sentence 273, PPL: -5.98305
547: bad sentence 273, PPL: -6.03682
548: good sentence 274, PPL: -9.16838
549: bad sentence 274, PPL: -9.33608
550: good sentence 275, PPL: -45.35287
551: bad sentence 275, PPL: -43.20460
552: good sentence 276, PPL: -10.08563
553: bad sentence 276, PPL: -10.18627
554: good sentence 277, PPL: -16.98418
555: bad sentence 277, PPL: -16.59528
556: good sentence 278, PPL: -51.08640
557: bad sentence 278, PPL: -50.85992
558: good sentence 279, PPL: -15.28084
559: bad sentence 279, PPL: -15.65315
560: good sentence 280, PPL: -27.69062
561: bad sentence 280, PPL: -25.70107
562: good sentence 281, PPL: -13.11448
563: bad sentence 281, PPL: -11.87913
564: good sentence 282, PPL: -22.49311
565: bad sentence 282, PPL: -19.42839
566: good sentence 283, PPL: -9.10600
567: bad sentence 283, PPL: -8.41564
568: good sentence 284, PPL: -5.26644
569: bad sentence 284, PPL: -6.41614
570: good sentence 285, PPL: -11.09724
571: bad sentence 285, PPL: -10.43396
572: good sentence 286, PPL: -3.88069
573: bad sentence 286, PPL: -4.04231
574: good sentence 287, PPL: -9.37382
575: bad sentence 287, PPL: -7.38767
576: good sentence 288, PPL: -4.45326
577: bad sentence 288, PPL: -4.73830
578: good sentence 289, PPL: -6.74835
579: bad sentence 289, PPL: -6.15011
580: good sentence 290, PPL: -6.47137
581: bad sentence 290, PPL: -7.33400
582: good sentence 291, PPL: -11.45068
583: bad sentence 291, PPL: -10.56593
584: good sentence 292, PPL: -9.09296
585: bad sentence 292, PPL: -9.32103
586: good sentence 293, PPL: -49.17961
587: bad sentence 293, PPL: -41.55464
588: good sentence 294, PPL: -2.13922
589: bad sentence 294, PPL: -2.10584
590: good sentence 295, PPL: -10.82950
591: bad sentence 295, PPL: -11.08260
592: good sentence 296, PPL: -7.55566
593: bad sentence 296, PPL: -7.57766
594: good sentence 297, PPL: -15.85184
595: bad sentence 297, PPL: -16.79560
596: good sentence 298, PPL: -6.21579
597: bad sentence 298, PPL: -6.55868
598: good sentence 299, PPL: -6.36483
599: bad sentence 299, PPL: -6.46245
600: good sentence 300, PPL: -5.64887
601: bad sentence 300, PPL: -6.19310
602: good sentence 301, PPL: -20.30404
603: bad sentence 301, PPL: -20.33556
604: good sentence 302, PPL: -10.22495
605: bad sentence 302, PPL: -9.42557
606: good sentence 303, PPL: -10.71461
607: bad sentence 303, PPL: -11.83968
608: good sentence 304, PPL: -14.67347
609: bad sentence 304, PPL: -15.03866
610: good sentence 305, PPL: -14.36201
611: bad sentence 305, PPL: -14.56618
612: good sentence 306, PPL: -9.19656
613: bad sentence 306, PPL: -8.17565
614: good sentence 307, PPL: -6.07950
615: bad sentence 307, PPL: -6.00491
616: good sentence 308, PPL: -6.46704
617: bad sentence 308, PPL: -6.46038
618: good sentence 309, PPL: -6.91319
619: bad sentence 309, PPL: -7.19227
620: good sentence 310, PPL: -4.78917
621: bad sentence 310, PPL: -5.23972
622: good sentence 311, PPL: -12.52225
623: bad sentence 311, PPL: -11.04149
624: good sentence 312, PPL: -5.83154
625: bad sentence 312, PPL: -5.47709
626: good sentence 313, PPL: -13.52779
627: bad sentence 313, PPL: -15.61822
628: good sentence 314, PPL: -4.58907
629: bad sentence 314, PPL: -4.58007
630: good sentence 315, PPL: -19.06149
631: bad sentence 315, PPL: -18.59864
632: good sentence 316, PPL: -4.04992
633: bad sentence 316, PPL: -3.81378
634: good sentence 317, PPL: -14.25464
635: bad sentence 317, PPL: -16.07043
636: good sentence 318, PPL: -6.93913
637: bad sentence 318, PPL: -7.19808
638: good sentence 319, PPL: -9.56902
639: bad sentence 319, PPL: -9.01869
640: good sentence 320, PPL: -12.10034
641: bad sentence 320, PPL: -11.68314
642: good sentence 321, PPL: -17.99949
643: bad sentence 321, PPL: -20.69391
644: good sentence 322, PPL: -22.64607
645: bad sentence 322, PPL: -24.54765
646: good sentence 323, PPL: -9.93425
647: bad sentence 323, PPL: -10.55022
648: good sentence 324, PPL: -9.13664
649: bad sentence 324, PPL: -9.34741
650: good sentence 325, PPL: -29.02636
651: bad sentence 325, PPL: -28.18336
652: good sentence 326, PPL: -10.45453
653: bad sentence 326, PPL: -10.93777
654: good sentence 327, PPL: -8.53440
655: bad sentence 327, PPL: -7.99819
656: good sentence 328, PPL: -11.72774
657: bad sentence 328, PPL: -13.37646
658: good sentence 329, PPL: -7.82958
659: bad sentence 329, PPL: -7.67343
660: good sentence 330, PPL: -10.58848
661: bad sentence 330, PPL: -10.74585
662: good sentence 331, PPL: -7.00978
663: bad sentence 331, PPL: -6.81510
664: good sentence 332, PPL: -11.60965
665: bad sentence 332, PPL: -9.66778
666: good sentence 333, PPL: -3.63790
667: bad sentence 333, PPL: -3.30459
668: good sentence 334, PPL: -6.22367
669: bad sentence 334, PPL: -5.87952
670: good sentence 335, PPL: -14.62044
671: bad sentence 335, PPL: -13.31739
672: good sentence 336, PPL: -14.00781
673: bad sentence 336, PPL: -11.78145
674: good sentence 337, PPL: -9.27584
675: bad sentence 337, PPL: -8.70013
676: good sentence 338, PPL: -8.29473
677: bad sentence 338, PPL: -7.04770
678: good sentence 339, PPL: -4.76620
679: bad sentence 339, PPL: -4.74534
680: good sentence 340, PPL: -551.67074
681: bad sentence 340, PPL: -419.11574
682: good sentence 341, PPL: -7.10160
683: bad sentence 341, PPL: -7.14624
684: good sentence 342, PPL: -15.78118
685: bad sentence 342, PPL: -15.78543
686: good sentence 343, PPL: -19.48472
687: bad sentence 343, PPL: -19.12246
688: good sentence 344, PPL: -14.53828
689: bad sentence 344, PPL: -16.11126
690: good sentence 345, PPL: -29.79386
691: bad sentence 345, PPL: -26.32896
692: good sentence 346, PPL: -7.30187
693: bad sentence 346, PPL: -8.47316
694: good sentence 347, PPL: -7.47853
695: bad sentence 347, PPL: -7.36242
696: good sentence 348, PPL: -20.78043
697: bad sentence 348, PPL: -19.40544
698: good sentence 349, PPL: -7.80694
699: bad sentence 349, PPL: -7.12552
700: good sentence 350, PPL: -10.50461
701: bad sentence 350, PPL: -10.45163
702: good sentence 351, PPL: -6.67718
703: bad sentence 351, PPL: -7.24781
704: good sentence 352, PPL: -9.08471
705: bad sentence 352, PPL: -7.80186
706: good sentence 353, PPL: -18.59219
